timestamp,CH1_mean,CH1_std,CH1_var,CH1_skew,CH1_kurtosis,CH1_ptp,CH1_zcr,CH1_hjorth_activity,CH1_hjorth_mobility,CH1_hjorth_complexity,CH1_delta_power,CH1_theta_power,CH1_alpha_power,CH1_beta_power,CH1_gamma_power,CH1_delta_rel,CH1_theta_rel,CH1_alpha_rel,CH1_beta_rel,CH1_gamma_rel,CH1_total_power,CH1_spectral_entropy,CH2_mean,CH2_std,CH2_var,CH2_skew,CH2_kurtosis,CH2_ptp,CH2_zcr,CH2_hjorth_activity,CH2_hjorth_mobility,CH2_hjorth_complexity,CH2_delta_power,CH2_theta_power,CH2_alpha_power,CH2_beta_power,CH2_gamma_power,CH2_delta_rel,CH2_theta_rel,CH2_alpha_rel,CH2_beta_rel,CH2_gamma_rel,CH2_total_power,CH2_spectral_entropy,CH3_mean,CH3_std,CH3_var,CH3_skew,CH3_kurtosis,CH3_ptp,CH3_zcr,CH3_hjorth_activity,CH3_hjorth_mobility,CH3_hjorth_complexity,CH3_delta_power,CH3_theta_power,CH3_alpha_power,CH3_beta_power,CH3_gamma_power,CH3_delta_rel,CH3_theta_rel,CH3_alpha_rel,CH3_beta_rel,CH3_gamma_rel,CH3_total_power,CH3_spectral_entropy,CH4_mean,CH4_std,CH4_var,CH4_skew,CH4_kurtosis,CH4_ptp,CH4_zcr,CH4_hjorth_activity,CH4_hjorth_mobility,CH4_hjorth_complexity,CH4_delta_power,CH4_theta_power,CH4_alpha_power,CH4_beta_power,CH4_gamma_power,CH4_delta_rel,CH4_theta_rel,CH4_alpha_rel,CH4_beta_rel,CH4_gamma_rel,CH4_total_power,CH4_spectral_entropy
2438532.748298,-0.130786,1.144891,1.310776,0.008738,-1.340148,3.802292,0.050781,1.310776,0.230963,4.070584,0.237959,0.428343,0.206607,0.078181,0.007123,0.248336,0.447023,0.215617,0.081590,0.007434,0.958213,3.751420,-0.128165,1.134191,1.286390,0.029981,-1.323705,3.821975,0.050781,1.286390,0.231772,4.019533,0.231262,0.426661,0.210001,0.078676,0.007050,0.242502,0.447399,0.220208,0.082500,0.007392,0.953649,3.753265,-0.061979,1.177378,1.386219,0.044109,-1.187502,3.942116,0.042969,1.386219,0.246699,4.506068,0.374237,0.288356,0.301862,0.101730,0.010426,0.347606,0.267837,0.280382,0.094490,0.009684,1.076611,3.806545,-0.109561,1.204550,1.450940,0.123339,-1.326676,3.896703,0.058594,1.450940,0.224977,4.392384,0.488695,0.042063,0.096609,0.068819,0.010780,0.691257,0.059498,0.136653,0.097344,0.015248,0.706966,2.937409
2438533.924408,-0.121031,0.855820,0.732427,0.046021,-0.770387,3.395982,0.062500,0.732427,0.243326,3.084603,0.200483,0.204782,0.205723,0.089567,0.009535,0.282335,0.288389,0.289714,0.126134,0.013428,0.710089,4.192637,-0.110845,0.856033,0.732793,0.036457,-0.768693,3.418829,0.062500,0.732793,0.241304,3.089544,0.209135,0.206814,0.203249,0.088033,0.009177,0.291921,0.288682,0.283705,0.122881,0.012810,0.716409,4.171571,-0.144655,0.945184,0.893372,0.183259,-0.965542,3.908050,0.054688,0.893372,0.269501,2.793845,0.272029,0.218065,0.251293,0.145486,0.010103,0.303274,0.243112,0.280156,0.162196,0.011263,0.896975,4.048479,-0.068814,1.037676,1.076771,0.095820,-1.328131,3.786566,0.070312,1.076771,0.254193,2.590289,0.111078,0.234351,0.393006,0.228552,0.012619,0.113391,0.239230,0.401188,0.233310,0.012881,0.979606,4.180029
2438535.096953,0.211062,0.880044,0.774477,-0.481960,-0.486913,3.666127,0.054688,0.774477,0.234163,2.698021,0.076897,0.519314,0.271285,0.048591,0.005236,0.083464,0.563661,0.294451,0.052740,0.005684,0.921322,3.272319,0.214685,0.878977,0.772601,-0.490885,-0.504997,3.584098,0.054688,0.772601,0.233845,2.700517,0.078004,0.519387,0.269675,0.047874,0.005084,0.084785,0.564536,0.293118,0.052036,0.005525,0.920024,3.260800,-0.311440,0.930796,0.866382,0.587951,-0.724351,3.723249,0.054688,0.866382,0.232633,2.790935,0.123025,0.389928,0.196085,0.034951,0.004139,0.164444,0.521204,0.262101,0.046718,0.005533,0.748129,3.319328,0.182358,0.927351,0.859980,-0.319583,-0.629766,4.039816,0.054688,0.859980,0.215240,3.398990,0.177693,0.380336,0.126558,0.037888,0.002792,0.245004,0.524408,0.174498,0.052241,0.003849,0.725268,3.408499
2438536.296915,0.140229,0.842648,0.710056,-0.034029,-0.806962,3.743254,0.062500,0.710056,0.267557,2.599494,0.228787,0.132104,0.090376,0.180339,0.004025,0.359937,0.207831,0.142183,0.283717,0.006332,0.635631,4.093373,0.081146,0.905165,0.819324,-0.081770,-0.930193,3.932995,0.062500,0.819324,0.257986,2.650929,0.238779,0.163354,0.101087,0.179952,0.004285,0.347337,0.237620,0.147045,0.261765,0.006234,0.687457,4.044793,-0.086601,0.844007,0.712348,0.385992,-0.962784,3.439757,0.054688,0.712348,0.236087,2.643329,0.060346,0.244684,0.175556,0.043158,0.003963,0.114354,0.463675,0.332678,0.081783,0.007510,0.527707,3.210776,-0.126479,0.930236,0.865340,0.174957,-1.097057,3.673150,0.058594,0.865340,0.228174,2.700259,0.227917,0.247112,0.124227,0.051645,0.003256,0.348414,0.377756,0.189904,0.078950,0.004977,0.654158,3.594688
2438537.538288,-0.052793,0.825655,0.681707,-0.101439,-0.814481,3.709946,0.089844,0.681707,0.408079,3.554030,0.036820,0.404583,0.291753,0.024476,0.004676,0.048300,0.530734,0.382723,0.032108,0.006135,0.762308,2.865929,-0.045750,0.828239,0.685980,-0.093191,-0.818118,3.727893,0.089844,0.685980,0.408882,3.538908,0.036889,0.404352,0.293486,0.024835,0.004704,0.048268,0.529073,0.384010,0.032495,0.006154,0.764266,2.870550,0.188628,0.992010,0.984083,-0.042992,-1.076825,3.986765,0.097656,0.984083,0.381446,3.591440,0.081891,0.488242,0.305128,0.043320,0.005223,0.088645,0.528512,0.330295,0.046893,0.005654,0.923804,3.198080,-0.164394,0.930283,0.865426,0.129089,-0.972482,4.041463,0.062500,0.865426,0.313478,3.758374,0.047131,0.262858,0.329233,0.093742,0.010116,0.063427,0.353741,0.443065,0.126153,0.013614,0.743080,3.312777
2438538.790135,-0.055821,1.100248,1.210546,-0.068692,-1.163510,3.913681,0.070312,1.210546,0.221226,2.739665,0.231494,0.257211,0.465984,0.082664,0.006696,0.221727,0.246359,0.446324,0.079176,0.006414,1.044049,3.513724,-0.049452,1.108269,1.228260,-0.076285,-1.166056,3.937268,0.070312,1.228260,0.220715,2.738437,0.236589,0.256268,0.472670,0.083529,0.006569,0.224122,0.242765,0.447763,0.079127,0.006223,1.055625,3.514436,-0.211846,0.970153,0.941197,0.291632,-1.026374,3.671595,0.070312,0.941197,0.237810,2.574801,0.098669,0.202963,0.501959,0.096045,0.005284,0.109037,0.224288,0.554700,0.106136,0.005839,0.904920,3.611654,-0.101143,0.942131,0.887612,0.240878,-0.852898,3.867272,0.054688,0.887612,0.209698,3.046177,0.234204,0.176371,0.386301,0.060000,0.005070,0.271715,0.204620,0.448173,0.069610,0.005882,0.861947,3.485377
2438540.021869,0.073747,1.035173,1.071583,-0.010579,-1.274018,3.872581,0.054688,1.071583,0.200651,2.848838,0.097427,0.660837,0.292079,0.030203,0.004161,0.089819,0.609231,0.269270,0.027844,0.003836,1.084706,2.841859,0.075862,1.037321,1.076034,-0.008689,-1.274810,3.930532,0.054688,1.076034,0.200709,2.850517,0.096490,0.658702,0.293865,0.030243,0.004166,0.089056,0.607958,0.271227,0.027913,0.003845,1.083466,2.836739,-0.086046,1.075170,1.155990,-0.025828,-1.200464,3.990494,0.046875,1.155990,0.176128,3.265370,0.204721,0.565400,0.222804,0.053311,0.003547,0.195013,0.538587,0.212238,0.050783,0.003379,1.049784,3.278151,0.146101,1.023214,1.046968,-0.002257,-1.289830,3.943514,0.062500,1.046968,0.250024,2.747082,0.310803,0.436654,0.093352,0.155733,0.004704,0.310416,0.436110,0.093236,0.155539,0.004698,1.001247,3.720431
2438541.248985,0.041923,1.030261,1.061438,-0.004460,-1.248085,3.817161,0.066406,1.061438,0.223346,2.851823,0.334660,0.217516,0.393031,0.091010,0.004223,0.321653,0.209062,0.377755,0.087472,0.004059,1.040440,3.575227,0.044141,1.034872,1.070960,-0.010604,-1.234782,3.898849,0.066406,1.070960,0.222645,2.853301,0.339793,0.216130,0.393617,0.090053,0.004282,0.325511,0.207046,0.377073,0.086268,0.004102,1.043874,3.569934,0.104378,0.891144,0.794138,-0.060661,-0.794339,4.008777,0.089844,0.794138,0.570423,2.715124,0.213020,0.183851,0.075804,0.068993,0.003579,0.390685,0.337189,0.139027,0.126535,0.006565,0.545247,4.007283,0.161743,1.025160,1.050954,0.075003,-1.135064,3.858654,0.074219,1.050954,0.318757,4.638145,0.384402,0.279598,0.194665,0.034758,0.002506,0.429054,0.312076,0.217277,0.038796,0.002797,0.895930,3.592944
2438542.482388,0.026346,1.104373,1.219639,0.017855,-1.029331,3.881885,0.062500,1.219639,0.273198,3.308861,0.197557,0.480114,0.059234,0.182631,0.032425,0.207526,0.504342,0.062223,0.191847,0.034062,0.951962,3.810903,0.116373,1.066921,1.138320,0.054880,-1.013177,3.976071,0.070312,1.138320,0.311005,2.910239,0.205317,0.330438,0.113493,0.221873,0.034160,0.226799,0.365012,0.125368,0.245087,0.037735,0.905281,4.300039,0.323417,1.029840,1.060570,-0.391434,-0.984056,3.948249,0.078125,1.060570,0.527388,2.924731,0.368957,0.203340,0.125027,0.109222,0.064041,0.423802,0.233567,0.143612,0.125458,0.073561,0.870588,4.763750,0.125253,0.982831,0.965956,-0.225996,-1.034132,3.909151,0.027344,0.965956,0.144623,4.850177,0.526546,0.144781,0.047386,0.030434,0.002738,0.700301,0.192557,0.063023,0.040477,0.003642,0.751886,3.163038
2438543.734873,-0.132877,1.046914,1.096030,0.188898,-1.080133,3.884139,0.050781,1.096030,0.282329,3.877160,0.268744,0.350851,0.202480,0.053157,0.004955,0.305327,0.398609,0.230042,0.060392,0.005630,0.880187,3.708826,-0.197996,1.019342,1.039058,0.233285,-0.991235,3.868075,0.050781,1.039058,0.285026,3.915211,0.199326,0.333371,0.144055,0.037196,0.004616,0.277395,0.463940,0.200477,0.051764,0.006424,0.718564,3.642866,0.286144,0.887298,0.787297,-0.404752,-1.071182,3.643787,0.078125,0.787297,0.300092,2.865757,0.050928,0.355997,0.254223,0.174740,0.017505,0.059677,0.417155,0.297897,0.204759,0.020513,0.853393,4.318040,-0.045064,0.870446,0.757676,0.227463,-0.836928,3.674533,0.074219,0.757676,0.300699,3.286542,0.273622,0.347110,0.202903,0.108846,0.010203,0.290258,0.368215,0.215240,0.115464,0.010823,0.942684,3.777465
