timestamp,CH1_mean,CH1_std,CH1_var,CH1_skew,CH1_kurtosis,CH1_ptp,CH1_zcr,CH1_hjorth_activity,CH1_hjorth_mobility,CH1_hjorth_complexity,CH1_delta_power,CH1_theta_power,CH1_alpha_power,CH1_beta_power,CH1_gamma_power,CH1_delta_rel,CH1_theta_rel,CH1_alpha_rel,CH1_beta_rel,CH1_gamma_rel,CH1_total_power,CH1_spectral_entropy,CH2_mean,CH2_std,CH2_var,CH2_skew,CH2_kurtosis,CH2_ptp,CH2_zcr,CH2_hjorth_activity,CH2_hjorth_mobility,CH2_hjorth_complexity,CH2_delta_power,CH2_theta_power,CH2_alpha_power,CH2_beta_power,CH2_gamma_power,CH2_delta_rel,CH2_theta_rel,CH2_alpha_rel,CH2_beta_rel,CH2_gamma_rel,CH2_total_power,CH2_spectral_entropy,CH3_mean,CH3_std,CH3_var,CH3_skew,CH3_kurtosis,CH3_ptp,CH3_zcr,CH3_hjorth_activity,CH3_hjorth_mobility,CH3_hjorth_complexity,CH3_delta_power,CH3_theta_power,CH3_alpha_power,CH3_beta_power,CH3_gamma_power,CH3_delta_rel,CH3_theta_rel,CH3_alpha_rel,CH3_beta_rel,CH3_gamma_rel,CH3_total_power,CH3_spectral_entropy,CH4_mean,CH4_std,CH4_var,CH4_skew,CH4_kurtosis,CH4_ptp,CH4_zcr,CH4_hjorth_activity,CH4_hjorth_mobility,CH4_hjorth_complexity,CH4_delta_power,CH4_theta_power,CH4_alpha_power,CH4_beta_power,CH4_gamma_power,CH4_delta_rel,CH4_theta_rel,CH4_alpha_rel,CH4_beta_rel,CH4_gamma_rel,CH4_total_power,CH4_spectral_entropy
2437797.923409,0.013395,0.798607,0.637773,0.424568,-0.058509,4.053590,0.039062,0.637773,0.290250,2.834934,0.166928,0.112017,0.055724,0.117321,0.021143,0.352814,0.236756,0.117777,0.247966,0.044688,0.473133,4.356306,-0.069950,0.725532,0.526397,0.137678,-0.265444,4.009512,0.035156,0.526397,0.339435,2.818950,0.169712,0.113908,0.056810,0.117952,0.021168,0.353899,0.237531,0.118465,0.245965,0.044141,0.479550,4.288020,0.057493,1.139298,1.298000,0.084925,-1.131685,3.919851,0.109375,1.298000,0.475516,2.741704,0.239540,0.232713,0.239639,0.165821,0.062856,0.254675,0.247417,0.254781,0.176299,0.066828,0.940570,4.668560,-0.371975,0.852904,0.727444,0.491677,-0.477560,3.701157,0.054688,0.727444,0.249431,3.543211,0.355508,0.364976,0.094773,0.078332,0.004165,0.395996,0.406543,0.105567,0.087254,0.004640,0.897755,3.418218
2437799.121849,0.152082,0.941522,0.886464,0.001540,-1.210489,3.910116,0.058594,0.886464,0.227878,2.926383,0.251110,0.085799,0.395627,0.058735,0.005974,0.314972,0.107619,0.496244,0.073672,0.007493,0.797244,3.421023,0.157441,0.957442,0.916695,0.009863,-1.208505,3.969065,0.058594,0.916695,0.226970,2.923696,0.264387,0.089463,0.412034,0.060684,0.005893,0.317597,0.107468,0.494959,0.072897,0.007078,0.832460,3.407181,-0.202439,0.875282,0.766119,-0.024997,-0.745639,3.842727,0.105469,0.766119,0.512422,2.350984,0.107908,0.051458,0.495768,0.143092,0.024461,0.131165,0.062549,0.602619,0.173933,0.029733,0.822688,3.944435,-0.045824,0.877698,0.770353,0.110693,-0.883120,3.554547,0.062500,0.770353,0.266304,2.874780,0.252072,0.099062,0.370202,0.105425,0.016904,0.298782,0.117419,0.438802,0.124960,0.020036,0.843665,3.763951
2437800.292019,-0.232085,1.045321,1.092697,0.277736,-1.120157,3.914627,0.070312,1.092697,0.261215,2.874684,0.112674,0.179928,0.512760,0.085537,0.011901,0.124805,0.199300,0.567966,0.094746,0.013182,0.902800,3.710692,-0.230743,1.059545,1.122636,0.278011,-1.124365,3.962879,0.070312,1.122636,0.259399,2.878075,0.126076,0.186116,0.518627,0.088438,0.011755,0.135418,0.199907,0.557057,0.094992,0.012627,0.931012,3.716614,0.093793,0.978152,0.956781,0.060134,-0.953558,3.832964,0.109375,0.956781,0.432735,2.862325,0.290335,0.147073,0.347952,0.149072,0.065883,0.290243,0.147026,0.347843,0.149025,0.065862,1.000316,4.690669,0.162100,1.125043,1.265722,0.105879,-1.189670,3.940742,0.054688,1.265722,0.189847,3.920853,0.978828,0.255521,0.268694,0.035808,0.007026,0.633186,0.165292,0.173813,0.023164,0.004545,1.545877,3.013906
2437801.618772,-0.033017,1.093995,1.196826,-0.060936,-1.285079,4.106056,0.062500,1.196826,0.261173,3.050291,0.455530,0.161714,0.490869,0.129324,0.019825,0.362319,0.128624,0.390427,0.102862,0.015768,1.257262,3.896494,0.011742,1.071055,1.147160,-0.039734,-1.250947,4.028642,0.062500,1.147160,0.263096,3.025403,0.387122,0.120850,0.476443,0.124840,0.019570,0.342942,0.107058,0.422070,0.110593,0.017337,1.128825,3.941173,0.032552,1.043010,1.087869,-0.064863,-1.213046,3.903261,0.070312,1.087869,0.283749,3.767881,0.198145,0.484469,0.246243,0.051985,0.006710,0.200643,0.490576,0.249347,0.052640,0.006794,0.987551,3.682812,0.100398,1.092218,1.192940,0.023265,-1.186083,3.953294,0.062500,1.192940,0.222405,3.074845,0.269942,0.414178,0.424212,0.046889,0.008877,0.231889,0.355793,0.364412,0.040279,0.007626,1.164097,3.532707
2437802.974078,-0.018425,1.125342,1.266395,0.198906,-1.270768,3.989888,0.054688,1.266395,0.223225,2.847146,0.194977,0.375960,0.493142,0.078789,0.009322,0.169223,0.326300,0.428004,0.068382,0.008091,1.152189,3.444645,-0.014852,1.143956,1.308635,0.196370,-1.271325,4.044334,0.054688,1.308635,0.223769,2.854336,0.217566,0.390619,0.505798,0.081597,0.010095,0.180451,0.323984,0.419514,0.067678,0.008373,1.205675,3.459056,0.010066,1.004937,1.009897,0.014165,-1.216520,3.819149,0.074219,1.009897,0.263426,3.017612,0.251653,0.346365,0.199205,0.152964,0.012622,0.261373,0.359744,0.206900,0.158873,0.013110,0.962809,3.818819,-0.019040,0.999071,0.998143,0.095530,-1.047771,3.985628,0.074219,0.998143,0.245801,2.574315,0.199488,0.311170,0.302763,0.111491,0.005649,0.214374,0.334390,0.325355,0.119810,0.006070,0.930560,3.707591
2437804.301311,0.142547,0.994189,0.988411,-0.428455,-0.931526,3.829330,0.066406,0.988411,0.267391,2.879864,0.190129,0.651800,0.287150,0.088743,0.008070,0.155094,0.531694,0.234238,0.072391,0.006583,1.225891,3.455417,0.150599,1.004856,1.009736,-0.433915,-0.930187,3.869883,0.066406,1.009736,0.269385,2.871162,0.193066,0.665326,0.295918,0.091536,0.008326,0.153939,0.530491,0.235947,0.072985,0.006638,1.254170,3.455343,0.042966,0.988755,0.977637,-0.139076,-0.934003,3.848413,0.093750,0.977637,0.367520,2.736341,0.094281,0.385614,0.128740,0.138880,0.061975,0.116470,0.476367,0.159038,0.171564,0.076561,0.809490,4.117803,0.230991,1.068063,1.140758,0.017863,-1.326173,3.999572,0.066406,1.140758,0.255644,2.661841,0.188829,0.558739,0.219452,0.113606,0.010879,0.172999,0.511898,0.201054,0.104082,0.009967,1.091504,3.380589
2437805.615276,0.079524,1.054291,1.111530,-0.253393,-0.941024,4.124524,0.062500,1.111530,0.209046,2.758545,0.118981,0.811332,0.158265,0.081343,0.004430,0.101316,0.690877,0.134768,0.069267,0.003772,1.174351,2.906831,0.057373,1.029119,1.059086,-0.356917,-0.992640,3.937785,0.062500,1.059086,0.212692,2.766429,0.090812,0.740722,0.130476,0.087214,0.004365,0.086193,0.703046,0.123840,0.082778,0.004143,1.053589,2.962760,-0.083577,0.922404,0.850829,0.196658,-0.725899,3.919768,0.070312,0.850829,0.321367,2.765759,0.083944,0.447121,0.083706,0.058773,0.007438,0.123269,0.656583,0.122919,0.086307,0.010923,0.680982,3.142952,-0.086231,0.940816,0.885134,0.115166,-1.277419,3.506567,0.050781,0.885134,0.203696,2.703679,0.026578,0.833172,0.165579,0.031477,0.003902,0.025057,0.785486,0.156102,0.029676,0.003678,1.060708,2.135576
2437806.781651,0.258104,1.016911,1.034107,-0.143350,-1.129683,3.869661,0.062500,1.034107,0.205230,2.913112,0.132831,0.649159,0.151349,0.077871,0.003014,0.130968,0.640056,0.149226,0.076779,0.002971,1.014223,3.158442,0.270556,1.029134,1.059117,-0.149040,-1.123731,3.975310,0.062500,1.059117,0.205392,2.910769,0.135135,0.661969,0.156843,0.079460,0.003161,0.130368,0.638616,0.151310,0.076657,0.003050,1.036568,3.167082,0.055593,1.050043,1.102591,-0.126285,-1.003524,3.841682,0.054688,1.102591,0.202218,3.105959,0.195079,0.673148,0.113465,0.065148,0.003388,0.185749,0.640955,0.108038,0.062032,0.003226,1.050228,3.075445,0.470186,0.911760,0.831307,-0.368887,-0.478085,4.032177,0.054688,0.831307,0.239162,3.005389,0.170318,0.466664,0.183816,0.056747,0.004519,0.193090,0.529059,0.208393,0.064334,0.005124,0.882064,3.569114
2437807.876116,-0.331342,0.896623,0.803932,0.288970,-0.761396,3.966016,0.062500,0.803932,0.274990,3.008872,0.077358,0.172419,0.118543,0.069767,0.010981,0.172263,0.383948,0.263975,0.155360,0.024454,0.449067,4.034387,-0.312219,0.925423,0.856408,0.314825,-0.749134,4.043343,0.062500,0.856408,0.295754,2.925924,0.095970,0.157317,0.152308,0.099099,0.021037,0.182545,0.299235,0.289706,0.188498,0.040015,0.525731,4.257586,-0.008228,1.012483,1.025122,-0.234273,-0.945783,3.864363,0.074219,1.025122,0.348270,2.980614,0.074475,0.249256,0.167812,0.117303,0.059616,0.111413,0.372879,0.251042,0.175482,0.089184,0.668462,4.511074,-0.285010,0.839424,0.704633,0.159613,-0.581376,3.763087,0.082031,0.704633,0.331179,2.590519,0.060777,0.444506,0.144564,0.179969,0.028987,0.070769,0.517588,0.168332,0.209558,0.033753,0.858803,4.293634
2437809.005926,-0.030782,0.833884,0.695362,0.155786,-0.616091,3.710045,0.062500,0.695362,0.229583,3.425236,0.367638,0.124726,0.108156,0.072088,0.007184,0.540810,0.183476,0.159102,0.106044,0.010568,0.679792,3.642289,-0.019947,0.842551,0.709891,0.182027,-0.599890,3.758972,0.062500,0.709891,0.228866,3.415900,0.368317,0.132176,0.111337,0.074501,0.007596,0.530773,0.190475,0.160444,0.107362,0.010946,0.693926,3.676204,0.001781,0.924668,0.855010,0.064311,-0.943852,3.847113,0.144531,0.855010,0.645196,2.171205,0.047399,0.128140,0.161696,0.179023,0.106239,0.076143,0.205848,0.259754,0.287589,0.170666,0.622497,5.609174,-0.155595,0.956643,0.915167,0.504617,-0.864619,3.864752,0.039062,0.915167,0.273466,3.708821,0.333050,0.518676,0.082103,0.062273,0.010708,0.330797,0.515167,0.081547,0.061852,0.010636,1.006811,3.554044
