timestamp,CH1_mean,CH1_std,CH1_var,CH1_skew,CH1_kurtosis,CH1_ptp,CH1_zcr,CH1_hjorth_activity,CH1_hjorth_mobility,CH1_hjorth_complexity,CH1_delta_power,CH1_theta_power,CH1_alpha_power,CH1_beta_power,CH1_gamma_power,CH1_delta_rel,CH1_theta_rel,CH1_alpha_rel,CH1_beta_rel,CH1_gamma_rel,CH1_total_power,CH1_spectral_entropy,CH2_mean,CH2_std,CH2_var,CH2_skew,CH2_kurtosis,CH2_ptp,CH2_zcr,CH2_hjorth_activity,CH2_hjorth_mobility,CH2_hjorth_complexity,CH2_delta_power,CH2_theta_power,CH2_alpha_power,CH2_beta_power,CH2_gamma_power,CH2_delta_rel,CH2_theta_rel,CH2_alpha_rel,CH2_beta_rel,CH2_gamma_rel,CH2_total_power,CH2_spectral_entropy,CH3_mean,CH3_std,CH3_var,CH3_skew,CH3_kurtosis,CH3_ptp,CH3_zcr,CH3_hjorth_activity,CH3_hjorth_mobility,CH3_hjorth_complexity,CH3_delta_power,CH3_theta_power,CH3_alpha_power,CH3_beta_power,CH3_gamma_power,CH3_delta_rel,CH3_theta_rel,CH3_alpha_rel,CH3_beta_rel,CH3_gamma_rel,CH3_total_power,CH3_spectral_entropy,CH4_mean,CH4_std,CH4_var,CH4_skew,CH4_kurtosis,CH4_ptp,CH4_zcr,CH4_hjorth_activity,CH4_hjorth_mobility,CH4_hjorth_complexity,CH4_delta_power,CH4_theta_power,CH4_alpha_power,CH4_beta_power,CH4_gamma_power,CH4_delta_rel,CH4_theta_rel,CH4_alpha_rel,CH4_beta_rel,CH4_gamma_rel,CH4_total_power,CH4_spectral_entropy
2253392.810216,-0.419964,1.152536,1.328339,0.281370,-1.346760,4.098964,0.050781,1.328339,0.224816,3.373482,0.189961,0.675190,0.185499,0.120541,0.009092,0.160946,0.572058,0.157165,0.102129,0.007703,1.180283,3.542803,-0.349463,1.154019,1.331760,0.168733,-1.397374,4.028451,0.050781,1.331760,0.215584,3.628676,0.404629,0.638493,0.080359,0.112303,0.008542,0.325179,0.513124,0.064580,0.090252,0.006865,1.244327,3.306064,0.108009,1.019362,1.039099,0.196181,-0.919944,3.937667,0.066406,1.039099,0.271899,3.427303,0.229793,0.124978,0.313986,0.109787,0.017772,0.288570,0.156945,0.394298,0.137868,0.022318,0.796315,3.901186,0.220456,0.910590,0.829174,-0.156751,-0.823958,3.910607,0.062500,0.829174,0.269319,3.490050,0.415710,0.092400,0.229245,0.082185,0.001933,0.506055,0.112481,0.279066,0.100046,0.002353,0.821473,3.392985
2253394.060721,0.049448,0.908450,0.825282,0.040902,-1.259366,4.002162,0.066406,0.825282,0.250953,3.127675,0.177674,0.469333,0.132463,0.090356,0.003259,0.203501,0.537557,0.151719,0.103490,0.003733,0.873085,3.689604,0.047546,0.904190,0.817559,0.049639,-1.252111,4.004370,0.066406,0.817559,0.249409,3.133870,0.176471,0.458719,0.129535,0.088528,0.003219,0.206044,0.535591,0.151242,0.103364,0.003759,0.856473,3.695286,-0.092522,1.037215,1.075815,0.128408,-1.242211,3.862755,0.058594,1.075815,0.231949,2.829166,0.297711,0.527743,0.208715,0.099696,0.003890,0.261665,0.463846,0.183445,0.087625,0.003419,1.137755,3.658535,-0.069965,0.877007,0.769142,0.109750,-0.898822,3.950809,0.074219,0.769142,0.339006,2.519355,0.047187,0.256583,0.373838,0.089168,0.006873,0.060993,0.331653,0.483214,0.115257,0.008883,0.773648,3.604872
2253395.298156,-0.223076,1.094678,1.198321,0.291084,-1.130828,4.022177,0.062500,1.198321,0.211668,2.716655,0.044285,0.820796,0.124329,0.053709,0.005102,0.042248,0.783037,0.118609,0.051238,0.004867,1.048221,2.361301,-0.224393,1.089121,1.186185,0.291554,-1.139444,3.959377,0.062500,1.186185,0.211871,2.715837,0.044799,0.815297,0.123320,0.053599,0.005068,0.042989,0.782373,0.118340,0.051434,0.004863,1.042083,2.366356,-0.137436,0.910746,0.829458,0.103172,-1.059565,3.669852,0.062500,0.829458,0.229752,2.786257,0.051072,0.623217,0.135853,0.056735,0.004153,0.058634,0.715494,0.155969,0.065136,0.004768,0.871030,2.739349,-0.036418,1.098227,1.206103,-0.081819,-1.283881,3.848647,0.062500,1.206103,0.224068,2.491065,0.101603,0.797680,0.144324,0.053115,0.004117,0.092296,0.724611,0.131104,0.048249,0.003740,1.100839,2.703223
2253396.494374,0.191828,1.008548,1.017170,-0.262151,-1.098774,3.685477,0.062500,1.017170,0.203852,2.994326,0.437293,0.418686,0.277383,0.059445,0.005370,0.364965,0.349436,0.231504,0.049613,0.004482,1.198177,3.211814,0.187385,1.003873,1.007760,-0.262273,-1.093908,3.687820,0.062500,1.007760,0.204115,2.986646,0.429981,0.416668,0.276710,0.058035,0.005287,0.362339,0.351120,0.233180,0.048905,0.004455,1.186681,3.205162,-0.035776,0.939097,0.881903,0.082817,-0.719337,3.887959,0.070312,0.881903,0.269237,3.032469,0.025938,0.507266,0.139124,0.097874,0.055537,0.031412,0.614318,0.168484,0.118529,0.067257,0.825739,3.351370,-0.087964,1.020185,1.040777,0.157036,-1.129806,3.750539,0.054688,1.040777,0.220216,3.066974,0.085696,0.482292,0.325650,0.050469,0.004532,0.090336,0.508404,0.343282,0.053202,0.004777,0.948640,3.069227
2253397.671380,0.142054,0.985658,0.971522,0.002004,-0.997549,3.811489,0.066406,0.971522,0.237573,2.986237,0.146992,0.377519,0.426288,0.043290,0.008892,0.146555,0.376397,0.425021,0.043161,0.008866,1.002980,3.127677,0.139806,0.980383,0.961151,-0.004258,-1.005909,3.755876,0.058594,0.961151,0.237684,2.976905,0.143295,0.375543,0.421664,0.044209,0.008582,0.144263,0.378079,0.424511,0.044508,0.008639,0.993292,3.128921,0.030004,1.008819,1.017715,-0.004123,-1.020541,4.041443,0.066406,1.017715,0.290912,3.588351,0.124764,0.253350,0.308916,0.116233,0.018520,0.151821,0.308293,0.375909,0.141440,0.022537,0.821783,3.970639,-0.216843,0.938913,0.881558,-0.019658,-0.917662,3.815684,0.074219,0.881558,0.301652,2.590400,0.272090,0.135618,0.384823,0.157035,0.005620,0.284855,0.141981,0.402878,0.164403,0.005884,0.955187,3.945311
2253398.858383,-0.036342,0.825968,0.682223,-0.192158,-1.022911,3.496834,0.058594,0.682223,0.211463,3.055208,0.268831,0.127756,0.084754,0.070174,0.002349,0.485373,0.230664,0.153023,0.126699,0.004241,0.553864,3.539195,-0.054165,0.941967,0.887301,-0.080127,-1.026638,4.101886,0.058594,0.887301,0.203666,3.217857,0.585634,0.115452,0.159315,0.103127,0.004697,0.604853,0.119241,0.164543,0.106512,0.004851,0.968225,3.351006,0.081903,0.917485,0.841779,-0.306785,-0.948054,3.699026,0.062500,0.841779,0.226206,2.692942,0.060295,0.427405,0.286620,0.071002,0.007031,0.070739,0.501441,0.336269,0.083302,0.008249,0.852353,3.036558,-0.013687,1.050217,1.102956,-0.037696,-1.281198,3.974230,0.054688,1.102956,0.209904,3.464163,0.367971,0.359509,0.340335,0.057842,0.006627,0.324981,0.317508,0.300574,0.051084,0.005853,1.132284,3.249092
2253400.034607,0.100036,1.010814,1.021746,-0.302190,-0.968855,3.761211,0.082031,1.021746,0.368737,3.927453,0.216612,0.216867,0.461660,0.106291,0.008178,0.214550,0.214803,0.457267,0.105279,0.008100,1.009607,3.594536,0.095249,1.005202,1.010432,-0.304597,-0.971405,3.713980,0.082031,1.010432,0.368557,3.936072,0.212071,0.217255,0.458017,0.103449,0.007976,0.212333,0.217523,0.458582,0.103577,0.007986,0.998769,3.582711,0.098720,1.032697,1.066462,0.078549,-1.065583,3.918056,0.066406,1.066462,0.250462,2.626813,0.042820,0.440121,0.458773,0.071783,0.012073,0.041752,0.429148,0.447335,0.069993,0.011772,1.025569,3.041123,0.122774,1.004133,1.008283,-0.019142,-1.078218,3.745757,0.078125,1.008283,0.283226,3.682244,0.352054,0.233898,0.321840,0.085566,0.004837,0.352690,0.234321,0.322422,0.085721,0.004845,0.998195,3.684226
2253401.263998,-0.178305,0.896131,0.803052,0.311346,-1.021639,3.570010,0.054688,0.803052,0.240631,2.706741,0.133674,0.352217,0.165420,0.107688,0.004864,0.174998,0.461099,0.216557,0.140979,0.006368,0.763863,3.620161,-0.180633,0.890709,0.793363,0.311562,-1.021474,3.576780,0.054688,0.793363,0.240897,2.705008,0.130481,0.350397,0.164438,0.106330,0.004842,0.172483,0.463189,0.217370,0.140557,0.006400,0.756487,3.611451,0.087520,0.973218,0.947154,-0.135522,-0.829643,3.992206,0.066406,0.947154,0.221672,2.958711,0.504139,0.139466,0.214831,0.076226,0.005003,0.536509,0.148421,0.228626,0.081120,0.005324,0.939665,3.570749,-0.058525,0.879935,0.774285,-0.249249,-0.635696,3.758087,0.074219,0.774285,0.284984,2.367166,0.096500,0.221777,0.339213,0.056260,0.006011,0.134073,0.308126,0.471286,0.078165,0.008351,0.719761,3.792739
2253402.541324,0.087161,1.049125,1.100663,-0.101088,-1.232712,4.040555,0.058594,1.100663,0.213361,2.781999,0.268591,0.458973,0.181746,0.064298,0.002743,0.275097,0.470090,0.186149,0.065855,0.002809,0.976350,3.481846,0.094704,1.026744,1.054203,-0.071135,-1.278871,3.877071,0.058594,1.054203,0.214317,2.791885,0.251102,0.458454,0.166916,0.065208,0.002883,0.265840,0.485361,0.176713,0.069035,0.003052,0.944563,3.456057,0.092777,1.168917,1.366367,-0.128863,-1.191469,4.020383,0.050781,1.366367,0.217076,3.473613,0.074426,0.599972,0.228795,0.054789,0.007736,0.077068,0.621271,0.236918,0.056734,0.008011,0.965717,3.203799,-0.289042,1.093815,1.196432,0.116741,-1.314326,3.920044,0.054688,1.196432,0.205039,2.866503,0.113485,0.409210,0.298406,0.103625,0.004140,0.122176,0.440548,0.321258,0.111560,0.004457,0.928866,3.722656
2253403.858325,0.287160,0.793122,0.629043,-0.190871,0.097241,3.840977,0.058594,0.629043,0.279850,3.135383,0.359641,0.305793,0.179541,0.070810,0.014790,0.386472,0.328606,0.192936,0.076093,0.015893,0.930575,3.887937,0.243966,0.777084,0.603859,-0.186767,0.091899,3.791975,0.054688,0.603859,0.273205,3.291517,0.356040,0.308929,0.177627,0.069515,0.014762,0.384131,0.333302,0.191641,0.074999,0.015927,0.926873,3.880354,-0.233200,0.895513,0.801943,0.608345,-0.266224,3.931845,0.062500,0.801943,0.262766,2.467489,0.050164,0.300195,0.267200,0.142074,0.011092,0.065087,0.389497,0.346687,0.184338,0.014392,0.770724,3.904736,0.429213,0.889577,0.791348,-0.630188,-0.277223,3.649901,0.046875,0.791348,0.238618,3.684960,0.114785,0.264799,0.121162,0.062528,0.005455,0.201826,0.465597,0.213040,0.109944,0.009592,0.568729,3.836131
