timestamp,CH1_mean,CH1_std,CH1_var,CH1_skew,CH1_kurtosis,CH1_ptp,CH1_zcr,CH1_hjorth_activity,CH1_hjorth_mobility,CH1_hjorth_complexity,CH1_delta_power,CH1_theta_power,CH1_alpha_power,CH1_beta_power,CH1_gamma_power,CH1_delta_rel,CH1_theta_rel,CH1_alpha_rel,CH1_beta_rel,CH1_gamma_rel,CH1_total_power,CH1_spectral_entropy,CH2_mean,CH2_std,CH2_var,CH2_skew,CH2_kurtosis,CH2_ptp,CH2_zcr,CH2_hjorth_activity,CH2_hjorth_mobility,CH2_hjorth_complexity,CH2_delta_power,CH2_theta_power,CH2_alpha_power,CH2_beta_power,CH2_gamma_power,CH2_delta_rel,CH2_theta_rel,CH2_alpha_rel,CH2_beta_rel,CH2_gamma_rel,CH2_total_power,CH2_spectral_entropy,CH3_mean,CH3_std,CH3_var,CH3_skew,CH3_kurtosis,CH3_ptp,CH3_zcr,CH3_hjorth_activity,CH3_hjorth_mobility,CH3_hjorth_complexity,CH3_delta_power,CH3_theta_power,CH3_alpha_power,CH3_beta_power,CH3_gamma_power,CH3_delta_rel,CH3_theta_rel,CH3_alpha_rel,CH3_beta_rel,CH3_gamma_rel,CH3_total_power,CH3_spectral_entropy,CH4_mean,CH4_std,CH4_var,CH4_skew,CH4_kurtosis,CH4_ptp,CH4_zcr,CH4_hjorth_activity,CH4_hjorth_mobility,CH4_hjorth_complexity,CH4_delta_power,CH4_theta_power,CH4_alpha_power,CH4_beta_power,CH4_gamma_power,CH4_delta_rel,CH4_theta_rel,CH4_alpha_rel,CH4_beta_rel,CH4_gamma_rel,CH4_total_power,CH4_spectral_entropy
2449767.759608,0.119313,1.064078,1.132263,-0.200441,-1.272960,3.624434,0.066406,1.132263,0.331290,3.697501,0.510709,0.379386,0.117714,0.090328,0.015291,0.458682,0.340737,0.105722,0.081126,0.013733,1.113428,3.784467,0.255691,0.890370,0.792758,-1.105214,-0.135021,3.554631,0.046875,0.792758,0.263440,3.353026,0.475426,0.482881,0.049384,0.109377,0.011506,0.421263,0.427868,0.043758,0.096916,0.010195,1.128574,3.666621,-0.272779,1.009035,1.018151,0.663074,-0.173393,4.058277,0.046875,1.018151,0.258057,3.208871,0.643406,0.651904,0.130616,0.145325,0.014750,0.405678,0.411036,0.082356,0.091630,0.009300,1.586001,3.616144,-0.083919,0.818223,0.669490,0.482328,-0.237224,3.625831,0.058594,0.669490,0.345256,3.220264,0.170555,0.209494,0.232509,0.061794,0.009491,0.249407,0.306348,0.340003,0.090364,0.013879,0.683842,3.999212
2449769.010965,-0.146593,0.842133,0.709188,0.159031,-1.112694,3.517882,0.058594,0.709188,0.242533,2.541405,0.061690,0.365174,0.157620,0.061264,0.004006,0.094943,0.562019,0.242584,0.094288,0.006165,0.649753,3.418550,-0.249154,0.886095,0.785164,0.238381,-0.864949,3.921582,0.050781,0.785164,0.221844,2.789285,0.181507,0.373376,0.119746,0.069573,0.002566,0.243057,0.499989,0.160353,0.093165,0.003437,0.746769,3.516814,0.146903,0.960121,0.921832,-0.062347,-1.062386,3.613278,0.058594,0.921832,0.230608,2.716805,0.164010,0.475481,0.176724,0.110391,0.004364,0.176171,0.510737,0.189828,0.118576,0.004687,0.930969,3.733622,0.033787,1.029138,1.059124,-0.426566,-1.054375,3.839986,0.062500,1.059124,0.223440,2.899276,0.068873,0.399920,0.167751,0.115313,0.003773,0.091147,0.529253,0.222002,0.152605,0.004993,0.755631,3.384284
2449770.264891,-0.010549,0.976013,0.952602,0.003449,-1.216280,3.583271,0.058594,0.952602,0.231564,2.834793,0.286288,0.559197,0.168307,0.111422,0.004745,0.253361,0.494882,0.148950,0.098607,0.004199,1.129959,3.548922,0.077546,1.059262,1.122035,-0.056198,-1.264671,4.026372,0.062500,1.122035,0.237836,2.677720,0.017309,0.535053,0.115335,0.175517,0.007111,0.020356,0.629233,0.135637,0.206411,0.008363,0.850325,3.119101,-0.088466,1.089143,1.186232,-0.263349,-1.169017,3.697392,0.062500,1.186232,0.236461,2.958579,0.124283,0.926110,0.190331,0.039471,0.004557,0.096737,0.720847,0.148146,0.030723,0.003547,1.284753,2.678893,-0.142267,1.020546,1.041514,0.328934,-0.972624,4.002569,0.062500,1.041514,0.226130,2.662633,0.045033,0.689657,0.143516,0.083815,0.004033,0.046615,0.713890,0.148559,0.086760,0.004175,0.966055,2.681920
2449771.493995,-0.045950,0.956884,0.915628,0.022726,-1.074134,3.800140,0.066406,0.915628,0.240228,2.596986,0.087807,0.214911,0.299088,0.088669,0.003895,0.126456,0.309505,0.430734,0.127697,0.005609,0.694370,3.541725,-0.181768,0.937121,0.878196,0.352264,-0.720648,3.939034,0.062500,0.878196,0.280436,3.057404,0.120938,0.266695,0.267192,0.091504,0.012096,0.159459,0.351643,0.352299,0.120650,0.015949,0.758425,3.697286,0.237637,0.838147,0.702490,-0.178330,-0.503025,3.812278,0.062500,0.702490,0.293030,3.019865,0.208910,0.299724,0.275999,0.089490,0.012593,0.235600,0.338015,0.311260,0.100923,0.014202,0.886717,3.892760,-0.060685,1.077260,1.160490,-0.014604,-1.186660,4.106850,0.082031,1.160490,0.293791,2.597642,0.094448,0.369146,0.441204,0.093761,0.026096,0.092176,0.360264,0.430588,0.091505,0.025468,1.024655,3.514785
2449772.697260,0.055890,0.954381,0.910842,0.118463,-1.391335,3.359699,0.062500,0.910842,0.222959,2.925658,0.287103,0.310091,0.328086,0.031387,0.007057,0.297910,0.321764,0.340436,0.032568,0.007322,0.963724,3.388685,-0.081194,1.085564,1.178449,0.085165,-1.003791,4.079300,0.066406,1.178449,0.251996,2.952726,0.225274,0.128363,0.506504,0.125934,0.014664,0.225108,0.128269,0.506130,0.125841,0.014653,1.000739,4.000282,0.159530,0.992067,0.984197,0.127057,-0.999806,3.862321,0.066406,0.984197,0.242563,2.905260,0.231154,0.124656,0.498286,0.100935,0.010323,0.239450,0.129130,0.516169,0.104557,0.010694,0.965353,3.890042,0.035878,1.067981,1.140584,0.072232,-1.325093,3.961565,0.078125,1.140584,0.335630,4.329407,0.219044,0.344510,0.365115,0.059009,0.012172,0.219077,0.344562,0.365169,0.059018,0.012174,0.999850,3.830521
2449773.905503,-0.137947,1.074664,1.154904,0.195403,-1.324342,3.736496,0.062500,1.154904,0.225020,2.741019,0.392852,0.326696,0.369499,0.044463,0.005942,0.344773,0.286713,0.324278,0.039021,0.005215,1.139453,3.610011,-0.232156,0.868788,0.754793,0.173714,-0.809200,3.837159,0.054688,0.754793,0.203084,2.962677,0.325533,0.342247,0.312141,0.028402,0.003133,0.321846,0.338370,0.308606,0.028080,0.003098,1.011456,3.568941,0.125153,0.914810,0.836877,-0.165630,-0.883635,4.142979,0.046875,0.836877,0.219834,2.824987,0.385191,0.238160,0.307216,0.112410,0.003669,0.368024,0.227546,0.293525,0.107400,0.003505,1.046645,3.918055,-0.060051,1.043951,1.089833,0.134444,-1.271234,3.920377,0.066406,1.089833,0.255871,2.507791,0.210470,0.368097,0.228747,0.067022,0.005691,0.239163,0.418279,0.259932,0.076159,0.006467,0.880028,3.706033
2449775.133167,-0.149690,1.013851,1.027893,0.127504,-1.094659,3.810276,0.066406,1.027893,0.219152,2.504489,0.129300,0.423188,0.418017,0.035280,0.004822,0.127943,0.418747,0.413629,0.034910,0.004771,1.010607,3.415555,-0.026722,0.993146,0.986340,0.198698,-0.690259,3.897449,0.054688,0.986340,0.245057,3.538530,0.440512,0.337389,0.173630,0.065496,0.003357,0.431712,0.330649,0.170161,0.064187,0.003290,1.020383,3.673283,0.227221,0.941984,0.887333,-0.054428,-0.944287,3.924413,0.070312,0.887333,0.286357,3.120701,0.238902,0.305621,0.195951,0.066723,0.004170,0.294444,0.376673,0.241507,0.082236,0.005140,0.811368,3.959020,0.175671,0.861305,0.741846,-0.001965,-0.911840,3.830680,0.070312,0.741846,0.270625,2.802433,0.139479,0.359288,0.261141,0.086764,0.012121,0.162413,0.418363,0.304079,0.101030,0.014114,0.858793,3.859200
2449776.376918,0.283057,0.992998,0.986046,-0.188435,-1.040025,3.565558,0.058594,0.986046,0.219395,3.033426,0.261047,0.201064,0.200822,0.094837,0.006708,0.341471,0.263009,0.262692,0.124055,0.008775,0.764479,3.838361,0.231118,1.050326,1.103185,-0.230706,-1.056163,4.093664,0.062500,1.103185,0.216563,3.077112,0.116374,0.376744,0.286452,0.047814,0.007342,0.139416,0.451339,0.343168,0.057281,0.008796,0.834726,3.245939,-0.191356,0.996901,0.993813,0.024418,-1.188666,3.780848,0.062500,0.993813,0.219873,3.046903,0.108993,0.359071,0.269613,0.048516,0.007014,0.137408,0.452682,0.339903,0.061164,0.008843,0.793207,3.270351,-0.117499,0.919689,0.845828,0.226659,-1.087916,3.844124,0.066406,0.845828,0.252779,2.527273,0.110525,0.230536,0.357629,0.143662,0.003704,0.130636,0.272483,0.422701,0.169802,0.004377,0.846056,4.107222
2449777.626345,-0.145524,1.031179,1.063331,0.336140,-0.955117,3.850720,0.054688,1.063331,0.196266,3.175544,0.180535,0.318053,0.203148,0.118001,0.005531,0.218759,0.385394,0.246160,0.142985,0.006702,0.825267,3.435967,-0.134138,0.966541,0.934201,0.310348,-0.848267,3.900313,0.062500,0.934201,0.236419,2.760856,0.129720,0.401184,0.169160,0.157437,0.009633,0.149596,0.462655,0.195080,0.181560,0.011109,0.867134,3.664002,0.117243,0.979957,0.960315,-0.371579,-0.565552,4.074293,0.062500,0.960315,0.247220,2.731919,0.139866,0.397620,0.181536,0.221888,0.011496,0.146855,0.417490,0.190608,0.232976,0.012071,0.952407,3.839196,0.400722,0.828926,0.687119,-0.589201,-0.501200,3.709623,0.054688,0.687119,0.230616,2.586073,0.173205,0.142001,0.092949,0.083754,0.002167,0.350564,0.287408,0.188126,0.169516,0.004386,0.494076,3.898315
2449778.832902,0.177993,0.963280,0.927909,-0.120942,-0.994913,3.725065,0.066406,0.927909,0.300243,3.492632,0.584830,0.181289,0.130324,0.082837,0.014085,0.588736,0.182500,0.131195,0.083390,0.014179,0.993365,3.467008,0.340776,1.022606,1.045724,-0.507363,-0.734505,3.858092,0.054688,1.045724,0.287480,3.360083,0.250596,0.493075,0.163584,0.136810,0.035876,0.232046,0.456576,0.151474,0.126683,0.033221,1.079942,3.703855,-0.461085,0.994415,0.988862,0.583253,-0.502965,4.109647,0.046875,0.988862,0.275617,3.367796,0.338484,0.494042,0.125250,0.176349,0.017400,0.293944,0.429033,0.108769,0.153144,0.015111,1.151525,3.996613,-0.181637,1.133591,1.285030,0.064231,-1.323006,4.004975,0.082031,1.285030,0.289989,3.448052,0.473201,0.283960,0.113715,0.150520,0.013778,0.457122,0.274311,0.109851,0.145406,0.013310,1.035175,3.677258
