timestamp,CH1_mean,CH1_std,CH1_var,CH1_skew,CH1_kurtosis,CH1_ptp,CH1_zcr,CH1_hjorth_activity,CH1_hjorth_mobility,CH1_hjorth_complexity,CH1_delta_power,CH1_theta_power,CH1_alpha_power,CH1_beta_power,CH1_gamma_power,CH1_delta_rel,CH1_theta_rel,CH1_alpha_rel,CH1_beta_rel,CH1_gamma_rel,CH1_total_power,CH1_spectral_entropy,CH2_mean,CH2_std,CH2_var,CH2_skew,CH2_kurtosis,CH2_ptp,CH2_zcr,CH2_hjorth_activity,CH2_hjorth_mobility,CH2_hjorth_complexity,CH2_delta_power,CH2_theta_power,CH2_alpha_power,CH2_beta_power,CH2_gamma_power,CH2_delta_rel,CH2_theta_rel,CH2_alpha_rel,CH2_beta_rel,CH2_gamma_rel,CH2_total_power,CH2_spectral_entropy,CH3_mean,CH3_std,CH3_var,CH3_skew,CH3_kurtosis,CH3_ptp,CH3_zcr,CH3_hjorth_activity,CH3_hjorth_mobility,CH3_hjorth_complexity,CH3_delta_power,CH3_theta_power,CH3_alpha_power,CH3_beta_power,CH3_gamma_power,CH3_delta_rel,CH3_theta_rel,CH3_alpha_rel,CH3_beta_rel,CH3_gamma_rel,CH3_total_power,CH3_spectral_entropy,CH4_mean,CH4_std,CH4_var,CH4_skew,CH4_kurtosis,CH4_ptp,CH4_zcr,CH4_hjorth_activity,CH4_hjorth_mobility,CH4_hjorth_complexity,CH4_delta_power,CH4_theta_power,CH4_alpha_power,CH4_beta_power,CH4_gamma_power,CH4_delta_rel,CH4_theta_rel,CH4_alpha_rel,CH4_beta_rel,CH4_gamma_rel,CH4_total_power,CH4_spectral_entropy
2449031.471571,0.057314,0.858150,0.736421,-0.094135,-0.896492,3.693500,0.042969,0.736421,0.292160,2.868781,0.126244,0.409422,0.270744,0.121890,0.011961,0.134265,0.435434,0.287946,0.129634,0.012721,0.940261,3.885941,-0.036974,1.136826,1.292373,0.126077,-1.041249,3.637636,0.062500,1.292373,0.218077,3.768205,0.206758,0.128537,0.114375,0.113625,0.012215,0.359261,0.223344,0.198737,0.197434,0.021224,0.575510,4.104930,0.024186,1.035193,1.071624,-0.261418,-1.196078,3.698801,0.054688,1.071624,0.245448,3.293627,0.119255,0.255616,0.146961,0.186718,0.020902,0.163486,0.350422,0.201468,0.255971,0.028654,0.729452,4.290576,-0.263035,0.941520,0.886459,0.487265,-0.634227,3.739202,0.054688,0.886459,0.275618,3.282247,0.339523,0.295866,0.136911,0.108266,0.008288,0.381978,0.332862,0.154031,0.121805,0.009324,0.888854,3.647905
2449032.768251,-0.298440,1.107796,1.227212,0.458009,-1.032107,4.054584,0.054688,1.227212,0.207401,2.846444,0.170459,0.552158,0.161277,0.089962,0.004006,0.174318,0.564659,0.164929,0.091998,0.004096,0.977860,3.386502,-0.045026,0.953299,0.908779,-0.078042,-1.040407,4.035259,0.058594,0.908779,0.244519,2.739192,0.093863,0.740704,0.123721,0.117975,0.009187,0.086474,0.682393,0.113981,0.108688,0.008464,1.085451,3.187898,-0.125121,0.873009,0.762145,-0.118212,-0.941111,3.564830,0.058594,0.762145,0.282856,2.774072,0.105394,0.471464,0.103246,0.174491,0.014177,0.121314,0.542679,0.118841,0.200848,0.016319,0.868772,3.834437,0.130950,1.003256,1.006522,-0.378719,-1.269956,3.561447,0.062500,1.006522,0.272214,4.063133,0.085849,0.678441,0.183604,0.075080,0.003843,0.083607,0.660722,0.178808,0.073119,0.003743,1.026817,3.180338
2449034.081602,0.157167,0.907063,0.822764,-0.026821,-1.089355,3.999925,0.074219,0.822764,0.258312,2.581489,0.096563,0.299172,0.198427,0.191738,0.005456,0.122023,0.378049,0.250743,0.242291,0.006894,0.791356,4.191049,-0.075905,0.939306,0.882296,0.001664,-0.877402,4.053866,0.066406,0.882296,0.253466,2.504055,0.076894,0.169485,0.248788,0.109605,0.004291,0.126249,0.278271,0.408477,0.179957,0.007046,0.609064,3.896419,0.151793,0.964596,0.930445,-0.382252,-0.704080,4.173880,0.066406,0.930445,0.246193,2.703500,0.169227,0.390619,0.288313,0.084387,0.004502,0.180596,0.416861,0.307683,0.090056,0.004804,0.937047,3.692409,0.182769,0.965598,0.932379,-0.253392,-0.947159,3.911711,0.066406,0.932379,0.280128,2.859698,0.079589,0.247388,0.351473,0.051824,0.005132,0.108225,0.336396,0.477929,0.070470,0.006979,0.735407,3.595161
2449035.354769,0.101869,1.032283,1.065609,-0.028128,-1.200227,3.913053,0.066406,1.065609,0.267048,3.969004,0.252081,0.251988,0.404431,0.113718,0.013924,0.243288,0.243198,0.390324,0.109752,0.013438,1.036142,3.871137,0.004960,1.086303,1.180053,0.160188,-1.189741,4.131193,0.054688,1.180053,0.216528,3.094876,0.611712,0.250503,0.238017,0.084901,0.006450,0.513361,0.210227,0.199749,0.071250,0.005413,1.191582,3.340682,-0.127575,1.027622,1.056007,-0.209140,-1.276667,3.793653,0.054688,1.056007,0.234873,3.146857,0.610731,0.195652,0.229299,0.076887,0.009517,0.544282,0.174365,0.204351,0.068521,0.008481,1.122086,3.326315,-0.148191,0.825461,0.681386,0.399471,-0.831396,3.563913,0.054688,0.681386,0.205171,3.327297,0.437181,0.206414,0.097118,0.046317,0.002159,0.553962,0.261552,0.123061,0.058689,0.002736,0.789188,3.390613
2449036.602052,-0.093429,0.981987,0.964299,-0.025270,-0.992936,3.892589,0.066406,0.964299,0.289749,3.847066,0.180254,0.296088,0.303410,0.066140,0.013321,0.209790,0.344603,0.353126,0.076978,0.015504,0.859214,3.868728,0.105728,0.864790,0.747862,-0.235367,-1.158504,3.724201,0.058594,0.747862,0.298736,3.462030,0.193938,0.110095,0.199734,0.064981,0.015306,0.332054,0.188502,0.341979,0.111258,0.026207,0.584054,4.050545,0.042853,0.910430,0.828883,0.069280,-1.187983,3.634198,0.058594,0.828883,0.287499,3.520453,0.114400,0.252237,0.312399,0.087717,0.014793,0.146376,0.322741,0.399720,0.112235,0.018928,0.781546,4.173449,0.104783,0.995321,0.990663,-0.162702,-1.202411,3.686067,0.074219,0.990663,0.247759,2.813256,0.405619,0.192675,0.320971,0.068670,0.004654,0.408648,0.194114,0.323367,0.069182,0.004689,0.992589,3.613376
2449037.803825,0.078506,0.984586,0.969410,-0.027591,-1.230498,3.675557,0.050781,0.969410,0.190044,3.491289,0.705871,0.246948,0.251513,0.078028,0.006023,0.547873,0.191673,0.195216,0.060563,0.004675,1.288384,3.203821,0.143080,1.033692,1.068519,-0.073385,-1.191533,3.871811,0.082031,1.068519,0.326089,3.378598,0.290277,0.209642,0.324965,0.138777,0.026039,0.293298,0.211824,0.328347,0.140221,0.026310,0.989700,4.165111,-0.079415,1.065430,1.135141,0.208933,-1.020145,4.147175,0.085938,1.135141,0.298385,3.706812,0.262402,0.409368,0.279714,0.082865,0.021028,0.248633,0.387888,0.265037,0.078517,0.019925,1.055377,3.906631,-0.000582,0.888262,0.789010,0.229005,-1.111272,3.360822,0.058594,0.789010,0.198383,2.968281,0.252275,0.357575,0.273244,0.042013,0.003112,0.271784,0.385227,0.294375,0.045262,0.003352,0.928218,3.067219
2449039.001964,0.087944,0.955519,0.913016,0.204559,-1.174079,3.722049,0.042969,0.913016,0.202939,2.962560,0.173796,0.377294,0.279847,0.091359,0.004470,0.187529,0.407108,0.301961,0.098578,0.004823,0.926767,3.721062,0.107749,1.040515,1.082672,-0.012306,-1.157117,3.969717,0.058594,1.082672,0.212709,2.973994,0.132642,0.747670,0.283565,0.039987,0.005378,0.109690,0.618296,0.234498,0.033068,0.004448,1.209243,3.065682,-0.081735,1.075738,1.157212,0.130877,-1.267007,4.132087,0.058594,1.157212,0.216470,3.003393,0.087970,0.790000,0.286846,0.044843,0.007177,0.072294,0.649224,0.235731,0.036852,0.005898,1.216837,2.989477,0.281091,1.058406,1.120223,-0.118421,-1.230937,3.791932,0.050781,1.120223,0.194768,2.983022,0.192170,0.622261,0.270565,0.030533,0.004104,0.171637,0.555772,0.241655,0.027271,0.003665,1.119634,3.138703
2449040.261186,0.136164,0.936705,0.877417,-0.262786,-1.091421,4.018411,0.062500,0.877417,0.260222,2.866784,0.022310,0.475029,0.326005,0.067726,0.011843,0.024709,0.526107,0.361059,0.075008,0.013117,0.902914,3.237670,-0.246538,0.814880,0.664030,0.187948,-1.001012,3.687791,0.062500,0.664030,0.242875,2.721759,0.238727,0.235974,0.163062,0.047406,0.004844,0.345975,0.341985,0.236317,0.068702,0.007021,0.690013,3.723850,0.194272,0.835403,0.697898,-0.345187,-0.784139,3.696512,0.046875,0.697898,0.233355,2.918415,0.111401,0.251468,0.110764,0.049651,0.004105,0.211232,0.476817,0.210024,0.094144,0.007783,0.527388,3.696198,-0.004470,0.987101,0.974368,-0.290927,-0.943631,3.656750,0.070312,0.974368,0.209839,2.900886,0.376105,0.317647,0.264829,0.052500,0.005422,0.369999,0.312490,0.260529,0.051648,0.005334,1.016502,3.368640
2449041.540238,-0.138582,1.029528,1.059927,0.354327,-0.971590,4.057466,0.058594,1.059927,0.253302,4.237444,0.286014,0.391907,0.322528,0.027239,0.012326,0.275010,0.376828,0.310119,0.026191,0.011852,1.040014,3.584470,-0.029362,0.970597,0.942059,0.187062,-1.137412,3.920819,0.062500,0.942059,0.230199,2.673640,0.131969,0.187947,0.371686,0.059778,0.005994,0.174245,0.248156,0.490756,0.078928,0.007914,0.757374,3.351785,0.109353,1.058618,1.120672,-0.111341,-1.143339,4.225582,0.070312,1.120672,0.290190,3.671070,0.139529,0.191520,0.493578,0.079932,0.015289,0.151687,0.208208,0.536587,0.086897,0.016621,0.919848,3.658814,0.044579,1.070637,1.146265,-0.015225,-1.266022,3.980689,0.054688,1.146265,0.208862,2.888232,0.099615,0.405331,0.311813,0.065322,0.005938,0.112177,0.456444,0.351133,0.073560,0.006687,0.888019,3.635065
2449042.800548,-0.088513,1.079065,1.164382,-0.182563,-1.123436,4.104307,0.058594,1.164382,0.197262,3.103940,0.726762,0.401386,0.266425,0.050084,0.003142,0.501977,0.277239,0.184020,0.034593,0.002171,1.447800,3.521516,0.072289,1.052683,1.108142,0.032703,-1.292431,3.810187,0.054688,1.108142,0.204923,2.941129,0.244608,0.414624,0.280587,0.076244,0.003642,0.239881,0.406612,0.275165,0.074771,0.003572,1.019706,3.660247,-0.108611,1.050805,1.104191,0.137184,-1.199435,4.058283,0.054688,1.104191,0.220310,2.873093,0.150404,0.513298,0.228554,0.088238,0.005337,0.152565,0.520675,0.231839,0.089507,0.005414,0.985831,3.584385,-0.327893,1.061888,1.127606,0.584443,-0.899098,3.849264,0.046875,1.127606,0.264227,3.161741,0.265264,0.223881,0.195533,0.037583,0.005674,0.364407,0.307557,0.268613,0.051629,0.007794,0.727934,3.801913
