timestamp,CH1_mean,CH1_std,CH1_var,CH1_skew,CH1_kurtosis,CH1_ptp,CH1_zcr,CH1_hjorth_activity,CH1_hjorth_mobility,CH1_hjorth_complexity,CH1_delta_power,CH1_theta_power,CH1_alpha_power,CH1_beta_power,CH1_gamma_power,CH1_delta_rel,CH1_theta_rel,CH1_alpha_rel,CH1_beta_rel,CH1_gamma_rel,CH1_total_power,CH1_spectral_entropy,CH2_mean,CH2_std,CH2_var,CH2_skew,CH2_kurtosis,CH2_ptp,CH2_zcr,CH2_hjorth_activity,CH2_hjorth_mobility,CH2_hjorth_complexity,CH2_delta_power,CH2_theta_power,CH2_alpha_power,CH2_beta_power,CH2_gamma_power,CH2_delta_rel,CH2_theta_rel,CH2_alpha_rel,CH2_beta_rel,CH2_gamma_rel,CH2_total_power,CH2_spectral_entropy,CH3_mean,CH3_std,CH3_var,CH3_skew,CH3_kurtosis,CH3_ptp,CH3_zcr,CH3_hjorth_activity,CH3_hjorth_mobility,CH3_hjorth_complexity,CH3_delta_power,CH3_theta_power,CH3_alpha_power,CH3_beta_power,CH3_gamma_power,CH3_delta_rel,CH3_theta_rel,CH3_alpha_rel,CH3_beta_rel,CH3_gamma_rel,CH3_total_power,CH3_spectral_entropy,CH4_mean,CH4_std,CH4_var,CH4_skew,CH4_kurtosis,CH4_ptp,CH4_zcr,CH4_hjorth_activity,CH4_hjorth_mobility,CH4_hjorth_complexity,CH4_delta_power,CH4_theta_power,CH4_alpha_power,CH4_beta_power,CH4_gamma_power,CH4_delta_rel,CH4_theta_rel,CH4_alpha_rel,CH4_beta_rel,CH4_gamma_rel,CH4_total_power,CH4_spectral_entropy
2451429.353326,0.184402,1.058260,1.119914,-0.205658,-1.303316,3.865177,0.050781,1.119914,0.332436,4.022648,0.359940,0.195145,0.131553,0.118437,0.016793,0.437953,0.237440,0.160066,0.144107,0.020433,0.821869,4.102108,0.170289,1.059245,1.122000,-0.204716,-1.300842,3.886226,0.062500,1.122000,0.332995,4.018469,0.361405,0.191786,0.129709,0.117916,0.016623,0.442118,0.234619,0.158677,0.144250,0.020336,0.817439,4.095192,-0.109216,1.136716,1.292123,0.358029,-1.181436,3.780561,0.066406,1.292123,0.257678,3.901469,0.539030,0.177849,0.255269,0.127669,0.017379,0.482484,0.159192,0.228490,0.114277,0.015556,1.117196,3.786551,0.406132,0.977263,0.955044,-0.245508,-0.787612,4.277158,0.085938,0.955044,0.485836,2.926399,0.236864,0.217215,0.079133,0.236351,0.026379,0.297589,0.272903,0.099420,0.296945,0.033142,0.795942,4.649582
2451430.614324,-0.037480,0.958843,0.919379,-0.104776,-0.969718,3.970205,0.062500,0.919379,0.235920,3.092586,0.104694,0.689153,0.173885,0.043048,0.006095,0.102957,0.677717,0.170999,0.042334,0.005993,1.016875,3.254336,-0.049239,0.963861,0.929027,-0.110013,-0.975455,3.990900,0.062500,0.929027,0.234622,3.080122,0.106325,0.701710,0.177097,0.043401,0.006089,0.102767,0.678229,0.171171,0.041948,0.005885,1.034621,3.250587,0.101490,0.887832,0.788245,0.257423,-1.065100,3.343383,0.062500,0.788245,0.209935,2.908863,0.128579,0.568049,0.173362,0.068555,0.002697,0.136605,0.603511,0.184185,0.072835,0.002865,0.941241,3.523136,-0.093744,0.953977,0.910072,0.392926,-0.696788,4.086147,0.058594,0.910072,0.229140,3.386783,0.237732,0.714543,0.157678,0.062761,0.023137,0.198797,0.597518,0.131854,0.052482,0.019348,1.195852,3.373686
2451431.877872,0.112637,1.041797,1.085342,0.029154,-1.137532,3.940360,0.070312,1.085342,0.259313,2.903289,0.124791,0.467968,0.174571,0.151276,0.006544,0.134887,0.505829,0.188695,0.163515,0.007074,0.925151,3.735929,0.105455,1.047463,1.097178,0.027092,-1.137807,3.982047,0.070312,1.097178,0.258525,2.896925,0.124896,0.470795,0.179966,0.152742,0.006504,0.133593,0.503576,0.192497,0.163377,0.006957,0.934903,3.734616,-0.146434,1.086135,1.179690,0.110081,-1.326678,3.791139,0.058594,1.179690,0.226792,2.902245,0.056946,0.792597,0.228227,0.079707,0.012286,0.048681,0.677570,0.195105,0.068140,0.010503,1.169763,3.138368,-0.144041,1.011162,1.022448,0.043172,-1.232929,3.894336,0.058594,1.022448,0.246664,3.690670,0.672578,0.120023,0.084808,0.103692,0.009671,0.678842,0.121141,0.085598,0.104657,0.009761,0.990772,3.255946
2451433.125169,-0.112951,1.001646,1.003294,0.186504,-1.187720,3.979373,0.058594,1.003294,0.205245,2.755370,0.070305,0.284611,0.376407,0.046241,0.003196,0.090047,0.364530,0.482104,0.059225,0.004093,0.780759,3.039877,-0.125192,1.006065,1.012167,0.195421,-1.194509,3.941778,0.058594,1.012167,0.205435,2.753284,0.071592,0.286641,0.378883,0.047302,0.003221,0.090895,0.363925,0.481036,0.060055,0.004089,0.787638,3.036807,0.087296,1.061422,1.126617,-0.090700,-1.294245,3.859092,0.062500,1.126617,0.221536,2.617653,0.061344,0.382394,0.587682,0.076234,0.006654,0.055051,0.343168,0.527396,0.068414,0.005971,1.114308,2.887420,-0.184264,0.983392,0.967060,0.142669,-0.938799,4.061883,0.050781,0.967060,0.223902,2.781073,0.183920,0.419070,0.325110,0.081836,0.003667,0.181452,0.413445,0.320747,0.080738,0.003618,1.013604,3.652927
2451434.331253,-0.064100,0.958353,0.918440,0.194978,-1.061335,3.991990,0.062500,0.918440,0.226486,2.508734,0.078512,0.195830,0.470252,0.055021,0.004573,0.097628,0.243512,0.584753,0.068419,0.005687,0.804188,3.475838,-0.073878,0.962934,0.927241,0.191010,-1.077281,3.982917,0.062500,0.927241,0.226129,2.499066,0.077386,0.192007,0.478911,0.054843,0.004393,0.095830,0.237768,0.593049,0.067914,0.005440,0.807540,3.463546,0.098076,0.993196,0.986438,-0.124869,-1.029839,3.789448,0.058594,0.986438,0.205190,2.821193,0.149497,0.348191,0.420219,0.041206,0.006429,0.154833,0.360617,0.435215,0.042677,0.006658,0.965542,3.440985,0.017179,0.925601,0.856736,0.207256,-0.848971,3.955549,0.070312,0.856736,0.234606,2.565470,0.072683,0.292544,0.303400,0.076492,0.004040,0.097019,0.390497,0.404987,0.102104,0.005393,0.749159,3.691162
2451435.487181,-0.107799,0.944778,0.892605,-0.013032,-0.985408,3.674157,0.054688,0.892605,0.221605,2.854188,0.161634,0.246463,0.345398,0.085302,0.005115,0.191529,0.292048,0.409282,0.101079,0.006061,0.843912,3.832573,-0.144911,0.968691,0.938362,-0.004547,-0.985731,3.858730,0.054688,0.938362,0.220923,2.791844,0.183566,0.270883,0.370169,0.092338,0.004224,0.199273,0.294061,0.401842,0.100239,0.004585,0.921181,3.826545,-0.057758,0.890060,0.792207,0.095083,-0.836855,3.777588,0.058594,0.792207,0.228064,2.700545,0.080784,0.173482,0.220742,0.069714,0.002911,0.147515,0.316785,0.403084,0.127301,0.005315,0.547633,3.506912,0.075602,0.901912,0.813445,0.196221,-0.768527,4.198330,0.050781,0.813445,0.213974,2.942308,0.356093,0.120112,0.223687,0.144122,0.002924,0.420448,0.141819,0.264112,0.170168,0.003453,0.846937,4.069078
2451436.592878,-0.046047,0.986050,0.972294,-0.014646,-1.083690,3.797917,0.062500,0.972294,0.232457,3.050671,0.271244,0.404910,0.289970,0.033963,0.003851,0.270180,0.403321,0.288833,0.033830,0.003836,1.003938,3.486564,0.052948,0.954026,0.910165,-0.151963,-1.009943,3.645325,0.062500,0.910165,0.218791,3.276458,0.265002,0.413104,0.294021,0.033437,0.003882,0.262522,0.409238,0.291270,0.033124,0.003845,1.009446,3.412655,0.041174,0.951788,0.905900,0.048890,-1.041231,3.777459,0.062500,0.905900,0.252911,2.392699,0.116412,0.335267,0.472075,0.186122,0.006800,0.104248,0.300237,0.422750,0.166675,0.006090,1.116676,3.825939,-0.014867,1.047972,1.098244,0.334851,-0.866168,4.109746,0.050781,1.098244,0.197876,3.484154,0.677957,0.480555,0.184519,0.060093,0.004219,0.481728,0.341463,0.131111,0.042700,0.002998,1.407343,3.392878
2451437.733322,-0.009085,1.041357,1.084425,0.098006,-1.097553,4.047116,0.058594,1.084425,0.227867,2.613330,0.061035,0.677522,0.439499,0.061846,0.003190,0.049099,0.545030,0.353553,0.049751,0.002566,1.243090,3.291772,-0.018393,1.044611,1.091213,0.094000,-1.103277,4.005598,0.058594,1.091213,0.227781,2.610908,0.061368,0.681885,0.445574,0.061106,0.003134,0.048974,0.544173,0.355587,0.048765,0.002501,1.253068,3.292336,-0.011503,0.904829,0.818715,0.115622,-1.097306,3.740007,0.066406,0.818715,0.246196,2.806744,0.035828,0.476197,0.140646,0.063851,0.003423,0.049765,0.661435,0.195357,0.088689,0.004755,0.719945,3.315089,0.006382,1.058734,1.120918,-0.080005,-0.966144,4.233755,0.082031,1.120918,0.330965,3.526165,0.085931,0.476880,0.247029,0.063883,0.003795,0.097925,0.543442,0.281509,0.072799,0.004325,0.877518,3.542878
2451438.937654,0.075760,1.053918,1.110744,0.058227,-1.346834,3.524315,0.050781,1.110744,0.211300,3.556492,0.091727,0.680376,0.166661,0.071979,0.010372,0.089830,0.666307,0.163215,0.070490,0.010157,1.021114,3.341611,0.062338,1.061924,1.127682,0.055362,-1.348276,3.559582,0.050781,1.127682,0.209513,3.563995,0.094010,0.683988,0.167139,0.072098,0.010266,0.091494,0.665681,0.162666,0.070168,0.009991,1.027501,3.344331,-0.067931,1.025860,1.052389,0.227750,-1.172135,3.716858,0.062500,1.052389,0.208361,2.621980,0.058602,0.884398,0.179278,0.023838,0.003156,0.050991,0.769529,0.155993,0.020742,0.002746,1.149272,2.686980,-0.014329,1.021721,1.043914,0.108793,-1.048937,4.049332,0.062500,1.043914,0.219504,2.827779,0.168392,0.611922,0.187237,0.036270,0.003874,0.167107,0.607250,0.185807,0.035993,0.003844,1.007695,3.226864
2451440.192872,0.004664,0.897279,0.805110,-0.030932,-0.606836,3.754250,0.054688,0.805110,0.239942,3.131819,0.119838,0.760079,0.085778,0.048323,0.006337,0.117447,0.744916,0.084067,0.047359,0.006210,1.020355,2.943229,0.020585,0.865409,0.748933,0.179183,-0.860142,3.714865,0.054688,0.748933,0.249693,3.078802,0.088263,0.641663,0.053337,0.064007,0.006355,0.103398,0.751692,0.062483,0.074982,0.007445,0.853625,2.858462,0.064806,0.989384,0.978881,0.061821,-1.190688,3.549488,0.058594,0.978881,0.231088,3.202618,0.042879,0.934996,0.106610,0.039733,0.004241,0.037998,0.828560,0.094474,0.035210,0.003758,1.128460,2.487410,-0.054051,0.985079,0.970381,0.278657,-0.939687,3.843822,0.050781,0.970381,0.227942,3.168594,0.021295,1.117314,0.119834,0.084040,0.006224,0.015789,0.828433,0.088851,0.062312,0.004615,1.348708,2.511719
