timestamp,CH1_mean,CH1_std,CH1_var,CH1_skew,CH1_kurtosis,CH1_ptp,CH1_zcr,CH1_hjorth_activity,CH1_hjorth_mobility,CH1_hjorth_complexity,CH1_delta_power,CH1_theta_power,CH1_alpha_power,CH1_beta_power,CH1_gamma_power,CH1_delta_rel,CH1_theta_rel,CH1_alpha_rel,CH1_beta_rel,CH1_gamma_rel,CH1_total_power,CH1_spectral_entropy,CH2_mean,CH2_std,CH2_var,CH2_skew,CH2_kurtosis,CH2_ptp,CH2_zcr,CH2_hjorth_activity,CH2_hjorth_mobility,CH2_hjorth_complexity,CH2_delta_power,CH2_theta_power,CH2_alpha_power,CH2_beta_power,CH2_gamma_power,CH2_delta_rel,CH2_theta_rel,CH2_alpha_rel,CH2_beta_rel,CH2_gamma_rel,CH2_total_power,CH2_spectral_entropy,CH3_mean,CH3_std,CH3_var,CH3_skew,CH3_kurtosis,CH3_ptp,CH3_zcr,CH3_hjorth_activity,CH3_hjorth_mobility,CH3_hjorth_complexity,CH3_delta_power,CH3_theta_power,CH3_alpha_power,CH3_beta_power,CH3_gamma_power,CH3_delta_rel,CH3_theta_rel,CH3_alpha_rel,CH3_beta_rel,CH3_gamma_rel,CH3_total_power,CH3_spectral_entropy,CH4_mean,CH4_std,CH4_var,CH4_skew,CH4_kurtosis,CH4_ptp,CH4_zcr,CH4_hjorth_activity,CH4_hjorth_mobility,CH4_hjorth_complexity,CH4_delta_power,CH4_theta_power,CH4_alpha_power,CH4_beta_power,CH4_gamma_power,CH4_delta_rel,CH4_theta_rel,CH4_alpha_rel,CH4_beta_rel,CH4_gamma_rel,CH4_total_power,CH4_spectral_entropy
2451502.788435,-0.058825,0.856801,0.734108,-0.001276,-1.214753,3.553682,0.058594,0.734108,0.243911,2.800303,0.044049,0.369676,0.201825,0.067549,0.004386,0.064073,0.537722,0.293569,0.098256,0.006379,0.687485,3.633378,-0.068274,0.871138,0.758881,0.011779,-1.269320,3.591659,0.058594,0.758881,0.240419,2.823083,0.048010,0.370708,0.201601,0.069874,0.004400,0.069119,0.533706,0.290243,0.100597,0.006335,0.694592,3.644336,-0.230047,0.887994,0.788533,0.209704,-0.965107,3.949028,0.058594,0.788533,0.239853,2.582325,0.058195,0.237314,0.413478,0.108222,0.008972,0.070439,0.287242,0.500469,0.130991,0.010859,0.826181,3.868762,0.040932,1.037815,1.077060,-0.111344,-1.080796,4.148480,0.054688,1.077060,0.254105,2.964136,0.356566,0.174046,0.410191,0.128321,0.013227,0.329437,0.160804,0.378982,0.118557,0.012220,1.082350,3.668716
2451504.062978,0.187176,0.991636,0.983342,-0.240979,-0.920975,3.972761,0.074219,0.983342,0.282202,3.975587,0.068052,0.614947,0.208936,0.052554,0.006877,0.071530,0.646384,0.219617,0.055241,0.007229,0.951366,3.283540,0.226144,0.946200,0.895295,-0.149261,-0.952516,3.847724,0.074219,0.895295,0.293409,3.891296,0.072039,0.621515,0.212995,0.053861,0.007090,0.074459,0.642393,0.220150,0.055670,0.007328,0.967499,3.309808,-0.211669,1.006180,1.012399,0.236518,-0.968734,4.057269,0.062500,1.012399,0.299530,2.853672,0.024461,0.374487,0.273864,0.148076,0.010778,0.029412,0.450286,0.329296,0.178047,0.012959,0.831666,3.665907,-0.180673,0.788966,0.622468,0.364564,-0.725703,3.505459,0.054688,0.622468,0.250205,2.785370,0.151296,0.197538,0.261555,0.073098,0.008954,0.218496,0.285278,0.377729,0.105566,0.012931,0.692441,3.814185
2451505.279664,-0.042931,0.993952,0.987941,0.149965,-1.026112,3.755282,0.066406,0.987941,0.227165,2.877676,0.282395,0.468050,0.457968,0.079484,0.008181,0.217884,0.361128,0.353349,0.061327,0.006312,1.296078,3.704223,-0.042264,1.002202,1.004409,0.142832,-1.023428,3.842914,0.066406,1.004409,0.227064,2.883083,0.290623,0.473176,0.461314,0.080825,0.008474,0.221105,0.359990,0.350966,0.061492,0.006447,1.314412,3.709202,0.017189,1.021580,1.043625,-0.142285,-1.144853,3.793096,0.070312,1.043625,0.233562,3.061725,0.363564,0.413155,0.463987,0.046430,0.012830,0.279672,0.317820,0.356922,0.035716,0.009870,1.299966,3.291364,0.067458,0.870664,0.758056,-0.396732,-0.717346,3.887446,0.066406,0.758056,0.352612,2.626224,0.078138,0.254850,0.107031,0.161993,0.071036,0.116095,0.378651,0.159025,0.240686,0.105543,0.673048,4.634712
2451506.475143,-0.145624,1.064977,1.134176,0.104463,-1.255251,4.002821,0.054688,1.134176,0.203296,2.742422,0.010726,0.916592,0.088608,0.032095,0.003429,0.010201,0.871741,0.084272,0.030525,0.003261,1.051450,2.088416,-0.140727,1.073344,1.152067,0.108633,-1.253126,4.074757,0.054688,1.152067,0.203608,2.750268,0.010816,0.931390,0.089611,0.032663,0.003528,0.010128,0.872082,0.083904,0.030583,0.003303,1.068008,2.083626,0.110647,1.012229,1.024608,-0.145948,-1.184699,3.906172,0.070312,1.024608,0.234475,2.778993,0.031535,0.925303,0.099278,0.034348,0.003994,0.028813,0.845444,0.090710,0.031383,0.003650,1.094458,2.413029,-0.175970,1.073427,1.152246,-0.104698,-1.041886,4.145170,0.054688,1.152246,0.199900,2.711380,0.038841,0.886216,0.065353,0.028541,0.002443,0.038028,0.867654,0.063984,0.027943,0.002392,1.021393,2.369075
2451507.691812,0.032028,0.925915,0.857319,0.041855,-1.235421,3.699728,0.058594,0.857319,0.237262,2.725563,0.151375,0.217414,0.345753,0.068265,0.006848,0.191697,0.275328,0.437854,0.086449,0.008672,0.789655,3.825340,0.037702,0.931077,0.866904,0.048440,-1.232170,3.730021,0.062500,0.866904,0.237001,2.723028,0.150569,0.221102,0.347362,0.068385,0.006885,0.189561,0.278360,0.437317,0.086094,0.008668,0.794303,3.818437,-0.112747,0.988428,0.976990,0.055616,-1.300804,3.765383,0.058594,0.976990,0.208874,2.660225,0.131399,0.451315,0.307755,0.047117,0.003187,0.139671,0.479728,0.327130,0.050083,0.003387,0.940773,2.820411,0.046600,0.952797,0.907821,0.325463,-1.004888,3.718651,0.062500,0.907821,0.234726,2.578021,0.056661,0.287476,0.208056,0.062484,0.003322,0.091684,0.465173,0.336661,0.101107,0.005375,0.617998,3.461716
2451508.918598,0.121234,1.115214,1.243703,-0.123971,-1.197631,3.981721,0.062500,1.243703,0.208548,2.783505,0.221415,0.356110,0.439168,0.058417,0.004061,0.205171,0.329985,0.406949,0.054132,0.003763,1.079172,3.362430,0.089343,1.081945,1.170605,-0.157605,-1.190872,3.950495,0.062500,1.170605,0.210343,2.784869,0.195189,0.359015,0.421324,0.046388,0.004318,0.190199,0.349838,0.410554,0.045202,0.004207,1.026234,3.217646,-0.004528,1.021469,1.043399,0.154475,-1.214937,3.932024,0.062500,1.043399,0.223705,3.130291,0.164300,0.305667,0.364438,0.055841,0.007000,0.183116,0.340673,0.406173,0.062236,0.007802,0.897246,3.246100,-0.032990,0.986841,0.973855,-0.213294,-1.026620,4.169204,0.062500,0.973855,0.252364,2.796186,0.108674,0.107462,0.231766,0.145346,0.006618,0.181164,0.179143,0.386363,0.242298,0.011032,0.599866,4.014401
2451510.119648,-0.030221,1.117713,1.249282,0.022405,-1.339316,3.804405,0.042969,1.249282,0.179529,3.058020,0.539037,0.179038,0.291170,0.049035,0.002481,0.508161,0.168782,0.274491,0.046227,0.002339,1.060761,3.325187,-0.026220,1.122472,1.259944,0.017181,-1.342448,3.763051,0.042969,1.259944,0.179118,3.060186,0.546470,0.180620,0.292857,0.048418,0.002489,0.510313,0.168669,0.273480,0.045215,0.002324,1.070853,3.318805,0.138282,0.961660,0.924790,-0.292095,-1.014288,4.140756,0.054688,0.924790,0.212032,2.750247,0.231194,0.106744,0.450185,0.069413,0.004985,0.268045,0.123758,0.521941,0.080477,0.005780,0.862521,3.512474,0.114869,1.071436,1.147975,-0.097194,-1.198374,4.117760,0.070312,1.147975,0.299642,2.839396,0.211919,0.218172,0.291496,0.239812,0.018219,0.216328,0.222711,0.297561,0.244802,0.018598,0.979619,4.156123
2451511.279973,0.307419,0.868309,0.753961,-0.316377,-0.568219,3.613718,0.054688,0.753961,0.231630,2.529670,0.054348,0.332997,0.321766,0.094827,0.003416,0.067316,0.412455,0.398544,0.117454,0.004231,0.807354,3.691495,0.297576,0.902839,0.815119,-0.401157,-0.488071,3.877168,0.054688,0.815119,0.232384,2.488802,0.076398,0.329721,0.405222,0.106975,0.004588,0.082780,0.357265,0.439072,0.115912,0.004971,0.922905,3.726440,-0.232766,1.057415,1.118126,0.104886,-1.261150,3.891046,0.058594,1.118126,0.211164,2.576085,0.118588,0.407510,0.409446,0.105085,0.003728,0.113551,0.390201,0.392055,0.100622,0.003570,1.044358,3.360771,0.046618,1.154087,1.331917,-0.176088,-1.221543,4.159655,0.066406,1.331917,0.255812,2.743878,0.316914,0.336005,0.380745,0.139629,0.010807,0.267641,0.283764,0.321548,0.117920,0.009127,1.184100,3.992534
2451512.433952,-0.242425,1.013139,1.026451,0.242511,-1.266201,3.797968,0.062500,1.026451,0.264284,2.990145,0.133812,0.243084,0.523954,0.105472,0.009838,0.131684,0.239218,0.515621,0.103795,0.009681,1.016160,3.972552,-0.245478,1.014372,1.028950,0.238032,-1.253464,3.882548,0.062500,1.028950,0.266125,2.982642,0.134911,0.247040,0.529993,0.104721,0.009924,0.131417,0.240642,0.516266,0.102009,0.009667,1.026589,3.968004,0.479527,0.749963,0.562444,-0.913670,0.389121,3.744188,0.046875,0.562444,0.326805,2.692301,0.100921,0.157243,0.196833,0.092279,0.016019,0.179162,0.279148,0.349431,0.163821,0.028439,0.563296,4.390653,0.241175,1.037979,1.077400,-0.158975,-1.346728,4.022835,0.058594,1.077400,0.267398,3.432324,0.399770,0.224480,0.182633,0.128494,0.033355,0.412674,0.231726,0.188528,0.132642,0.034431,0.968732,3.981718
2451513.620811,-0.127831,0.882049,0.778011,0.154396,-0.661397,4.031699,0.058594,0.778011,0.341200,2.851961,0.190455,0.269970,0.179335,0.064098,0.022111,0.262346,0.371875,0.247028,0.088293,0.030457,0.725968,3.748210,-0.127803,0.889546,0.791292,0.158728,-0.649090,3.996932,0.066406,0.791292,0.340999,2.860007,0.197246,0.272255,0.186210,0.064563,0.022540,0.265538,0.366518,0.250682,0.086917,0.030345,0.742814,3.751695,0.046112,1.035764,1.072808,-0.183820,-1.072338,4.074307,0.054688,1.072808,0.274069,3.326987,0.146449,0.681475,0.156075,0.127306,0.029325,0.128393,0.597455,0.136832,0.111610,0.025710,1.140630,3.703738,-0.168018,0.878885,0.772440,-0.084122,-0.857239,3.832996,0.058594,0.772440,0.316062,3.579177,0.162734,0.233013,0.373881,0.135638,0.006172,0.178546,0.255655,0.410210,0.148817,0.006771,0.911437,4.270488
