timestamp,CH1_mean,CH1_std,CH1_var,CH1_skew,CH1_kurtosis,CH1_ptp,CH1_zcr,CH1_hjorth_activity,CH1_hjorth_mobility,CH1_hjorth_complexity,CH1_delta_power,CH1_theta_power,CH1_alpha_power,CH1_beta_power,CH1_gamma_power,CH1_delta_rel,CH1_theta_rel,CH1_alpha_rel,CH1_beta_rel,CH1_gamma_rel,CH1_total_power,CH1_spectral_entropy,CH2_mean,CH2_std,CH2_var,CH2_skew,CH2_kurtosis,CH2_ptp,CH2_zcr,CH2_hjorth_activity,CH2_hjorth_mobility,CH2_hjorth_complexity,CH2_delta_power,CH2_theta_power,CH2_alpha_power,CH2_beta_power,CH2_gamma_power,CH2_delta_rel,CH2_theta_rel,CH2_alpha_rel,CH2_beta_rel,CH2_gamma_rel,CH2_total_power,CH2_spectral_entropy,CH3_mean,CH3_std,CH3_var,CH3_skew,CH3_kurtosis,CH3_ptp,CH3_zcr,CH3_hjorth_activity,CH3_hjorth_mobility,CH3_hjorth_complexity,CH3_delta_power,CH3_theta_power,CH3_alpha_power,CH3_beta_power,CH3_gamma_power,CH3_delta_rel,CH3_theta_rel,CH3_alpha_rel,CH3_beta_rel,CH3_gamma_rel,CH3_total_power,CH3_spectral_entropy,CH4_mean,CH4_std,CH4_var,CH4_skew,CH4_kurtosis,CH4_ptp,CH4_zcr,CH4_hjorth_activity,CH4_hjorth_mobility,CH4_hjorth_complexity,CH4_delta_power,CH4_theta_power,CH4_alpha_power,CH4_beta_power,CH4_gamma_power,CH4_delta_rel,CH4_theta_rel,CH4_alpha_rel,CH4_beta_rel,CH4_gamma_rel,CH4_total_power,CH4_spectral_entropy
2451649.976198,0.213573,0.938630,0.881025,-0.352319,-0.961682,3.935900,0.054688,0.881025,0.314102,3.414446,0.318436,0.428751,0.113664,0.096857,0.010192,0.328997,0.442970,0.117434,0.100069,0.010530,0.967901,3.775224,0.286309,0.998981,0.997962,-0.236869,-0.968228,3.965948,0.054688,0.997962,0.303225,3.491603,0.380534,0.765442,0.092272,0.112823,0.010312,0.279520,0.562253,0.067778,0.082874,0.007575,1.361383,3.600200,-0.034952,0.963502,0.928337,-0.213133,-0.653085,3.872655,0.058594,0.928337,0.304752,3.069179,0.133819,0.646997,0.136000,0.056896,0.011052,0.135889,0.657008,0.138104,0.057776,0.011223,0.984764,3.559103,0.562113,0.994144,0.988322,-0.558137,-0.687483,3.949921,0.054688,0.988322,0.307709,4.015110,0.699794,0.252101,0.187425,0.074076,0.004431,0.574625,0.207009,0.153901,0.060826,0.003638,1.217827,3.310892
2451651.202000,-0.033626,0.932029,0.868678,0.186225,-0.999839,3.931453,0.074219,0.868678,0.281581,2.690261,0.258790,0.185562,0.268564,0.215751,0.020086,0.272768,0.195585,0.283071,0.227405,0.021171,0.948754,4.272430,-0.020060,0.930420,0.865681,0.193145,-0.984945,3.991214,0.066406,0.865681,0.280864,2.684952,0.259466,0.187090,0.268253,0.211936,0.019260,0.274276,0.197769,0.283564,0.224032,0.020359,0.946005,4.252128,0.159170,0.842309,0.709485,0.175427,-0.697945,3.583955,0.058594,0.709485,0.224558,3.006859,0.224420,0.111281,0.261242,0.161884,0.004211,0.294115,0.145840,0.342370,0.212157,0.005519,0.763038,3.971148,0.034095,0.963993,0.929283,-0.434087,-0.850553,3.562394,0.054688,0.929283,0.234564,3.188539,0.159990,0.300025,0.083695,0.034606,0.003626,0.274925,0.515557,0.143821,0.059466,0.006231,0.581942,3.491203
2451652.445237,0.224313,0.942168,0.887681,-0.217876,-0.857761,4.068220,0.074219,0.887681,0.250537,2.612250,0.192564,0.191654,0.440299,0.158773,0.006578,0.194535,0.193616,0.444805,0.160398,0.006645,0.989868,3.824853,0.172227,0.923686,0.853196,-0.216968,-0.894768,3.855464,0.074219,0.853196,0.242539,2.678728,0.175430,0.145209,0.481539,0.093903,0.006152,0.194440,0.160944,0.533720,0.104078,0.006818,0.902233,3.768767,-0.094836,0.966279,0.933694,0.022077,-1.020837,4.010905,0.074219,0.933694,0.260967,2.875109,0.083867,0.255498,0.341670,0.069499,0.011372,0.110075,0.335341,0.448441,0.091217,0.014925,0.761906,3.878290,-0.067705,0.983023,0.966333,-0.051168,-1.042358,4.041151,0.070312,0.966333,0.274930,2.834120,0.136716,0.114438,0.373619,0.135355,0.006063,0.178436,0.149359,0.487632,0.176660,0.007913,0.766191,4.073977
2451653.742640,0.018662,1.016097,1.032453,0.196250,-1.036000,4.193078,0.058594,1.032453,0.235425,2.651284,0.094159,0.467022,0.357977,0.074743,0.003871,0.094370,0.468065,0.358776,0.074910,0.003880,0.997773,3.535482,0.037842,1.017515,1.035336,0.200424,-1.038876,4.143607,0.058594,1.035336,0.235518,2.654358,0.095979,0.470119,0.354096,0.075842,0.003886,0.095986,0.470156,0.354124,0.075848,0.003886,0.999921,3.539179,-0.098467,0.951387,0.905138,-0.132880,-0.873461,3.986891,0.074219,0.905138,0.241750,2.590952,0.119410,0.291172,0.255496,0.083351,0.003941,0.158501,0.386493,0.339137,0.110637,0.005232,0.753369,3.579385,-0.136092,0.949561,0.901666,-0.188370,-0.641568,3.983374,0.097656,0.901666,0.282041,2.837658,0.289501,0.131776,0.237689,0.188474,0.015731,0.335393,0.152665,0.275367,0.218351,0.018224,0.863171,4.150714
2451655.066225,-0.085880,0.944424,0.891936,0.231535,-0.834967,4.116499,0.058594,0.891936,0.221234,2.699598,0.032943,0.317053,0.287850,0.063293,0.004231,0.046703,0.449485,0.408085,0.089730,0.005998,0.705369,3.219365,-0.074554,0.942770,0.888816,0.243617,-0.826362,4.116986,0.058594,0.888816,0.221694,2.699881,0.032790,0.313209,0.286296,0.063807,0.004239,0.046821,0.447223,0.408795,0.091108,0.006053,0.700343,3.216129,-0.015314,1.007894,1.015850,-0.168076,-1.115304,4.022479,0.054688,1.015850,0.212810,2.722082,0.177690,0.275562,0.270366,0.052921,0.004279,0.227569,0.352914,0.346260,0.067777,0.005480,0.780819,3.600097,-0.318624,0.774849,0.600391,0.428729,-0.260813,3.806946,0.066406,0.600391,0.264602,2.459481,0.054741,0.318613,0.332478,0.085315,0.004323,0.068816,0.400535,0.417964,0.107251,0.005434,0.795470,3.517568
2451656.367756,0.151270,1.082529,1.171870,-0.142533,-1.214303,3.904965,0.070312,1.171870,0.347884,4.245297,0.346726,0.168365,0.271159,0.104379,0.016731,0.382126,0.185555,0.298844,0.115036,0.018439,0.907359,4.059658,0.026590,1.068150,1.140944,-0.017794,-1.183616,4.253776,0.078125,1.140944,0.364372,3.949060,0.295984,0.176596,0.358176,0.102777,0.017235,0.311310,0.185741,0.376723,0.108099,0.018127,0.950767,4.201076,-0.065022,0.866211,0.750321,0.101060,-0.847861,3.451774,0.062500,0.750321,0.228853,2.973247,0.189379,0.318265,0.369685,0.057402,0.005265,0.201468,0.338581,0.393284,0.061067,0.005601,0.939995,3.592243,0.205730,0.848153,0.719363,-0.414667,-0.411773,3.835047,0.070312,0.719363,0.280187,3.867254,0.077839,0.286776,0.322008,0.064811,0.006694,0.102673,0.378269,0.424741,0.085488,0.008830,0.758128,3.969421
2451657.604071,0.002066,1.051710,1.106094,0.064995,-0.952749,4.273416,0.070312,1.106094,0.205911,2.877700,0.125582,0.582487,0.285633,0.040649,0.003703,0.120978,0.561134,0.275162,0.039159,0.003567,1.038053,3.281411,0.019714,1.048506,1.099364,0.075273,-0.948134,4.264574,0.070312,1.099364,0.206228,2.877796,0.122042,0.578219,0.285773,0.040514,0.003701,0.118459,0.561242,0.277382,0.039325,0.003593,1.030250,3.273439,0.058098,1.093403,1.195529,0.067188,-1.355955,3.750380,0.062500,1.195529,0.242411,3.038663,0.274090,0.442766,0.209545,0.090003,0.008996,0.267301,0.431799,0.204354,0.087773,0.008773,1.025399,3.724910,0.071597,0.993744,0.987528,-0.167987,-1.157595,3.846682,0.054688,0.987528,0.239821,3.025579,0.247773,0.596943,0.237038,0.086309,0.010217,0.210284,0.506622,0.201173,0.073250,0.008671,1.178280,3.641873
2451658.776084,-0.031297,1.026540,1.053784,0.289979,-1.032945,4.209720,0.058594,1.053784,0.209513,2.772209,0.083405,0.716194,0.145296,0.064889,0.004157,0.082258,0.706347,0.143298,0.063997,0.004100,1.013941,2.815828,-0.018349,1.022749,1.046015,0.295577,-1.042461,4.135391,0.058594,1.046015,0.209762,2.771699,0.078691,0.704684,0.142843,0.065038,0.004101,0.079058,0.707971,0.143509,0.065341,0.004120,0.995358,2.801439,-0.030056,1.024180,1.048944,0.280054,-1.029785,3.923811,0.070312,1.048944,0.258670,2.987139,0.209192,0.673337,0.121209,0.194259,0.019006,0.171891,0.553276,0.099596,0.159621,0.015617,1.217002,3.790602,-0.324929,1.070103,1.145120,0.209710,-1.212875,3.880307,0.070312,1.145120,0.242033,2.872088,0.244026,0.674598,0.205643,0.190016,0.014466,0.183651,0.507694,0.154764,0.143004,0.010887,1.328749,3.831246
2451659.950665,-0.149475,0.925791,0.857089,-0.126987,-1.054967,3.959597,0.082031,0.857089,0.324935,2.304451,0.094817,0.281672,0.090332,0.219163,0.016583,0.134958,0.400918,0.128575,0.311946,0.023604,0.702568,4.409606,-0.132790,0.916762,0.840452,-0.128954,-1.031585,4.013588,0.082031,0.840452,0.325040,2.305173,0.091725,0.272730,0.087265,0.213112,0.016467,0.134633,0.400309,0.128085,0.312802,0.024171,0.681300,4.408988,-0.299510,0.983463,0.967199,0.236843,-0.886479,3.734806,0.058594,0.967199,0.246970,2.963783,0.140917,0.253879,0.111709,0.145994,0.021464,0.209087,0.376696,0.165750,0.216621,0.031847,0.673963,3.961268,-0.024351,1.002866,1.005740,0.052840,-1.539750,3.514073,0.039062,1.005740,0.209400,3.431297,0.437109,0.216328,0.092041,0.077100,0.008989,0.525645,0.260144,0.110684,0.092716,0.010810,0.831567,3.432780
2451661.130397,-0.309606,0.999317,0.998635,0.092956,-1.071249,4.132692,0.046875,0.998635,0.229395,3.788074,0.249029,0.201555,0.170568,0.073109,0.007874,0.354674,0.287060,0.242928,0.104124,0.011215,0.702134,3.869951,-0.296929,1.001032,1.002066,0.105367,-1.079207,4.146806,0.046875,1.002066,0.228129,3.791068,0.253261,0.199476,0.170458,0.073199,0.007779,0.359657,0.283277,0.242068,0.103951,0.011047,0.704173,3.853287,0.420887,1.104879,1.220758,-0.309900,-1.231422,3.828237,0.054688,1.220758,0.225960,3.159801,0.339352,0.206688,0.291856,0.119300,0.003521,0.353228,0.215139,0.303790,0.124178,0.003665,0.960717,3.652832,-0.001834,1.075621,1.156961,-0.054662,-1.221476,3.847568,0.058594,1.156961,0.260622,3.440785,0.226785,0.483132,0.249007,0.078402,0.005084,0.217559,0.463476,0.238876,0.075213,0.004877,1.042409,3.769332
