timestamp,CH1_mean,CH1_std,CH1_var,CH1_skew,CH1_kurtosis,CH1_ptp,CH1_zcr,CH1_hjorth_activity,CH1_hjorth_mobility,CH1_hjorth_complexity,CH1_delta_power,CH1_theta_power,CH1_alpha_power,CH1_beta_power,CH1_gamma_power,CH1_delta_rel,CH1_theta_rel,CH1_alpha_rel,CH1_beta_rel,CH1_gamma_rel,CH1_total_power,CH1_spectral_entropy,CH2_mean,CH2_std,CH2_var,CH2_skew,CH2_kurtosis,CH2_ptp,CH2_zcr,CH2_hjorth_activity,CH2_hjorth_mobility,CH2_hjorth_complexity,CH2_delta_power,CH2_theta_power,CH2_alpha_power,CH2_beta_power,CH2_gamma_power,CH2_delta_rel,CH2_theta_rel,CH2_alpha_rel,CH2_beta_rel,CH2_gamma_rel,CH2_total_power,CH2_spectral_entropy,CH3_mean,CH3_std,CH3_var,CH3_skew,CH3_kurtosis,CH3_ptp,CH3_zcr,CH3_hjorth_activity,CH3_hjorth_mobility,CH3_hjorth_complexity,CH3_delta_power,CH3_theta_power,CH3_alpha_power,CH3_beta_power,CH3_gamma_power,CH3_delta_rel,CH3_theta_rel,CH3_alpha_rel,CH3_beta_rel,CH3_gamma_rel,CH3_total_power,CH3_spectral_entropy,CH4_mean,CH4_std,CH4_var,CH4_skew,CH4_kurtosis,CH4_ptp,CH4_zcr,CH4_hjorth_activity,CH4_hjorth_mobility,CH4_hjorth_complexity,CH4_delta_power,CH4_theta_power,CH4_alpha_power,CH4_beta_power,CH4_gamma_power,CH4_delta_rel,CH4_theta_rel,CH4_alpha_rel,CH4_beta_rel,CH4_gamma_rel,CH4_total_power,CH4_spectral_entropy
2254542.223460,-0.327162,1.239553,1.536491,0.565902,-1.083476,3.882250,0.050781,1.536491,0.257504,4.297953,0.165426,0.236454,0.232646,0.116586,0.013399,0.216382,0.309288,0.304307,0.152498,0.017526,0.764511,4.053944,-0.302272,1.094858,1.198713,0.917536,-0.284840,3.843820,0.042969,1.198713,0.211040,4.343104,0.090462,0.076866,0.183582,0.063243,0.008530,0.214019,0.181852,0.434327,0.149623,0.020180,0.422683,3.920203,0.311616,0.867375,0.752339,-0.171229,-0.752579,3.857339,0.070312,0.752339,0.309068,2.585799,0.178869,0.248209,0.166381,0.106755,0.020362,0.248231,0.344459,0.230899,0.148152,0.028259,0.720576,4.125759,-0.289487,0.977400,0.955312,0.027422,-0.898415,4.074379,0.031250,0.955312,0.234035,3.756311,0.284551,0.064377,0.082386,0.081786,0.011006,0.542927,0.122832,0.157194,0.156048,0.020999,0.524105,3.672165
2254543.335910,0.042731,0.788771,0.622160,-0.236628,-0.752691,3.285977,0.062500,0.622160,0.276033,2.983131,0.144061,0.137811,0.248075,0.057927,0.006721,0.242283,0.231773,0.417217,0.097423,0.011304,0.594595,3.692907,0.208653,0.876697,0.768597,-0.077222,-0.885153,3.693228,0.062500,0.768597,0.227514,2.617439,0.108527,0.278690,0.448829,0.069219,0.003891,0.119371,0.306537,0.493677,0.076135,0.004280,0.909156,3.282245,0.102448,1.023762,1.048089,-0.119993,-1.125077,3.951615,0.054688,1.048089,0.218083,2.950449,0.140021,0.347392,0.291416,0.056406,0.003023,0.167038,0.414422,0.347645,0.067290,0.003606,0.838258,3.244642,0.120365,0.991324,0.982723,-0.039843,-0.772122,3.926379,0.062500,0.982723,0.223974,2.749095,0.302739,0.399941,0.193944,0.052614,0.003217,0.317851,0.419905,0.203626,0.055240,0.003378,0.952456,3.466185
2254544.530486,-0.055283,0.918789,0.844173,0.064991,-1.048576,3.647496,0.066406,0.844173,0.237755,2.893223,0.159761,0.119451,0.458912,0.073181,0.003650,0.196036,0.146574,0.563114,0.089797,0.004479,0.814955,3.535443,-0.092118,0.921808,0.849731,0.325778,-1.037334,3.741449,0.066406,0.849731,0.248786,2.908270,0.159797,0.153902,0.606183,0.044450,0.004621,0.164917,0.158834,0.625606,0.045875,0.004769,0.968952,3.258907,0.021431,0.941263,0.885975,-0.122788,-0.950121,3.927017,0.066406,0.885975,0.241030,2.699073,0.137228,0.179419,0.422059,0.081012,0.006715,0.166049,0.217101,0.510699,0.098026,0.008126,0.826434,3.570234,0.134031,0.920853,0.847970,-0.135804,-0.703153,4.115461,0.082031,0.847970,0.389385,3.707331,0.120663,0.256504,0.229567,0.189736,0.011115,0.149413,0.317619,0.284263,0.234942,0.013763,0.807585,4.580255
2254545.769054,0.097731,1.036249,1.073812,-0.041835,-1.295150,3.854923,0.062500,1.073812,0.249899,2.924537,0.282676,0.204560,0.353674,0.130827,0.015229,0.286409,0.207261,0.358344,0.132555,0.015430,0.986967,4.211852,0.108960,1.082383,1.171553,-0.125456,-1.329506,3.881907,0.070312,1.171553,0.242066,2.965811,0.240695,0.248187,0.258352,0.097354,0.012692,0.280766,0.289505,0.301362,0.113561,0.014805,0.857279,4.043201,0.067744,0.840349,0.706187,-0.125279,-0.768906,3.758157,0.070312,0.706187,0.226813,3.042129,0.075835,0.171107,0.243223,0.039719,0.003017,0.142306,0.321085,0.456413,0.074534,0.005662,0.532902,3.816001,0.027317,1.007473,1.015002,0.093862,-1.213310,3.808312,0.054688,1.015002,0.235027,3.113608,0.214403,0.332201,0.379115,0.058387,0.004396,0.216896,0.336065,0.383525,0.059067,0.004447,0.988502,3.684447
2254547.037290,-0.112431,0.928451,0.862021,0.113740,-1.264085,3.537320,0.058594,0.862021,0.229315,2.727612,0.063878,0.527834,0.184800,0.063207,0.004895,0.075630,0.624940,0.218798,0.074836,0.005796,0.844615,3.056472,-0.131165,0.968846,0.938663,0.148120,-1.131126,3.893131,0.066406,0.938663,0.229226,2.706023,0.060372,0.640035,0.183196,0.070549,0.005275,0.062925,0.667101,0.190944,0.073532,0.005498,0.959427,2.872680,-0.195466,1.035777,1.072835,0.170652,-1.007987,4.043406,0.054688,1.072835,0.222226,2.486047,0.077132,0.819868,0.258083,0.033873,0.003730,0.064671,0.687413,0.216388,0.028401,0.003127,1.192686,2.576937,0.053521,1.065703,1.135724,0.068386,-1.232191,4.112286,0.058594,1.135724,0.208405,2.463961,0.034578,0.774296,0.274158,0.040367,0.003734,0.030677,0.686961,0.243235,0.035814,0.003313,1.127132,2.677585
2254548.334649,0.023472,0.895809,0.802474,0.099861,-1.152473,3.790961,0.062500,0.802474,0.260858,2.656180,0.101369,0.182775,0.316197,0.219347,0.006654,0.122672,0.221186,0.382646,0.265443,0.008052,0.826343,4.172216,-0.058300,0.917468,0.841748,-0.024241,-0.889955,3.900351,0.062500,0.841748,0.236987,2.791824,0.110312,0.198562,0.278429,0.126519,0.008213,0.152779,0.275003,0.385617,0.175226,0.011375,0.722034,3.932121,-0.051110,0.906287,0.821356,-0.107571,-0.933738,3.956949,0.058594,0.821356,0.269111,2.618899,0.179245,0.253834,0.312692,0.175525,0.007779,0.192929,0.273211,0.336563,0.188924,0.008373,0.929076,4.091304,0.105371,0.936895,0.877772,-0.083988,-0.810554,4.101859,0.078125,0.877772,0.280220,2.604661,0.046255,0.176905,0.141349,0.209067,0.006276,0.079770,0.305087,0.243767,0.360551,0.010824,0.579852,4.254627
2254549.648293,-0.002684,0.902850,0.815139,-0.046136,-0.762753,3.549917,0.062500,0.815139,0.221675,3.086150,0.054623,0.527816,0.212143,0.086059,0.003187,0.061802,0.597193,0.240027,0.097371,0.003606,0.883827,3.400876,-0.008181,0.930531,0.865889,0.141967,-0.912196,3.795082,0.062500,0.865889,0.227234,3.177480,0.145988,0.476132,0.275720,0.070568,0.003408,0.150222,0.489941,0.283716,0.072614,0.003506,0.971815,3.601805,-0.160965,0.939405,0.882482,0.114649,-0.901428,3.941396,0.058594,0.882482,0.250726,2.797808,0.128526,0.577611,0.366321,0.037145,0.003694,0.115446,0.518829,0.329042,0.033365,0.003318,1.113297,3.383084,0.050404,1.087132,1.181857,-0.198952,-0.973724,4.058830,0.062500,1.181857,0.216582,2.721219,0.229165,0.487396,0.466320,0.113475,0.007198,0.175800,0.373898,0.357729,0.087050,0.005522,1.303554,3.752924
2254550.913549,-0.269083,0.927442,0.860149,0.410732,-1.036333,3.683762,0.070312,0.860149,0.264602,2.535104,0.031911,0.510663,0.203173,0.103077,0.003061,0.037459,0.599451,0.238498,0.120999,0.003593,0.851885,3.148920,-0.384336,0.902089,0.813764,0.406738,-1.086924,3.525482,0.070312,0.813764,0.273046,2.579865,0.020487,0.522607,0.197732,0.095209,0.004211,0.024382,0.621969,0.235326,0.113311,0.005012,0.840246,3.165316,0.191685,1.041973,1.085707,-0.316441,-0.868417,4.029195,0.062500,1.085707,0.265514,4.514785,0.101756,0.863960,0.120714,0.073326,0.005657,0.087313,0.741334,0.103580,0.062919,0.004854,1.165413,3.040734,0.349190,0.953675,0.909496,-0.648090,-0.567775,4.049713,0.062500,0.909496,0.243694,2.634269,0.040041,0.608449,0.203006,0.079363,0.003730,0.042843,0.651033,0.217214,0.084918,0.003991,0.934590,2.861730
2254552.118941,0.508239,1.026273,1.053236,-0.511259,-0.960382,3.691688,0.066406,1.053236,0.311415,4.319318,0.449900,0.130797,0.115907,0.104617,0.011522,0.553558,0.160933,0.142612,0.128721,0.014177,0.812742,3.770888,0.392608,1.061566,1.126922,-0.297739,-1.229805,3.740466,0.066406,1.126922,0.304360,4.408588,0.336872,0.169996,0.248200,0.114246,0.007499,0.384201,0.193880,0.283070,0.130297,0.008553,0.876813,4.040571,-0.124558,1.128314,1.273092,0.009445,-1.138070,4.084896,0.062500,1.273092,0.242273,3.056402,0.401060,0.325103,0.491462,0.104068,0.008370,0.301534,0.244427,0.369503,0.078243,0.006293,1.330062,3.587881,-0.347083,0.957119,0.916078,0.088436,-1.071366,3.845771,0.066406,0.916078,0.295701,3.579762,0.215424,0.194642,0.432830,0.090077,0.008865,0.228728,0.206662,0.459559,0.095639,0.009413,0.941838,3.746605
2254553.280799,0.094469,1.025736,1.052134,0.039211,-0.864919,3.877156,0.054688,1.052134,0.272818,3.199872,0.195487,0.475461,0.197206,0.059227,0.003491,0.210004,0.510770,0.211850,0.063625,0.003750,0.930872,3.481255,0.266152,0.933750,0.871889,-0.330832,-0.684350,3.779388,0.054688,0.871889,0.297769,3.131901,0.189833,0.521212,0.204486,0.096837,0.019306,0.184005,0.505210,0.198208,0.093864,0.018713,1.031674,3.799781,-0.162824,1.099947,1.209884,0.214315,-1.233589,4.039340,0.046875,1.209884,0.232890,3.243087,0.153323,0.524097,0.207349,0.106110,0.006998,0.153649,0.525212,0.207790,0.106336,0.007013,0.997877,3.665837,-0.203627,0.869935,0.756788,0.224320,-0.638258,4.001481,0.062500,0.756788,0.327739,3.040390,0.113039,0.215410,0.224558,0.056285,0.023857,0.178535,0.340221,0.354668,0.088897,0.037680,0.633149,3.898798
