timestamp,CH1_mean,CH1_std,CH1_var,CH1_skew,CH1_kurtosis,CH1_ptp,CH1_zcr,CH1_hjorth_activity,CH1_hjorth_mobility,CH1_hjorth_complexity,CH1_delta_power,CH1_theta_power,CH1_alpha_power,CH1_beta_power,CH1_gamma_power,CH1_delta_rel,CH1_theta_rel,CH1_alpha_rel,CH1_beta_rel,CH1_gamma_rel,CH1_total_power,CH1_spectral_entropy,CH2_mean,CH2_std,CH2_var,CH2_skew,CH2_kurtosis,CH2_ptp,CH2_zcr,CH2_hjorth_activity,CH2_hjorth_mobility,CH2_hjorth_complexity,CH2_delta_power,CH2_theta_power,CH2_alpha_power,CH2_beta_power,CH2_gamma_power,CH2_delta_rel,CH2_theta_rel,CH2_alpha_rel,CH2_beta_rel,CH2_gamma_rel,CH2_total_power,CH2_spectral_entropy,CH3_mean,CH3_std,CH3_var,CH3_skew,CH3_kurtosis,CH3_ptp,CH3_zcr,CH3_hjorth_activity,CH3_hjorth_mobility,CH3_hjorth_complexity,CH3_delta_power,CH3_theta_power,CH3_alpha_power,CH3_beta_power,CH3_gamma_power,CH3_delta_rel,CH3_theta_rel,CH3_alpha_rel,CH3_beta_rel,CH3_gamma_rel,CH3_total_power,CH3_spectral_entropy,CH4_mean,CH4_std,CH4_var,CH4_skew,CH4_kurtosis,CH4_ptp,CH4_zcr,CH4_hjorth_activity,CH4_hjorth_mobility,CH4_hjorth_complexity,CH4_delta_power,CH4_theta_power,CH4_alpha_power,CH4_beta_power,CH4_gamma_power,CH4_delta_rel,CH4_theta_rel,CH4_alpha_rel,CH4_beta_rel,CH4_gamma_rel,CH4_total_power,CH4_spectral_entropy
2255276.980412,0.274286,0.929971,0.864845,-0.319120,-0.896385,3.625594,0.066406,0.864845,0.239691,3.175680,0.269998,0.589942,0.080646,0.088258,0.008181,0.260358,0.568879,0.077767,0.085107,0.007889,1.037025,3.541345,0.274023,0.904977,0.818984,-0.334617,-0.897999,3.675890,0.066406,0.818984,0.279668,2.792918,0.196568,0.591928,0.063259,0.078522,0.006238,0.209893,0.632054,0.067547,0.083844,0.006661,0.936515,3.357415,-0.172185,1.113706,1.240340,-0.051455,-1.283663,3.538805,0.046875,1.240340,0.224126,4.130325,0.378763,0.499605,0.060735,0.103321,0.029348,0.353399,0.466148,0.056667,0.096402,0.027383,1.071772,3.855240,-0.234741,1.056010,1.115158,0.323223,-1.197453,3.757476,0.058594,1.115158,0.277715,2.990574,0.082132,0.672120,0.204249,0.085200,0.016072,0.077499,0.634211,0.192729,0.080395,0.015165,1.059773,3.441433
2255278.239377,-0.090629,1.045060,1.092150,0.119154,-1.337157,3.819025,0.050781,1.092150,0.224071,3.012399,0.153055,0.381187,0.415036,0.094748,0.010611,0.145126,0.361439,0.393534,0.089839,0.010061,1.054637,3.692470,-0.032594,0.957773,0.917330,0.137131,-1.034531,3.806556,0.058594,0.917330,0.263908,2.978678,0.077523,0.252492,0.306732,0.181229,0.011086,0.093507,0.304551,0.369975,0.218595,0.013372,0.829061,4.066919,0.034790,1.025212,1.051059,0.116885,-1.207850,3.703224,0.062500,1.051059,0.241362,2.702009,0.110606,0.518474,0.316452,0.087371,0.006667,0.106396,0.498738,0.304407,0.084045,0.006414,1.039572,3.600962,-0.070003,0.854783,0.730654,-0.049254,-0.865390,3.654624,0.058594,0.730654,0.227313,2.891729,0.107157,0.366256,0.249869,0.076523,0.005805,0.133013,0.454632,0.310161,0.094988,0.007206,0.805609,3.354704
2255279.512462,0.035016,0.919413,0.845321,0.128617,-1.194391,3.510747,0.058594,0.845321,0.228843,2.695198,0.141874,0.254963,0.225723,0.151405,0.007751,0.181490,0.326158,0.288754,0.193683,0.009915,0.781715,4.077247,0.061906,0.955381,0.912752,-0.082202,-1.136329,3.735046,0.062500,0.912752,0.233484,2.762369,0.207687,0.412426,0.205995,0.179179,0.009491,0.204663,0.406421,0.202995,0.176569,0.009353,1.014778,3.898118,0.109851,0.973800,0.948287,-0.068429,-1.264859,3.398611,0.054688,0.948287,0.191547,2.696055,0.077643,0.511727,0.146942,0.032642,0.002641,0.100627,0.663207,0.190439,0.042305,0.003422,0.771594,2.822495,-0.043407,0.891651,0.795042,0.112773,-1.110943,3.591848,0.058594,0.795042,0.214231,2.820025,0.104855,0.395445,0.166729,0.055471,0.006228,0.143888,0.542651,0.228795,0.076120,0.008547,0.728729,3.533229
2255280.729786,-0.100241,0.955545,0.913065,0.108720,-1.069135,3.732591,0.058594,0.913065,0.197235,2.786382,0.067515,0.897137,0.097975,0.031121,0.002871,0.061566,0.818094,0.089343,0.028379,0.002618,1.096619,2.557781,-0.049394,0.979395,0.959214,0.046549,-1.046201,3.879795,0.058594,0.959214,0.191762,2.858830,0.076374,0.767393,0.092661,0.033469,0.002836,0.078515,0.788904,0.095258,0.034407,0.002916,0.972732,2.586354,0.259079,0.935019,0.874261,-0.261767,-1.003675,3.574248,0.058594,0.874261,0.230470,2.739581,0.058984,0.761026,0.093813,0.033928,0.002529,0.062070,0.800845,0.098721,0.035703,0.002661,0.950279,2.762770,-0.030625,0.976216,0.952997,0.040000,-1.197455,3.717452,0.062500,0.952997,0.227504,2.782133,0.113031,0.745962,0.116489,0.086932,0.002954,0.106096,0.700192,0.109341,0.081598,0.002772,1.065368,2.995392
2255281.848693,-0.099051,1.034598,1.070393,0.205869,-1.276841,3.655476,0.066406,1.070393,0.251526,3.394723,0.167788,0.425265,0.330783,0.050004,0.010928,0.170383,0.431843,0.335899,0.050778,0.011097,0.984768,3.531380,-0.058526,1.131176,1.279559,0.303825,-1.281262,3.812851,0.066406,1.279559,0.260790,4.030640,0.144885,0.541981,0.379849,0.060970,0.011418,0.127192,0.475796,0.333464,0.053525,0.010024,1.139104,3.519257,0.050304,0.995355,0.990732,-0.253546,-1.236343,3.518613,0.066406,0.990732,0.233854,2.755394,0.126293,0.464662,0.336912,0.050322,0.004136,0.128565,0.473023,0.342975,0.051227,0.004210,0.982324,3.408691,0.257037,1.078218,1.162554,-0.373099,-1.017226,3.747248,0.054688,1.162554,0.210527,2.837823,0.265317,0.608205,0.281422,0.036789,0.002672,0.222133,0.509212,0.235617,0.030801,0.002237,1.194405,3.360843
2255282.906471,0.119643,1.016158,1.032576,0.085861,-1.229316,3.732373,0.058594,1.032576,0.186441,2.829514,0.097171,0.844145,0.276861,0.038217,0.002519,0.077186,0.670535,0.219921,0.030357,0.002001,1.258912,3.159173,0.069703,1.023590,1.047737,0.135676,-1.139263,3.748211,0.058594,1.047737,0.209801,2.761198,0.057941,0.764006,0.315597,0.076557,0.003092,0.047602,0.627679,0.259283,0.062896,0.002540,1.217193,3.010546,-0.049172,0.922517,0.851037,0.282881,-1.166319,3.482061,0.058594,0.851037,0.210675,2.870383,0.166969,0.608443,0.121979,0.017517,0.001992,0.182101,0.663588,0.133034,0.019104,0.002172,0.916899,3.097787,-0.120100,1.088686,1.185237,0.116103,-1.204621,3.821182,0.066406,1.185237,0.224059,2.950500,0.176201,0.642601,0.267182,0.065897,0.008620,0.151832,0.553727,0.230230,0.056783,0.007428,1.160501,3.487228
2255284.007556,0.084187,1.038048,1.077545,-0.087046,-1.280871,3.745013,0.066406,1.077545,0.229965,2.867619,0.095330,0.702485,0.139296,0.080213,0.008475,0.092932,0.684817,0.135793,0.078196,0.008261,1.025798,3.250396,0.071446,0.959605,0.920843,-0.032220,-1.334880,3.369271,0.066406,0.920843,0.241948,2.791646,0.050556,0.588611,0.130021,0.076166,0.007128,0.059304,0.690468,0.152520,0.089346,0.008362,0.852482,3.280725,0.034697,1.067305,1.139140,-0.059472,-1.379565,3.732741,0.058594,1.139140,0.239404,3.027078,0.020033,0.786185,0.168688,0.046617,0.004411,0.019527,0.766311,0.164424,0.045439,0.004299,1.025934,2.634447,0.050009,1.026260,1.053210,-0.044766,-1.294697,3.576334,0.054688,1.053210,0.203345,2.793746,0.018927,0.855219,0.175431,0.042998,0.004186,0.017258,0.779767,0.159954,0.039204,0.003817,1.096762,2.509124
2255285.190331,0.049038,0.937743,0.879362,-0.052927,-0.905584,3.807346,0.066406,0.879362,0.243683,2.766447,0.077438,0.304191,0.407730,0.064587,0.005070,0.090148,0.354115,0.474647,0.075187,0.005902,0.859016,3.147041,-0.066312,0.970412,0.941700,-0.099749,-1.116542,3.610530,0.066406,0.941700,0.244328,2.491974,0.050709,0.304557,0.404742,0.048120,0.003269,0.062496,0.375349,0.498820,0.059305,0.004029,0.811397,3.027158,-0.213114,0.997012,0.994032,0.185278,-1.171115,3.549249,0.066406,0.994032,0.257363,3.055210,0.125880,0.302098,0.266478,0.136037,0.008074,0.150114,0.360255,0.317778,0.162225,0.009629,0.838568,3.829602,-0.102250,0.930593,0.866003,0.227677,-0.874196,3.693194,0.066406,0.866003,0.224357,2.886682,0.239529,0.104671,0.145452,0.143471,0.005453,0.375099,0.163913,0.227775,0.224674,0.008540,0.638576,3.784352
2255286.420191,-0.012648,0.977491,0.955488,0.059221,-1.071186,3.683780,0.054688,0.955488,0.219632,2.734395,0.176751,0.584903,0.300607,0.061684,0.004705,0.156604,0.518233,0.266342,0.054653,0.004169,1.128651,3.490745,0.104099,1.079781,1.165927,0.031114,-1.314224,3.825995,0.054688,1.165927,0.244593,2.845739,0.125533,0.519579,0.319901,0.070750,0.006229,0.120474,0.498640,0.307009,0.067899,0.005978,1.041992,3.414501,0.204494,0.820093,0.672552,-0.166342,-1.058732,3.221012,0.082031,0.672552,0.327872,3.571781,0.095942,0.276803,0.182635,0.038475,0.012244,0.158294,0.456697,0.301328,0.063480,0.020201,0.606099,3.878415,-0.036719,1.011648,1.023431,0.007941,-0.980121,3.741809,0.074219,1.023431,0.224460,2.993804,0.147105,0.350511,0.328437,0.093377,0.007408,0.158717,0.378180,0.354364,0.100748,0.007992,0.926837,3.607560
2255287.660399,-0.259602,1.034145,1.069456,0.416818,-1.094335,3.802241,0.070312,1.069456,0.348501,2.986078,0.223413,0.234474,0.363476,0.211850,0.030795,0.209973,0.220369,0.341610,0.199106,0.028942,1.064008,4.403860,-0.374351,0.883665,0.780865,0.899361,-0.264264,3.852581,0.054688,0.780865,0.362320,2.988511,0.339618,0.259269,0.255208,0.140542,0.027606,0.332229,0.253628,0.249654,0.137484,0.027006,1.022243,4.168462,-0.258743,0.981973,0.964270,0.277176,-1.210086,3.578643,0.050781,0.964270,0.282338,2.985717,0.259958,0.408150,0.204586,0.089293,0.010854,0.267215,0.419544,0.210297,0.091786,0.011157,0.972842,3.944485,0.330800,0.919106,0.844756,-0.179404,-0.934629,3.667929,0.058594,0.844756,0.340875,2.778313,0.261939,0.273427,0.236513,0.103923,0.073604,0.275898,0.287998,0.249117,0.109461,0.077526,0.949407,4.296053
