timestamp,CH1,CH2,CH3,CH4
2252815.833971,0.829858,0.854465,-0.387908,1.252892
2252815.834380,0.829858,0.854465,0.106574,1.252892
2252815.834790,0.829858,0.854465,0.601056,1.252892
2252815.835200,0.829858,0.854465,1.095538,1.252892
2252815.835610,0.829858,0.854465,1.590020,1.252892
2252815.836019,0.829858,0.854465,2.084502,1.252892
2252815.836429,0.829858,0.854465,2.083121,1.252892
2252815.836839,0.829858,0.854465,2.081740,1.252892
2252815.837249,0.829858,0.854465,2.080359,1.252892
2252815.837658,0.829858,0.854465,2.078979,1.252892
2252815.838068,0.829858,0.854465,2.077598,1.252892
2252815.838478,0.829858,0.854465,2.076217,1.252892
2252815.836979,0.829858,0.854465,2.074836,1.252892
2252815.837140,0.829858,0.854465,2.073455,1.252892
2252815.837301,0.829858,0.854465,1.784403,1.252892
2252815.837462,0.829858,0.854465,1.495350,1.252892
2252815.837623,0.829858,0.854465,1.206298,1.252892
2252815.837784,0.829858,0.854465,0.917245,1.252892
2252815.837945,0.829858,0.854465,0.628193,1.252892
2252815.838106,0.829858,0.854465,0.227068,1.252892
2252815.859135,0.829858,0.854465,-0.174057,1.252892
2252815.860965,0.829858,0.854465,-0.575181,1.252892
2252815.862795,0.829858,0.854465,-0.976306,1.252892
2252815.864625,0.829858,0.854465,-1.377431,1.252892
2252815.866455,0.829858,0.854465,-1.200072,1.252892
2252815.868285,0.829858,0.854465,-1.022713,1.252892
2252815.870115,0.829858,0.854465,-0.845355,1.252892
2252815.871945,0.829858,0.854465,-0.667996,1.252892
2252815.873775,0.829858,0.854465,-0.490637,1.252892
2252815.875605,0.829858,0.854465,-0.313278,1.252892
2252815.877435,0.829858,0.854465,-0.135920,1.252892
2252815.879265,0.829858,0.854465,0.041439,1.252892
2252815.926546,0.829858,0.854465,0.218798,1.252892
2252815.930615,-0.478559,-0.463813,0.396156,1.252892
2252815.934683,-0.751685,-0.732834,0.573515,1.324521
2252815.938751,-1.024812,-1.001856,0.750874,1.396150
2252815.942820,-1.297939,-1.270877,0.928232,1.467779
2252815.946888,-1.571065,-1.539898,1.105591,1.539408
2252815.950956,-1.844192,-1.808920,1.282950,1.611037
2252815.955025,-1.552003,-1.520920,1.218709,1.463868
2252815.959093,-1.259814,-1.232921,1.154469,1.316699
2252815.963162,-0.967625,-0.944921,1.090228,1.169529
2252815.967230,-0.675435,-0.656921,1.025988,1.022360
2252815.971298,-0.383246,-0.368922,0.961748,0.875191
2252815.982789,-0.091057,-0.080922,0.897507,1.078680
2252815.987120,0.259171,0.266914,0.833267,1.033115
2252815.991451,0.609400,0.614750,0.769026,0.987551
2252815.995781,0.959628,0.962586,0.495688,0.941987
2252816.000112,1.309856,1.310422,0.222349,0.896422
2252816.004443,1.660085,1.658258,-0.050989,-1.278361
2252816.008774,1.628773,1.625996,-0.324327,-0.569049
2252816.013105,1.597462,1.593733,-0.597666,0.140262
2252816.017436,1.566150,1.561470,-0.877133,0.849574
2252816.021767,1.534839,1.529207,-1.156600,1.558886
2252816.026098,1.503528,1.496944,-1.436067,1.546961
2252816.030429,1.472216,1.464681,-1.715535,1.535037
2252816.021597,1.440905,1.432419,-1.995002,1.523112
2252816.025563,1.409593,1.400156,-2.003832,1.511188
2252816.029529,1.378282,1.367893,-2.012663,1.499263
2252816.033495,1.346971,1.335630,-2.021494,1.487339
2252816.037462,1.315659,1.303367,-2.030324,1.475415
2252816.041428,1.284348,1.271104,-2.039155,1.463490
2252816.045394,1.253036,1.238842,-2.047985,1.451566
2252816.049360,1.221725,1.206579,-2.056816,1.439641
2252816.053326,1.190414,1.174316,-2.065647,1.427717
2252816.057292,1.159102,1.142053,-1.696853,1.415792
2252816.061259,1.127791,1.109790,-1.328059,1.403868
2252816.065225,1.096479,1.077527,-0.959266,1.391944
2252816.063645,1.065168,1.045265,-0.590472,1.380019
2252816.067488,1.033857,1.013002,-0.221679,1.368095
2252816.071332,1.002545,0.980739,0.104210,1.356170
2252816.075175,1.033158,1.012663,0.430098,0.768238
2252816.079671,1.063771,1.044586,0.755987,0.180305
2252816.083528,1.094384,1.076510,1.081875,-0.407627
2252816.087386,1.124996,1.108434,1.407763,-0.995560
2252816.091243,1.155609,1.140358,1.339041,-1.583492
2252816.095100,1.186222,1.172282,1.270319,-1.519894
2252816.098958,1.216835,1.204205,1.201597,-1.456295
2252816.102815,1.247448,1.236129,1.132875,-1.392696
2252816.106672,1.278061,1.268053,1.064153,-1.329097
2252816.110530,1.308673,1.299977,0.995431,-1.265498
2252816.114387,1.339286,1.331900,0.926709,-1.201899
2252816.118244,1.369899,1.363824,0.857986,-1.138300
2252816.122102,1.400512,1.395748,0.789264,-1.074701
2252816.126144,1.431125,1.427672,0.720542,-1.011102
2252816.130004,1.461738,1.459596,0.651820,-0.947503
2252816.133865,1.492350,1.491519,0.583098,-0.883904
2252816.137726,1.522963,1.523443,0.514376,-0.820305
2252816.144279,1.553576,1.555367,0.146912,-0.756706
2252816.148186,1.584189,1.587291,-0.220553,-0.693107
