timestamp,ch_1,ch_2,ch_3,ch_4
2447854.754839,20.356466,173.826523,1279.536743,1450.000000
2447854.759711,0.000000,0.000000,1450.000000,1147.927734
2447854.764583,949.673462,765.226135,676.542786,142.672287
2447854.769454,1450.000000,1450.000000,0.000000,0.000000
2447854.774326,1138.015015,1297.326538,219.053284,740.532837
2447854.779198,125.059509,296.850403,1162.088745,1450.000000
2447854.784070,0.000000,0.000000,1450.000000,1266.880249
2447854.788942,811.957520,626.448120,805.496521,256.225952
2447854.793814,1450.000000,1450.000000,0.000000,0.000000
2447854.798686,1259.711304,1399.197388,126.652626,599.188171
2447854.803558,246.490265,432.619171,1048.446533,1450.000000
2447854.808429,0.000000,0.000000,1450.000000,1376.716675
2447854.817035,668.400146,486.696564,955.603394,383.321136
2447854.821914,1450.000000,1436.281494,60.803883,0.000000
2447854.826794,1364.591309,1450.000000,40.801441,465.101013
2447854.831673,372.346344,566.352295,927.546814,1434.776855
2447854.836552,0.000000,0.000000,1450.000000,1450.000000
2447854.841431,529.002625,350.927795,1068.448975,518.470337
2447854.846310,1450.000000,1342.464722,138.689499,0.000000
2447854.851190,1450.000000,1450.000000,0.000000,336.235718
2447854.856069,510.416290,707.697021,800.805725,1337.419922
2447854.860948,0.000000,0.000000,1450.000000,1450.000000
2447854.865827,391.198181,223.567108,1182.179688,656.717346
2447854.870706,1378.840820,1234.398438,238.878708,0.000000
2447854.878226,1450.000000,1450.000000,0.000000,211.972778
2447854.883110,650.698914,846.917542,657.779419,1222.184570
2447854.887994,0.000000,0.000000,1450.000000,1450.000000
2447854.892878,262.509918,109.039856,1295.644897,797.708008
2447854.897762,1275.288452,1115.091919,357.388763,0.000000
2447854.902646,1450.000000,1450.000000,0.000000,96.825981
2447854.907530,792.132080,985.075989,528.117554,1091.195190
2447854.912414,0.000000,9.204663,1419.022705,1450.000000
2447854.917299,143.468842,7.877068,1380.699463,930.025024
2447854.922183,1159.256592,985.075989,468.906799,0.000000
2447854.927067,1450.000000,1450.000000,0.000000,4.867851
2447854.931951,930.556030,1114.737793,400.314362,958.524048
2447854.936799,0.000000,109.305374,1327.861206,1450.000000
2447854.941683,37.438198,0.000000,1450.000000,1069.688110
2447854.946568,1031.187866,850.634827,602.197388,79.655739
2447854.951453,1450.000000,1450.000000,0.000000,0.000000
2447854.956337,1065.174316,1235.460571,285.698578,822.224243
2447854.961222,63.105049,226.576324,1230.681152,1450.000000
2447854.966106,0.000000,0.000000,1450.000000,1198.818848
2447854.970991,895.419006,710.971741,731.328186,188.430084
2447854.975875,1450.000000,1450.000000,0.000000,0.000000
2447854.980760,1187.490112,1340.960083,177.809311,682.030151
2447854.985644,171.082825,351.635834,1113.852783,1450.000000
2447854.990529,0.000000,0.000000,1450.000000,1314.496704
2447854.993754,754.339844,570.954651,873.115417,307.471161
2447854.998638,1450.000000,1450.000000,11.328816,0.000000
2447855.003521,1303.256470,1435.661987,96.560455,547.411926
2447855.008405,295.788330,490.502350,1013.929077,1450.000000
2447855.013289,0.000000,0.000000,1450.000000,1416.810059
2447855.018173,608.923889,426.335236,987.023132,438.726105
2447855.023056,1450.000000,1398.046753,83.195999,0.000000
2447855.027940,1403.357178,1450.000000,10.532259,413.678802
2447855.032824,424.919128,622.376831,861.167053,1397.250244
2447855.037708,0.000000,0.000000,1450.000000,1450.000000
2447855.042591,473.686127,300.833191,1121.906860,577.592651
2447855.047475,1434.334351,1301.663330,183.296707,0.000000
2447855.051435,1450.000000,1450.000000,0.000000,281.184753
2447855.056318,565.113220,766.288208,746.374268,1290.599976
2447855.061201,0.000000,0.000000,1450.000000,1450.000000
2447855.066084,338.802429,178.251846,1234.398438,709.467102
2447855.071219,1338.570435,1190.764771,293.221619,0.000000
2447855.076103,1450.000000,1450.000000,0.000000,167.808090
