timestamp,CH1,CH2,CH3,CH4
2439562.450035,1.584520,1.608073,-1.232210,1.701753
2439562.455028,1.584520,1.608073,-1.232210,1.701753
2439562.460022,1.584520,1.608073,-1.232210,1.701753
2439562.465015,1.584520,1.608073,-1.232210,1.701753
2439562.470009,1.584520,1.608073,-1.232210,1.701753
2439562.475002,1.584520,1.608073,-1.232210,1.701753
2439562.479996,1.584520,1.608073,-1.232210,1.701753
2439562.484990,1.584520,1.608073,-1.232210,1.701753
2439562.489983,1.584520,1.608073,-1.232210,1.701753
2439562.494977,1.584520,1.608073,-1.232210,1.701753
2439562.499970,1.584520,1.608073,-1.232210,1.701753
2439562.504964,1.584520,1.608073,-1.232210,1.701753
2439562.504339,1.584520,1.608073,-1.232210,1.701753
2439562.509324,1.584520,1.608073,-1.232210,1.701753
2439562.514309,1.584520,1.608073,-1.232210,1.701753
2439562.519294,1.584520,1.608073,-1.232210,1.701753
2439562.524279,1.584520,1.608073,-1.232210,1.701753
2439562.529264,1.584520,1.608073,-1.232210,1.701753
2439562.534249,1.584520,1.608073,-1.232210,1.701753
2439562.539234,1.584520,1.608073,-1.232210,1.701753
2439562.544220,1.584520,1.608073,-1.232210,1.701753
2439562.549205,1.584520,1.608073,-1.232210,1.701753
2439562.554190,1.584520,1.608073,-1.232210,1.701753
2439562.559175,1.584520,1.608073,-1.232210,1.701753
2439562.558579,1.584520,1.608073,-1.232210,1.701753
2439562.563556,1.584520,1.608073,-1.232210,1.701753
2439562.568532,1.584520,1.608073,-1.232210,1.701753
2439562.573509,1.584520,1.608073,-1.232210,1.701753
2439562.578485,1.584520,1.608073,-1.232210,1.701753
2439562.583462,1.584520,1.608073,-1.232210,1.701753
2439562.588438,1.584520,1.608073,-1.232210,1.701753
2439562.593415,1.584520,1.608073,-1.232210,1.701753
2439562.598391,1.584520,1.608073,-1.232210,1.701753
2439562.603367,1.584520,1.608073,-1.232210,1.701753
2439562.608344,1.584520,1.608073,-1.232210,1.701753
2439562.613320,1.584520,1.608073,-1.232210,1.701753
2439562.612670,1.584520,1.608073,-1.232210,1.701753
2439562.617637,1.584520,1.608073,-1.232210,1.701753
2439562.622605,1.584520,1.608073,-1.232210,1.701753
2439562.627573,1.584520,1.608073,-1.232210,1.701753
2439562.632540,1.584520,1.608073,-1.232210,1.701753
2439562.637508,1.584520,1.608073,-1.232210,1.701753
2439562.642476,1.354314,1.375574,-0.946864,1.469499
2439562.647444,1.124109,1.143074,-0.661518,1.237245
2439562.652411,0.893904,0.910575,-0.376173,1.004991
2439562.657379,0.663698,0.678076,-0.090827,0.772736
2439562.662347,0.433493,0.445577,0.194519,0.540482
2439562.667314,0.270281,0.281513,0.471798,0.350799
2439562.666600,0.107070,0.117449,0.749077,0.161116
2439562.671559,-0.056142,-0.046615,1.026356,-0.028567
2439562.676517,-0.219354,-0.210679,1.303635,-0.218250
2439562.681476,-0.382566,-0.374743,1.580914,-0.407933
2439562.686435,-0.521606,-0.513843,1.386608,-0.545172
2439562.691394,-0.660645,-0.652943,1.192302,-0.682411
2439562.696353,-0.799685,-0.792043,0.997996,-0.819651
2439562.701312,-0.938725,-0.931144,0.803690,-0.956890
2439562.706271,-1.077764,-1.070244,0.609384,-1.094129
2439562.711230,-1.223281,-1.217414,0.415078,-1.280529
2439562.716188,-1.368797,-1.364585,0.220772,-1.466928
2439562.721147,-1.514314,-1.511755,0.026466,-1.653328
2439562.720484,-1.659830,-1.658926,-0.167840,-1.839728
2439562.725434,-1.805347,-1.806096,-0.362146,-2.026127
2439562.730384,1.264274,1.318542,-0.556452,-1.607654
2439562.735334,0.892331,0.948501,-0.341565,-1.189180
2439562.740284,0.520388,0.578459,-0.126678,-0.770707
2439562.745234,0.148445,0.208417,0.088209,-0.352234
2439562.750184,-0.223498,-0.161625,0.303096,0.066239
2439562.755134,-0.595441,-0.531666,0.517983,0.484713
2439562.760084,-0.967384,-0.901708,0.732870,0.903186
2439562.765034,-1.006047,-0.951225,0.864818,0.760354
2439562.769984,-1.044709,-1.000741,0.996766,0.617523
2439562.774935,-1.083372,-1.050258,1.128714,0.474691
2439562.774247,-1.122034,-1.099775,1.260662,0.331859
2439562.779188,-1.160697,-1.149291,1.392610,0.189028
2439562.784129,-1.199359,-1.198808,1.524558,0.046196
2439562.789071,-1.238022,-1.248325,1.656506,-0.096635
2439562.794012,-1.276684,-1.297841,1.788454,-0.239467
2439562.798953,-1.315347,-1.347358,1.920402,-0.382299
2439562.803894,-1.052158,-1.082022,1.685838,-0.525130
2439562.808835,-0.788969,-0.816686,1.451274,-0.667962
2439562.813776,-0.525780,-0.551350,1.216711,-0.810794
2439562.818717,-0.262591,-0.286014,0.982147,-0.953625
2439562.823658,0.000598,-0.020678,0.747583,-1.096457
2439562.828600,0.249424,0.229201,0.549467,-0.885461
2439562.827740,0.498250,0.479080,0.351351,-0.674465
2439562.832672,0.747076,0.728959,0.153235,-0.463469
2439562.837604,0.995902,0.978838,-0.044881,-0.252473
2439562.842536,1.244729,1.228716,-0.242997,-0.041477
2439562.847468,1.329633,1.346711,-0.406616,0.194206
2439562.852399,1.414538,1.464705,-0.570234,0.429890
2439562.857331,0.903657,0.952556,-0.836491,0.665573
2439562.862263,0.392776,0.440406,-1.102748,0.901256
2439562.867195,-0.118105,-0.071743,-1.369004,1.136940
2439562.872127,-0.628986,-0.583892,-0.212570,0.538938
2439562.877059,-1.139867,-1.096041,0.943865,-0.059064
2439562.881991,-1.016227,-0.972583,0.839252,0.575924
2439562.881130,-0.892587,-0.849126,0.734639,1.210912
2439562.886053,-0.768948,-0.725668,0.630026,1.845899
2439562.890975,-0.645308,-0.602211,0.525413,1.724882
2439562.895898,-0.521668,-0.478753,0.420800,1.603866
2439562.900821,-0.398029,-0.355296,0.316187,1.482849
2439562.905743,-0.274389,-0.231838,0.211574,1.361832
2439562.910666,-0.150749,-0.108380,0.106961,1.240815
2439562.915589,-0.027109,0.015077,0.002348,1.119798
2439562.920511,0.096530,0.138535,-0.102265,0.998781
2439562.925434,0.220170,0.261992,-0.206878,0.877765
2439562.930357,0.343810,0.385450,-0.311491,0.756748
