timestamp,CH1,CH2,CH3,CH4
2451649.976198,1.011912,0.965994,1.390927,0.916865
2451649.981069,1.011912,0.965994,1.390927,0.916865
2451649.985940,1.011912,0.965994,1.390927,0.916865
2451649.990810,1.011912,0.965994,1.390927,0.916865
2451649.995369,1.011912,0.965994,1.390927,0.916865
2451650.000240,1.011912,0.965994,1.390927,0.916865
2451650.005111,1.011912,0.965994,1.390927,0.916865
2451650.009981,1.011912,0.965994,1.390927,0.916865
2451650.014852,1.011912,0.965994,1.390927,0.916865
2451650.019723,1.011912,0.965994,1.390927,0.916865
2451650.024593,1.011912,0.965994,1.390927,0.916865
2451650.029464,1.011912,0.965994,1.390927,0.916865
2451650.034335,1.011912,0.965994,1.262376,0.916865
2451650.039205,1.011912,0.965994,1.133825,0.916865
2451650.044076,1.011912,0.965994,1.005275,0.916865
2451650.048946,1.011912,0.965994,0.876724,0.916865
2451650.053438,1.011912,0.965994,0.748173,0.916865
2451650.058308,1.011912,0.965994,0.755525,0.916865
2451650.063179,1.011912,0.965994,0.762878,0.916865
2451650.068050,1.011912,0.965994,0.770230,0.916865
2451650.072920,1.011912,0.965994,0.777582,0.916865
2451650.077791,1.011912,0.965994,0.784934,0.916865
2451650.082661,1.011912,0.965994,0.949226,0.916865
2451650.087532,1.011912,0.965994,1.113517,0.916865
2451650.092402,1.011912,0.965994,1.277809,0.916865
2451650.097273,1.011912,0.965994,1.442100,0.916865
2451650.102144,1.011912,0.965994,1.606392,0.916865
2451650.107014,1.011912,0.965994,1.132904,0.916865
2451650.111497,1.011912,0.965994,0.659416,0.916865
2451650.116368,0.825055,0.784960,0.185929,0.698185
2451650.121238,0.638197,0.603925,-0.287559,0.479504
2451650.126108,0.451340,0.422891,-0.761046,0.260824
2451650.130979,0.264482,0.241856,-1.234534,0.042143
2451650.135849,0.077625,0.060822,-1.708022,-0.176537
2451650.140720,0.265016,0.251111,-1.398763,-0.195970
2451650.145590,0.452407,0.441400,-1.089505,-0.215403
2451650.150461,0.639798,0.631690,-0.780247,-0.234836
2451650.155331,0.827189,0.821979,-0.470989,-0.254269
2451650.160201,1.014580,1.012269,-0.161730,-0.273702
2451650.165072,1.118284,1.116755,0.147528,-0.575887
2451650.169536,1.221988,1.221242,-0.030229,-0.878073
2451650.174406,1.325691,1.325729,-0.207985,-1.180258
2451650.179277,1.429395,1.430216,-0.385742,-1.482443
2451650.184147,1.533098,1.534703,-0.563499,-1.784629
2451650.189017,-0.955185,-0.996401,-0.741256,1.540230
2451650.193887,-0.372085,-0.398679,-0.919012,0.984675
2451650.198758,0.211015,0.199042,-1.096769,0.429121
2451650.203628,0.794114,0.796764,-1.274526,-0.126434
2451650.208498,1.377214,1.394485,-1.452282,-0.681988
2451650.213369,2.091829,2.070216,-0.778596,-0.676966
2451650.218239,1.222348,1.215932,-0.104909,-0.369636
2451650.223109,0.352868,0.361649,0.568778,-0.062305
2451650.227831,-0.516612,-0.492635,1.242464,0.245025
2451650.232701,-1.386092,-1.346918,1.916151,0.552355
2451650.237571,-1.383022,-1.388556,-0.020176,0.531847
2451650.242442,-1.379951,-1.430194,-1.956504,0.511338
2451650.246936,-1.090434,-1.109021,-1.252517,0.490830
2451650.251806,-0.800917,-0.787849,-0.548531,0.470321
2451650.256676,-0.511399,-0.466676,0.155456,0.449813
2451650.261546,-0.221882,-0.145504,0.859442,0.429304
2451650.266416,-0.169639,-0.102385,0.739498,0.684871
2451650.271286,-0.117396,-0.059267,0.619553,0.940438
2451650.276156,-0.065153,-0.016149,0.499609,1.196004
2451650.281026,-0.012910,0.026970,0.379664,1.451571
2451650.285896,0.039333,0.070088,0.259720,1.707138
2451650.290766,0.091576,0.113206,0.139775,1.423609
2451650.295636,0.143819,0.156325,0.019830,1.140080
2451650.300506,0.196062,0.199443,0.020841,0.856552
2451650.305243,0.248305,0.242561,0.021851,0.573023
2451650.310113,0.300548,0.285680,0.022861,0.289494
2451650.314983,0.352791,0.328798,0.023871,0.005966
2451650.319853,0.405034,0.371916,0.024881,-0.277563
2451650.324341,0.347108,0.315374,0.025892,-0.201016
