timestamp,CH1,CH2,CH3,CH4
2451502.788435,-0.964817,-0.983703,-0.428146,-0.505127
2451502.793305,-0.952840,-0.974583,-0.214465,-0.176664
2451502.798174,-0.940863,-0.965462,-0.000784,0.151799
2451502.803043,-0.928886,-0.956342,0.212896,0.480262
2451502.807913,-0.916909,-0.947222,0.426577,0.539933
2451502.812782,-0.904931,-0.938102,0.640258,0.599605
2451502.817652,-0.892954,-0.928982,0.725153,0.659276
2451502.822521,-0.880977,-0.919862,0.810048,0.718947
2451502.830128,-0.869000,-0.910742,0.894943,0.778618
2451502.835002,-0.857023,-0.901621,0.614672,0.838289
2451502.839876,-0.845046,-0.892501,0.334402,0.897960
2451502.844751,-0.833068,-0.883381,0.054131,0.944961
2451502.849625,-0.821091,-0.874261,-0.226139,0.991963
2451502.854499,-0.809114,-0.865141,-0.506410,1.038964
2451502.859373,-0.797137,-0.856021,-0.822974,1.085966
2451502.864248,-0.785160,-0.846901,-1.139537,1.132968
2451502.869122,-0.773182,-0.837780,-1.456101,1.179969
2451502.873996,-0.761205,-0.828660,-1.772665,1.226971
2451502.878870,-0.749228,-0.819540,-2.089228,1.273972
2451502.883744,-0.737251,-0.810420,-2.001017,1.320974
2451502.891156,-0.725274,-0.801300,-1.912807,1.367976
2451502.896035,-0.713296,-0.792180,-1.824596,1.414977
2451502.900914,-0.701319,-0.783060,-1.736385,1.461979
2451502.905792,-0.689342,-0.773939,-1.648174,1.508980
2451502.910671,-0.677365,-0.764819,-1.559964,1.555982
2451502.915550,-0.665388,-0.755699,-1.471753,1.602983
2451502.920429,-0.653410,-0.746579,-1.383542,1.649985
2451502.925308,-0.641433,-0.737459,-1.295331,1.696987
2451502.930187,-0.629456,-0.728339,-1.207120,1.743988
2451502.935065,-0.051754,-0.123215,-1.118910,1.790990
2451502.939944,0.525948,0.481908,-1.030699,1.458217
2451502.944823,1.103650,1.087031,-0.942488,1.125445
2451502.952003,1.201219,1.146310,-0.854277,0.792672
2451502.956886,1.298788,1.205589,-0.766067,0.459900
