timestamp,ch_1,ch_2,ch_3,ch_4
2252960.590393,347.653046,346.325470,38.588779,1250.152588
2252960.594300,0.000000,0.000000,997.112854,1450.000000
2252960.598206,556.262573,557.324646,1450.000000,721.326965
2252960.602112,1450.000000,1450.000000,952.240112,0.000000
2252960.666315,938.521606,937.282532,0.000000,667.338074
2252960.690604,0.000000,0.000000,408.368439,1450.000000
2252960.662095,43.102608,44.430202,1419.642334,1279.448242
2252960.668188,1045.083374,1046.941895,1450.000000,258.615631
2252960.674281,1450.000000,1450.000000,459.613617,0.000000
2252960.680373,1072.431763,1071.281250,0.000000,530.861267
2252960.686466,66.910820,65.937248,283.397430,1450.000000
2252960.692559,0.000000,0.000000,1307.239258,1395.214600
2252960.698651,900.286865,901.614502,1450.000000,387.303925
2252960.704744,1450.000000,1450.000000,599.630737,0.000000
2252960.710836,1196.429199,1195.278687,0.000000,403.589081
2252960.716929,179.313919,178.340347,169.047180,1403.445679
2252960.723022,0.000000,0.000000,1179.170532,1450.000000
2252960.729114,755.224915,756.198486,1450.000000,535.198059
2252960.724202,1450.000000,1450.000000,745.577759,0.000000
2252960.729392,1312.018555,1311.399048,0.000000,282.158325
2252960.707305,307.028625,306.055054,71.159126,1296.972412
2252960.710236,0.000000,0.000000,1045.525879,1450.000000
2252960.713168,601.754883,604.321533,1450.000000,688.402588
2252960.716099,1450.000000,1450.000000,892.675354,0.000000
2252960.719031,1410.880127,1410.083618,0.000000,160.727585
2252960.721962,436.513458,435.893921,0.000000,1171.293457
2252960.724894,0.000000,0.000000,900.286865,1450.000000
2252960.727825,450.054932,452.090576,1450.000000,836.385254
2252960.730757,1422.297485,1423.448120,1044.463745,0.000000
2252960.733688,1450.000000,1450.000000,70.893608,51.776230
2252960.736620,572.459229,571.928223,0.000000,1031.718872
2252960.739551,0.000000,0.000000,753.100769,1450.000000
2252960.724650,309.152771,312.604523,1450.000000,977.552917
2252960.726719,1315.824341,1318.390991,1188.463623,17.081732
2252960.728788,1450.000000,1450.000000,179.136917,0.000000
2252960.730857,722.123535,720.618958,0.000000,882.762634
2252960.732926,0.000000,0.000000,609.366394,1450.000000
2252960.734995,187.987549,188.961121,1450.000000,1109.515991
2252960.737064,1202.447632,1203.421265,1314.231201,111.164009
2252960.739133,1450.000000,1450.000000,296.319366,0.000000
2252960.784180,883.028137,881.700562,0.000000,731.151184
2252960.787909,0.000000,0.000000,472.624054,1450.000000
2252960.791637,74.964905,75.849968,1450.000000,1238.735229
2252960.795365,1081.547974,1082.521484,1424.333130,221.354446
2252960.799094,1450.000000,1450.000000,425.096130,0.000000
2252960.802822,1028.444092,1027.736084,0.000000,582.194946
2252960.806550,31.065739,30.534700,336.235718,1450.000000
2252960.810279,0.000000,0.000000,1354.059082,1359.458008
2252960.814007,950.824036,951.797607,1450.000000,347.564545
2252960.817736,1450.000000,1450.000000,559.979858,0.000000
2252960.821464,1157.928955,1157.574951,0.000000,429.344452
2252960.825192,140.282608,139.486053,214.450958,1428.404419
2252960.828933,0.000000,0.000000,1230.858154,1450.000000
2252960.832661,809.213806,811.780518,1450.000000,480.235596
2252960.836390,1450.000000,1450.000000,703.625732,0.000000
2252960.840119,1275.907959,1274.580322,0.000000,299.505585
2252960.837387,263.483490,261.801880,93.905266,1319.010498
2252960.840931,0.000000,0.000000,1078.361694,1450.000000
2252960.844474,664.240356,666.630066,1450.000000,620.164185
2252960.848018,1450.000000,1450.000000,851.431335,0.000000
2252960.851562,1384.505249,1383.354736,0.000000,181.349564
2252960.855106,404.385651,402.792542,8.142587,1194.039551
2252960.858649,0.000000,0.000000,945.248108,1450.000000
2252960.862193,511.920898,514.045044,1450.000000,770.625061
2252960.865737,1450.000000,1450.000000,994.369141,0.000000
2252960.869280,1450.000000,1450.000000,40.004883,79.213211
2252960.872824,545.553345,544.225708,0.000000,1065.085815
2252960.876368,0.000000,0.000000,796.468872,1450.000000
2252960.859302,365.354340,366.504913,1450.000000,921.262878
2252960.862376,1359.635010,1360.431519,1134.828735,0.000000
2252960.865450,1450.000000,1450.000000,136.742355,0.000000
2252960.868523,685.835938,684.862366,0.000000,933.830811
2252960.871597,0.000000,0.000000,650.256348,1450.000000
2252960.874670,233.302811,234.276382,1450.000000,1071.989258
2252960.877744,1249.798584,1250.506592,1270.066528,79.832756
2252960.880817,1450.000000,1450.000000,250.738571,0.000000
2252960.883891,825.676025,825.144958,0.000000,798.239014
2252960.886964,0.000000,0.000000,513.336975,1450.000000
2252960.890038,110.013428,111.695053,1450.000000,1208.820068
2252960.893111,1120.667725,1122.880371,1387.957031,194.802536
2252960.914956,1450.000000,1450.000000,376.329132,0.000000
2252960.918385,965.516052,964.896545,0.000000,651.672485
2252960.921815,0.000000,0.000000,379.869385,1450.000000
2252960.925245,3.363242,4.336812,1389.992676,1329.631348
2252960.928674,978.792053,980.827698,1450.000000,319.419525
2252960.932104,1450.000000,1450.000000,517.408264,0.000000
2252960.935534,1097.567627,1097.302124,0.000000,497.848389
2252960.938963,92.754684,91.692604,253.924805,1450.000000
2252960.973010,213.123352,211.884262,136.653854,1366.272949
2252960.976971,0.000000,0.000000,1137.572510,1450.000000
2252960.980932,694.509521,695.660156,1450.000000,580.690369
2252960.984893,1450.000000,1450.000000,813.816162,0.000000
2252960.988854,1350.784302,1349.899292,0.000000,227.992432
2252960.992816,353.937012,352.786438,36.641640,1246.258301
2252960.996777,0.000000,0.000000,996.139282,1450.000000
2252961.000738,558.740784,559.891357,1450.000000,720.441895
2252961.004699,1450.000000,1450.000000,954.895325,0.000000
2252961.008660,1450.000000,1449.468994,16.019655,106.827202
2252961.012621,502.981750,502.273682,0.000000,1101.815918
2252961.016582,0.000000,0.000000,840.633606,1450.000000
2252961.023381,420.759308,421.732880,1450.000000,865.592407
2252961.027385,1397.073120,1397.604248,1097.125122,0.000000
2252961.031389,1450.000000,1450.000000,107.977783,8.496613
2252961.035392,645.831055,645.299988,0.000000,952.682678
2252961.039396,0.000000,0.000000,692.562439,1450.000000
2252961.043400,285.167542,287.291718,1450.000000,1011.539368
2252961.047404,1293.432251,1295.467896,1232.539795,44.607216
2252961.051407,1450.000000,1450.000000,215.690048,0.000000
