timestamp,CH1,CH2,CH3,CH4
2445502.557436,-1.369578,-0.374185,0.155658,1.375426
2445502.562240,-1.369578,-0.374185,0.155658,1.288725
2445502.567045,-1.369578,-0.374185,0.155658,1.202024
2445502.571849,-1.369578,-0.374185,0.155658,1.115323
2445502.576654,-1.369578,-0.374185,0.155658,1.028623
2445502.577913,-1.369578,-0.374185,0.155658,0.941922
2445502.582712,-1.369578,-0.374185,0.155658,0.436801
2445502.587510,-1.369578,-0.374185,0.155658,-0.068320
2445502.592309,-1.369578,-0.374185,0.155658,-0.573441
2445502.597107,-1.369578,-0.374185,0.155658,-1.078562
2445502.601906,-1.369578,-0.374185,0.155658,-1.583683
2445502.606704,-1.369578,-0.374185,0.155658,-1.507546
2445502.611503,-1.369578,-0.374185,0.155658,-1.431408
2445502.616301,-1.369578,-0.374185,0.155658,-1.355271
2445502.621100,-1.369578,-0.374185,0.155658,-1.279134
2445502.625898,-1.369578,-0.374185,0.155658,-1.202997
2445502.630697,-1.369578,-0.374185,0.155658,-1.126859
2445502.632052,-1.369578,-0.374185,0.155658,-1.050722
2445502.636845,-1.369578,-0.374185,0.155658,-0.974585
2445502.641637,-1.369578,-0.374185,0.155658,-0.898448
2445502.646430,-1.369578,-0.374185,0.155658,-0.822311
2445502.651223,-1.250494,-0.374185,0.155658,-0.746173
2445502.656015,-1.131410,-0.374185,0.155658,-0.670036
2445502.660808,-1.012326,-0.374185,0.155658,-0.593899
2445502.665600,-0.893242,-0.374185,0.155658,-0.517762
2445502.670393,-0.774159,-0.374185,0.155658,-0.441625
2445502.675186,-0.944847,-0.374185,0.155658,-0.365487
2445502.679978,-1.115536,-0.374185,0.155658,-0.289350
2445502.684771,-1.286225,-0.374185,0.155658,-0.213213
2445502.686246,-1.456914,-0.374185,0.155658,-0.137076
2445502.691033,-1.627603,-0.374185,0.155658,-0.060939
2445502.695820,-1.664027,-0.374185,0.155658,0.015199
2445502.700607,-1.700451,-0.374185,0.155658,0.091336
2445502.705394,-1.736875,-0.374185,0.155658,0.167473
2445502.710181,-1.773299,-0.374185,0.155658,0.243610
2445502.714968,-1.809723,-0.374185,0.155658,0.319748
2445502.719755,-1.846147,-0.374185,0.155658,1.830215
2445502.724542,-1.882571,-0.374185,0.155658,-0.302382
