timestamp,CH1,CH2,CH3,CH4
2449253.769751,-0.012521,-1.614718,1.592208,1.634625
2449253.774365,0.176855,-1.546604,1.518655,1.634625
2449253.778978,0.366232,-1.478491,1.445101,1.484611
2449253.783592,0.555609,-1.410378,1.371548,1.334597
2449253.788206,0.744985,-1.342264,1.297995,1.184583
2449253.792820,0.934362,-1.274151,1.224442,1.034569
2449253.797433,0.867152,-0.748008,0.705437,0.884555
2449253.802047,0.799943,-0.221865,0.186433,0.734541
2449253.806661,0.732734,0.304278,-0.332572,0.584527
2449253.811274,0.665524,0.830421,-0.851577,0.434513
2449253.815888,0.598315,1.356564,-1.370581,0.284499
2449253.820502,0.531105,1.242982,-1.285918,0.134484
2449253.822428,0.463896,1.129400,-1.201255,-0.015530
2449253.827037,0.396687,1.015818,-1.116592,-0.032016
2449253.831646,0.023423,0.902236,-1.031928,-0.048503
2449253.836255,-0.349841,0.788653,-0.947265,-0.064990
2449253.840864,-0.723105,0.675071,-0.862602,-0.081477
2449253.845473,-1.096369,0.561489,-0.777939,-0.097963
2449253.850082,-1.469633,0.447907,-0.693275,-0.114450
2449253.854691,-1.466472,0.334325,-0.608612,-0.130937
2449253.859300,-1.463310,0.220743,-0.523949,-0.147423
2449253.863909,-1.460149,0.107160,-0.439286,-0.163910
2449253.868518,-1.456987,-0.006422,-0.354623,-0.180397
2449253.873127,-1.453826,-0.120004,-0.269959,-0.196884
2449253.875217,-1.450664,-0.233586,-0.185296,-0.213370
2449253.879822,-1.447502,-0.347168,-0.100633,-0.229857
2449253.884426,-1.444341,-0.460751,-0.015970,-0.246344
2449253.889031,-1.441179,-0.574333,0.068694,-0.262831
2449253.893636,-1.438018,-0.687915,0.153357,-0.279317
2449253.898240,-1.434856,-0.801497,0.238020,-0.295804
2449253.902845,-1.431695,-0.915079,0.322683,-0.312291
2449253.907450,-1.428533,-1.028661,0.407347,-0.328778
2449253.912054,-1.222713,-1.142244,0.492010,-1.021279
2449253.916659,-1.016893,-1.255826,0.576673,-1.713781
2449253.921264,-0.811074,-1.369408,0.661336,-1.168061
2449253.925869,-0.605254,-1.325145,0.675799,-0.622340
2449253.928309,-0.399434,-1.280882,0.690262,-0.076620
