timestamp,CH1,CH2,CH3,CH4
2444987.011783,-2.023367,-0.520561,-0.178617,0.326341
2444987.016569,-1.773916,-0.156101,-0.214496,0.326341
2444987.021354,-1.524464,0.208358,-0.250375,0.326341
2444987.026140,-1.275013,0.572818,-0.286253,0.326341
2444987.035163,-1.025561,0.937277,-0.322132,0.326341
2444987.039956,-0.776110,1.301737,-0.530664,0.326341
2444987.044748,-0.927909,1.218059,-0.739197,0.326341
2444987.049541,-1.079708,1.134382,-0.947729,0.326341
2444987.054334,-1.231508,1.050704,-1.156261,0.326341
2444987.059126,-1.383307,0.967026,-1.364793,0.326341
2444987.063919,-1.535107,1.419328,-1.573326,0.326341
2444987.068712,-1.379748,1.079212,-1.297426,0.326341
2444987.073505,-1.224389,0.739095,-1.021527,0.326341
2444987.078297,-1.069030,0.398979,-0.745627,0.374166
2444987.083090,-0.913671,0.058862,-0.469728,0.421992
2444987.087883,-0.758312,0.233417,-0.447407,0.469817
2444987.096931,-0.602953,0.407971,-0.425086,0.517643
2444987.101731,-0.447594,0.582526,-0.402765,0.565468
2444987.106531,-0.292235,0.757080,-0.380444,0.613293
2444987.111330,-0.136876,0.931635,-0.358123,0.661119
2444987.116130,0.018483,1.106189,-0.248902,0.708944
2444987.120930,0.052111,0.378422,-0.139680,0.756769
2444987.125729,0.085738,-0.349346,-0.030459,0.804595
2444987.130529,0.119365,-1.077114,0.078763,0.852420
2444987.135328,0.152993,-1.804881,0.187985,0.900245
2444987.140128,0.186620,-0.549182,0.297206,0.948071
2444987.144928,0.220247,-0.582193,0.406428,0.995896
2444987.149727,0.253874,-0.615204,0.515649,1.043721
2444987.158750,0.287502,-0.648216,0.624871,1.091547
2444987.163556,0.321129,-0.681227,0.734092,1.139372
2444987.168363,0.354756,-0.714238,0.968985,1.187197
2444987.173169,0.388384,-0.747249,0.268020,1.235023
2444987.177976,0.422011,-0.780261,-0.432945,1.282848
2444987.182782,0.455638,-0.813272,-1.133910,1.330674
2444987.187589,0.489265,-0.846283,-1.834875,1.378499
2444987.192395,0.522893,-0.633657,0.962775,1.426324
2444987.197202,0.556520,-0.421030,0.996192,1.474150
2444987.202008,0.590147,-0.208403,1.029608,1.521975
2444987.206815,0.623775,0.004223,1.063025,1.569800
2444987.211621,0.657402,0.216850,1.096441,1.154176
2444987.220652,0.691029,0.429476,1.129858,0.738552
2444987.225466,0.724656,0.642103,1.159889,0.322928
2444987.230279,0.877837,0.854729,1.189920,0.717407
2444987.235092,1.031018,1.067356,1.219951,1.111887
