timestamp,CH1,CH2,CH3,CH4
2447708.229252,-2.073428,-0.992652,1.839370,0.760308
2447708.234101,-2.073428,-0.992652,1.839370,0.760308
2447708.238949,-2.073428,-0.992652,1.839370,0.760308
2447708.243797,-2.073428,-0.992652,1.839370,0.760308
2447708.247624,-2.073428,-0.992652,1.839370,0.760308
2447708.252471,-2.073428,-0.992652,1.839370,0.760308
2447708.257319,-2.073428,-0.992652,1.839370,0.760308
2447708.262166,-2.073428,-0.992652,1.839370,0.760308
2447708.267014,-2.073428,-0.992652,1.839370,0.760308
2447708.271861,-2.073428,-0.992652,1.839370,0.760308
2447708.276709,-2.073428,-0.992652,1.839370,0.760308
2447708.281556,-2.073428,-0.992652,1.839370,0.760308
2447708.286404,-2.073428,-0.992652,1.839370,0.760308
2447708.291251,-2.073428,-0.992652,1.839370,0.760308
2447708.296099,-2.073428,-0.992652,1.839370,0.760308
2447708.300947,-2.073428,-0.992652,1.839370,0.760308
2447708.304672,-2.073428,-0.992652,1.839370,0.760308
2447708.309519,-2.073428,-0.992652,1.839370,0.760308
2447708.314366,-2.073428,-0.992652,1.839370,0.760308
2447708.319213,-2.073428,-0.992652,1.839370,0.760308
2447708.324059,-2.073428,-0.992652,1.839370,0.760308
2447708.328906,-2.073428,-0.992652,1.839370,0.760308
2447708.333753,-2.073428,-0.992652,1.839370,0.760308
2447708.338599,-2.073428,-0.992652,1.839370,0.760308
2447708.343446,-2.073428,-0.992652,1.839370,0.760308
2447708.348293,-2.073428,-0.992652,1.839370,0.760308
2447708.353139,-2.073428,-0.992652,1.839370,0.760308
2447708.357986,-2.073428,-0.992652,1.839370,0.760308
2447708.361553,-2.073428,-0.992652,1.839370,0.760308
2447708.366399,-1.866421,-0.992652,1.839370,0.760308
2447708.371244,-1.659415,-0.992652,1.839370,0.760308
2447708.376090,-1.452408,-0.992652,1.839370,0.760308
2447708.380936,-1.245401,-0.992652,1.839370,0.760308
2447708.385781,-1.038394,-0.992652,1.839370,0.760308
2447708.390627,-1.010516,-0.992652,1.839370,0.543917
2447708.395472,-0.982637,-0.720928,1.409287,0.327525
2447708.400318,-0.954758,-0.449205,0.979204,0.111133
2447708.405164,-0.926880,-0.177482,0.549122,-0.105258
2447708.410009,-0.899001,0.094242,0.119039,-0.321650
2447708.414855,-0.296835,0.365965,-0.311044,-0.497903
2447708.418286,-0.752355,0.628443,-0.543524,-0.674156
2447708.423130,-1.207876,0.890921,-0.776004,-0.850410
2447708.427974,-1.663396,1.153399,-1.008484,-1.026663
2447708.432819,-2.118917,1.415877,-1.240963,-1.202917
2447708.437663,1.309886,1.678355,-1.473443,-1.353152
2447708.442507,1.340024,1.680996,-1.512861,-1.503388
2447708.447351,1.370162,1.683637,-1.552279,-1.653623
2447708.452196,1.400300,1.686278,-1.591696,-1.803858
2447708.457040,1.430438,1.688919,-1.631114,-1.954094
2447708.461884,1.460576,1.691560,-1.670531,-0.022265
2447708.466728,1.490714,1.694201,-1.709949,-0.387231
2447708.471573,1.520852,1.696842,-1.749367,-0.752197
2447708.475916,1.550990,1.699483,-1.788784,-1.117163
2447708.480760,1.581128,1.702124,-1.828202,-1.482129
2447708.485603,1.611266,1.704765,-1.867620,-1.259488
2447708.490447,1.462802,1.327505,-1.571680,-1.193025
2447708.494782,1.314338,0.950244,-1.275740,-1.126562
2447708.499625,1.165873,0.572984,-0.979801,-1.060099
2447708.504468,1.017409,0.195724,-0.683861,-0.993636
2447708.509311,0.868945,-0.181536,-0.387921,-0.927173
2447708.512536,0.720481,-0.558797,-0.091982,-0.860710
2447708.517378,0.572017,-0.936057,0.203958,-0.794246
2447708.522219,0.423553,-1.313317,0.499898,-0.727783
2447708.527061,1.296097,1.974555,0.417470,-0.820671
2447708.531902,1.474792,1.302806,0.335042,-0.913559
2447708.536744,1.653486,0.631056,0.252615,-1.006447
2447708.541585,1.832181,-0.040694,0.170187,-1.099335
2447708.546427,2.010875,-0.712443,0.087760,-1.192223
2447708.551268,1.972193,-0.843926,0.147558,-1.285111
2447708.556110,1.933512,-0.975409,0.207357,-1.195467
2447708.560951,1.894830,-1.106892,0.267156,-1.105824
2447708.565792,1.856148,-1.238375,0.326954,-1.016180
2447708.569496,1.817467,-1.369858,0.386753,-0.926536
2447708.574337,1.639869,-1.129076,0.591479,-0.836893
2447708.579177,1.462272,-0.888293,0.796205,-0.747249
2447708.584017,1.284674,-0.647510,1.000931,-0.657605
2447708.588857,1.107077,-0.406727,1.205657,-0.567962
2447708.593697,0.929479,-0.165945,1.410383,-0.478318
2447708.598538,0.554897,0.074838,0.708930,-0.388675
2447708.603378,0.180314,0.315621,0.007477,-0.299031
2447708.606470,-0.194268,0.283918,0.013850,-0.209387
2447708.611308,-0.568851,0.252216,0.020222,-0.119744
2447708.616146,-0.943433,0.220513,0.026595,-0.030100
2447708.620985,-0.279290,0.188811,0.032968,0.059544
2447708.625823,0.384854,0.157108,0.039340,0.149187
2447708.630661,0.522181,0.125406,0.045713,0.238831
2447708.635499,0.659508,0.093703,0.052085,0.328474
2447708.640337,0.796834,0.062001,0.058458,0.418118
2447708.645175,0.934161,0.030298,0.064831,0.507762
2447708.650014,1.071488,-0.001404,0.071203,0.597405
2447708.654852,1.208815,-0.033107,0.077576,0.687049
2447708.659690,1.346141,-0.064809,0.083948,0.776693
2447708.663946,1.483468,-0.096512,0.090321,0.866336
2447708.668783,1.620795,-0.128214,0.096694,0.751291
2447708.673621,1.758122,-0.159916,0.103066,0.636246
2447708.678458,1.895449,-0.191619,0.109439,0.521201
2447708.681619,1.913382,-0.223321,0.115811,0.406156
2447708.686454,1.931316,-0.255024,0.122184,0.291111
2447708.691290,1.949249,-0.286726,0.128557,0.176066
2447708.696125,1.967183,-0.318429,0.134929,0.061020
2447708.700961,1.276640,-0.438907,0.097870,-0.054025
2447708.705796,0.586097,-0.559385,0.060810,-0.169070
2447708.710632,-0.104445,-0.679863,0.023751,-0.284115
2447708.715467,-0.794988,-0.800341,-0.013309,-0.399160
2447708.720303,-1.485531,-0.920819,-0.050368,-0.514205
2447708.725138,-1.597955,-1.041297,-0.087428,-0.629250
2447708.729974,-1.710379,-1.161776,-0.124487,-0.744295
2447708.734809,-1.822803,-1.282254,-0.161547,-0.768526
2447708.739082,-1.935227,-1.402732,-0.198606,-0.792757
2447708.743917,-2.047651,-1.523210,-0.235666,-0.816987
2447708.748752,-1.849145,-1.643688,-0.272726,-0.841218
2447708.753587,-1.650639,-1.764166,-0.309785,-0.865449
2447708.807570,-1.452132,-1.884644,-0.346845,-0.889679
2447708.761738,-1.253626,-1.235064,-0.383904,-0.913910
2447708.766571,-1.055120,-0.585484,-0.420964,-0.938141
2447708.771404,-0.856614,0.064096,-0.458023,-0.759370
2447708.776237,-0.658108,0.713676,-0.495083,-0.580600
2447708.781070,-0.459601,1.363256,-0.532142,-0.401829
2447708.785903,-0.344076,1.247539,-0.197496,-0.223059
2447708.790736,-0.228551,1.131822,0.137149,-0.044288
2447708.795569,-0.113026,1.016106,0.471795,0.134482
2447708.800402,0.002500,0.900389,0.806441,0.313253
2447708.805235,0.118025,0.784672,1.141087,0.492023
2447708.810068,0.233550,0.668955,1.475733,0.670793
2447708.813263,0.349075,0.489546,1.425245,0.849564
2447708.818094,0.464600,0.310138,1.374757,1.028334
2447708.822925,0.580126,0.130729,1.324269,1.207105
2447708.827755,0.695651,-0.048680,1.273782,1.385875
2447708.832586,0.811176,-0.228088,1.223294,1.564646
2447708.837417,0.926701,-0.407497,1.172806,1.743416
2447708.842248,1.042227,-0.586906,1.122318,1.612623
2447708.847079,1.157752,-0.766315,1.071831,1.481830
2447708.851910,1.273277,-0.945723,1.021343,1.351037
2447708.856741,0.856328,-0.966389,0.970855,1.220244
2447708.861572,0.439378,-0.987054,0.920367,1.089451
2447708.866403,0.022429,-1.007720,0.869880,0.958657
2447708.870120,-0.394520,-1.028385,0.819392,0.827864
2447708.874950,-0.811470,-1.049050,0.768904,0.697071
2447708.879779,-0.755277,-1.069716,0.718416,0.566278
2447708.884609,-0.699084,-1.090381,0.667929,0.435485
2447708.889438,-0.642892,-1.111047,0.617441,0.304692
2447708.894268,-0.586699,-0.798305,0.566953,0.173898
2447708.899097,-0.530507,-0.485563,0.516465,0.043105
2447708.903927,-0.474314,-0.172821,0.465978,-0.087688
2447708.907250,-0.418122,0.139921,0.415490,-0.218481
2447708.912078,-0.361929,0.452663,0.365002,-0.349274
2447708.916905,-0.305736,0.529995,-0.109910,-0.480067
2447708.921733,-0.249544,0.607326,-0.584822,-0.610860
2447708.926560,-0.193351,0.684657,-1.059735,-0.741654
2447708.931388,-0.137159,0.761988,-1.534647,-0.872447
2447708.936215,-0.080966,0.839319,-2.009559,-1.003240
2447708.941043,0.293130,0.916651,-1.972374,-1.134033
2447708.945870,0.667227,0.993982,-1.935188,-1.264826
2447708.950698,1.041324,1.071313,-1.898002,-0.262587
2447708.955525,1.415420,1.148644,-1.860817,0.739652
2447708.960353,1.789517,1.225976,-1.823631,1.741891
2447708.964675,1.719414,1.303307,-1.786446,0.885340
2447708.969502,1.649312,1.380638,-1.749260,0.028788
2447708.974329,1.579209,1.457969,-1.712074,-0.225207
2447708.979156,1.509107,1.535301,-1.674889,-0.479202
2447708.983488,1.439004,1.612632,-1.637703,-0.733197
2447708.988314,1.368902,1.689963,-1.600518,-0.093154
2447708.993140,1.298800,1.767294,-1.563332,0.546889
2447708.997966,1.228697,1.844625,-1.526146,0.713951
2447709.001488,1.158595,1.061990,-1.488961,0.881014
2447709.006313,1.088492,0.279354,-1.451775,1.048077
2447709.011137,1.018390,0.277164,-1.414590,1.215140
2447709.015962,0.948287,0.274974,-1.377404,1.382202
2447709.020786,0.878185,0.272784,-1.340218,1.549265
2447709.025610,0.808082,0.270594,-1.303033,1.716328
2447709.030435,0.737980,0.268404,-1.265847,1.883390
2447709.035259,0.646986,0.266214,-1.228662,1.730365
2447709.040083,0.555992,0.264024,-1.191476,1.577340
2447709.044908,0.464998,0.261834,-1.154290,1.424315
2447709.049732,0.374004,0.259644,-1.117105,1.271289
2447709.054557,0.283010,0.257454,-1.079919,1.118264
2447709.058118,0.192017,0.255264,-1.042734,0.605003
2447709.062941,0.101023,0.253074,-1.005548,0.091742
2447709.067763,0.010029,0.250884,-0.968362,-0.133545
2447709.072586,-0.080965,0.248694,-0.931177,-0.358832
2447709.077408,-0.171959,0.246504,-0.893991,-0.584119
2447709.082231,-0.262953,0.244314,-0.856806,-0.830495
2447709.087054,-0.353947,0.242124,-0.819620,-1.076871
2447709.091876,-0.444941,0.239934,-0.782435,-1.323247
2447709.096699,-0.535935,0.237744,-0.745249,-1.569623
2447709.101521,-0.626929,0.235554,-0.708063,-1.815999
2447709.106344,-0.717923,0.233364,-0.670878,-1.818192
2447709.111166,-0.808916,0.231174,-0.633692,-1.820385
2447709.114627,-0.899910,0.228984,-0.596507,-1.822578
2447709.119447,-0.990904,0.226794,-0.559321,-1.824771
2447709.124268,-1.081898,0.224604,-0.522135,-1.826965
2447709.129088,-1.172892,0.222414,-0.484950,-1.829158
2447709.133909,-1.263886,0.220224,-0.447764,-1.831351
2447709.138729,-1.354880,0.218034,-0.410579,-1.833544
2447709.143550,-1.445874,0.677791,-0.636981,-1.835737
2447709.148370,-1.536868,1.137547,-0.863383,-1.837930
2447709.153191,-1.627862,1.597304,-1.089785,-1.840123
2447709.158011,-1.318422,1.208832,-0.824647,-1.842316
2447709.162832,-1.008982,0.820360,-0.559508,-1.844509
2447709.167652,-0.699542,0.431889,-0.294370,-1.846702
2447709.171130,-0.390102,0.043417,-0.029232,-1.848896
2447709.175948,-0.080662,-0.345055,0.235907,-1.851089
2447709.180766,0.228778,-0.733527,0.501045,-1.853282
2447709.185585,0.538218,-0.579481,0.408777,-1.855475
2447709.190403,0.847657,-0.425434,0.316508,-1.857668
2447709.195222,1.157097,-0.271388,0.224240,-1.859861
2447709.200040,1.466537,-0.117341,0.131971,-1.862054
2447709.204859,1.775977,0.036705,0.039703,-1.864247
2447709.209677,1.779089,0.190752,-0.052566,-1.866440
2447709.214495,1.782200,0.344798,-0.144834,-1.868633
2447709.219314,1.785312,0.498845,-0.237102,-1.404730
2447709.224132,1.788424,0.652891,-0.329371,-0.940827
2447709.227702,1.791536,0.806938,-0.421639,-0.476924
2447709.232519,1.794647,0.960984,-0.513908,-0.018341
2447709.237335,1.797759,1.115030,-0.606176,0.440242
2447709.242152,1.800871,1.269077,-0.698445,0.459057
2447709.246968,1.803982,1.423123,-0.790713,0.477872
2447709.251784,1.807094,1.577170,-0.882981,0.496687
2447709.256601,1.810206,1.731216,-0.975250,0.515502
2447709.261417,1.813318,1.885263,-1.067518,0.534317
2447709.266234,1.816429,2.039309,-1.159787,0.553132
2447709.271050,1.819541,1.731187,-1.252055,0.571947
2447709.275866,1.822653,1.423065,-1.344323,0.590762
2447709.280683,1.825764,1.114942,-1.436592,0.609577
2447709.284667,1.828876,0.806820,-1.528860,0.628392
2447709.289482,1.831988,0.498698,-1.621129,0.647207
2447709.294297,1.835100,-0.059136,-0.710871,0.666022
2447709.299112,1.838211,-0.616969,0.199388,0.684836
2447709.303927,1.841323,-1.174802,1.109646,0.703651
2447709.308742,1.844435,-1.231783,0.692742,0.722466
2447709.313557,1.847546,-1.288763,0.275838,0.741281
2447709.318372,0.962530,-0.384632,-0.230303,0.760096
2447709.321961,0.077514,0.519500,-0.736445,0.778911
2447709.326774,-0.807503,1.423632,-1.242586,0.797726
2447709.331587,-0.230091,1.382933,-1.167470,0.816541
2447709.336400,0.347321,1.342235,-1.092354,0.835356
2447709.341213,0.428530,1.301537,-1.017237,0.854171
2447709.346026,0.509738,1.260838,-0.942121,0.872986
2447709.350839,0.590947,1.220140,-0.867005,0.891801
2447709.355652,0.672155,1.179442,-0.791888,0.910616
2447709.360465,0.753364,1.138743,-0.716772,0.929431
2447709.365277,0.834572,1.098045,-0.641656,1.084892
2447709.370090,0.915781,1.057347,-0.566540,1.240352
2447709.374903,0.996989,1.016648,-0.491423,1.395812
2447709.378675,1.078198,0.975950,-0.416307,1.551273
2447709.383486,1.159406,0.935252,-0.341191,1.706733
2447709.388297,1.138787,0.894553,-0.266075,1.862193
2447709.393108,1.118169,0.853855,-0.190958,2.017654
2447709.397919,1.097550,0.813156,-0.115842,0.944812
2447709.402730,1.076931,0.772458,-0.040726,-0.128030
2447709.407541,1.056312,0.731760,0.034391,-1.200872
2447709.412352,1.035693,0.691061,0.109507,-1.169404
2447709.417163,1.015074,0.650363,0.184623,-1.137936
2447709.421974,0.994455,0.609665,0.259739,-1.106468
2447709.426785,0.973836,0.147076,0.220088,-1.075000
2447709.431596,0.953217,-0.315512,0.180437,-1.043532
2447709.435838,0.932598,-0.778100,0.140786,-1.012063
2447709.440648,0.911979,-1.240688,0.101135,-0.980595
2447709.445458,0.891360,-1.703277,0.061484,-0.949127
