timestamp,CH1,CH2,CH3,CH4
2446164.465306,1.499555,0.232384,-1.389488,0.507712
2446164.470077,1.274907,0.232384,-1.055552,0.041379
2446164.474848,1.050258,0.232384,-0.721616,-0.424955
2446164.479619,0.825610,0.232384,-0.387680,-0.891289
2446164.484389,0.930711,0.232384,-0.053743,-1.357623
2446164.489160,1.035812,0.232384,-1.653719,-1.823957
2446164.493931,0.505573,0.232384,-1.332238,-1.719521
2446164.498702,-0.024666,0.232384,-1.010758,-1.615086
2446164.503473,-0.554906,0.232384,-0.689278,-1.510650
2446164.508244,-1.085145,0.232384,-0.367797,-1.406215
2446164.513014,-1.615384,0.232384,-0.302235,-1.301779
2446164.517785,-1.544650,0.014352,-0.549614,-1.197344
2446164.517790,-1.473916,-0.203681,-0.796993,-1.092908
2446164.522554,-1.403183,-0.421714,-1.044373,-0.988472
2446164.527319,-1.332449,-0.639746,-1.291752,-0.684985
2446164.532083,-1.261715,-0.857779,-0.056498,-0.381498
2446164.536848,-1.190982,-1.075812,-0.271275,-0.078010
2446164.541612,-1.120248,-1.293844,-0.486051,0.225477
2446164.546376,-1.049514,-1.511877,-0.700828,0.528964
2446164.551141,-0.978781,-1.729910,-0.915605,0.458021
2446164.555905,-0.908047,-1.478711,1.758897,0.387078
2446164.560670,-0.837314,-1.227513,1.699136,0.316136
2446164.565434,-0.766580,-0.976314,1.639376,0.245193
2446164.570199,-0.695846,-0.725116,1.579616,0.174250
2446164.570189,-0.625113,-0.473917,1.519856,0.103307
2446164.574947,-0.554379,-0.222719,1.460096,0.032364
2446164.579705,-0.483645,0.028480,0.012267,-0.038579
2446164.584463,-0.503916,-0.026451,-0.013865,-0.109522
2446164.589221,-0.524187,-0.081381,-0.039996,-0.180465
2446164.593978,-0.544457,-0.136312,-0.066128,-0.251408
2446164.598736,-0.564728,-0.191243,-0.092260,-0.322351
2446164.603494,-0.584999,-0.246173,0.533877,-0.393294
2446164.608252,-0.605269,-0.301104,0.311161,-0.464237
2446164.613010,-0.625540,-0.356034,0.088445,-0.535179
2446164.617768,-0.645811,-0.410965,-0.134270,-0.606122
2446164.622526,-0.666081,-0.465896,-0.356986,-0.331298
2446164.622402,-0.686352,-0.520826,1.720756,-0.056473
2446164.627153,-0.706623,-0.575757,1.065432,0.218352
2446164.631904,-0.726893,-0.630688,0.410108,0.493177
2446164.636656,-0.747164,-0.685618,-0.245217,0.768002
2446164.641407,-0.767435,-0.740549,-0.900541,0.901681
2446164.646158,-0.787705,-0.795479,-0.844646,1.035360
2446164.650909,-0.807976,-0.850410,-0.788751,1.169039
2446164.655660,-0.828247,-0.905341,-1.014996,1.302718
2446164.660411,-0.848517,-0.960271,-1.241241,1.436397
2446164.665162,-0.868788,-1.015202,-1.467487,1.385326
2446164.669913,-0.889059,-0.951312,1.567056,1.334254
2446164.674664,-0.909329,-0.887421,-1.526791,1.283183
2446164.676110,-0.929600,-0.823531,-0.955768,1.232112
2446164.680857,-0.949871,-0.759641,-0.384744,1.181040
2446164.685603,-0.970141,-0.695751,0.186279,1.129969
2446164.690350,-0.990412,-0.631860,0.757302,1.078898
2446164.695096,-1.010683,-0.567970,0.377864,1.027826
2446164.699843,-1.128826,-0.421545,-0.105266,0.976755
2446164.704589,-1.246970,-0.275119,-0.588395,0.925684
2446164.709336,-1.365113,-0.128693,-1.071524,0.874612
2446164.709101,-1.483256,0.017733,-1.554654,0.823541
2446164.713840,-1.601400,0.164158,-2.037783,0.553247
2446164.718580,-1.719543,0.259369,1.596969,0.282953
2446164.723319,-1.837687,0.354579,1.224255,0.012659
2446164.728059,-1.706752,0.449790,1.116281,-0.257635
2446164.732798,-1.575817,0.545000,1.008306,-0.527929
2446164.737538,-1.444881,0.640211,0.900331,-0.798223
2446164.742277,-1.313946,0.735421,0.792356,-0.320861
2446164.747016,-1.183011,0.830632,1.981865,0.156501
2446164.751756,-1.052076,0.925842,-1.982956,0.633863
2446164.756495,-0.921141,1.021053,-1.102644,1.111225
2446164.761235,-0.790206,1.116263,-0.222333,1.588587
2446164.760997,-0.659271,1.211474,0.657979,1.454660
2446164.765729,-0.528336,1.306684,0.337130,1.320733
2446164.770461,-0.397401,1.401895,0.016280,1.186806
2446164.775194,-0.266466,1.497105,-0.011607,1.052879
2446164.779926,-0.135531,1.592316,-0.039494,0.918952
2446164.784658,-0.004596,1.687526,-0.067382,0.785025
2446164.789390,0.126339,1.782737,-0.067496,0.651098
2446164.794123,0.257274,1.877947,-0.067611,0.517170
2446164.798855,0.388210,1.506410,-0.572984,0.383243
2446164.803587,0.519145,1.134872,-1.078356,0.249316
2446164.808320,0.650080,0.763334,-1.583729,0.115389
2446164.813052,0.781015,0.391797,-1.588057,-0.018538
2446164.812646,0.911950,0.020259,-1.592385,-0.152465
2446164.817371,0.499910,-0.264571,-1.596713,-0.030899
2446164.822096,0.087871,-0.549400,-0.505393,0.090667
2446164.826820,-0.324169,-0.834230,0.585926,0.212233
2446164.831545,-0.736208,-0.335441,1.677246,0.333798
2446164.836270,-1.148248,0.163349,1.486531,0.455364
2446164.840995,-1.028067,0.662138,1.295816,0.616537
