timestamp,CH1,CH2,CH3,CH4
2450354.380727,-0.187019,-1.720556,1.764817,-1.531194
2450354.385334,-0.187019,-1.671633,1.747717,-1.531194
2450354.389942,-0.187019,-1.622711,1.730616,-1.531194
2450354.394549,-0.187019,-1.573788,1.713516,-1.531194
2450354.399156,-0.187019,-1.524866,1.696416,-1.531194
2450354.403764,-0.187019,-1.475943,1.679316,-1.531194
2450354.408371,-0.187019,-1.427021,1.662215,-1.531194
2450354.412978,-0.187019,-1.378098,1.645115,-1.531194
2450354.417585,-0.187019,-1.329176,1.628015,-1.531194
2450354.422193,-0.187019,-1.280254,1.610915,-1.531194
2450354.426800,-0.187019,-1.231331,1.593814,-1.531194
2450354.434869,-0.187019,-1.182409,1.576714,-1.531194
2450354.439481,-0.187019,-1.133486,1.559614,-1.531194
2450354.444093,-0.187019,-1.084564,1.542514,-1.531194
2450354.448704,-0.187019,-1.035641,1.525413,-1.531194
2450354.453316,-0.187019,-0.986719,1.508313,-1.531194
2450354.457928,-0.487475,-1.042619,1.544156,-0.648173
2450354.462540,-0.787930,-1.098519,1.579999,-0.470029
2450354.467152,-1.088385,-1.154419,1.615842,-0.291885
2450354.471764,-1.388841,-1.210319,1.651685,-0.113742
2450354.476376,-1.689296,-1.266219,1.687528,0.064402
2450354.480988,-1.989752,-1.322119,1.723371,0.242546
2450354.485599,-1.875366,-1.378019,1.759214,0.420690
2450354.493796,-1.760981,-1.012849,1.406231,0.598833
2450354.498413,-1.646596,-0.647678,1.053248,0.776977
2450354.503029,-1.532210,-0.282508,0.700265,0.955121
2450354.507646,-1.417825,0.082662,0.347282,1.133265
2450354.512263,-1.303440,0.447833,-0.005702,1.311408
2450354.516879,-0.951059,0.714615,-0.313447,1.489552
2450354.521496,-0.598678,0.981398,-0.621193,1.667696
2450354.526112,-0.246297,1.248180,-0.928939,1.845839
2450354.530729,0.106083,1.514962,-1.236685,2.023983
2450354.535346,0.458464,1.781745,-1.544430,1.922924
2450354.539962,0.656929,1.685230,-1.435161,1.821866
2450354.544579,0.855393,1.588716,-1.325892,1.720807
2450354.552918,1.053858,1.492201,-1.216623,1.619748
2450354.557540,1.252322,1.395686,-1.107353,1.518689
2450354.562161,1.450787,1.299172,-0.998084,0.500230
2450354.566783,1.360906,1.202657,-0.888815,0.283655
2450354.571405,1.271025,1.106143,-0.779545,0.067079
2450354.576026,1.181144,1.009628,-0.670276,-0.149496
2450354.580648,1.091263,0.913114,-0.561007,-0.366072
2450354.585270,1.001382,0.816599,-0.451738,-0.582647
2450354.589891,0.911501,0.720084,-0.342468,-0.748520
2450354.594513,0.821620,0.623570,-0.233199,-0.914392
2450354.599134,0.731739,0.527055,-0.123930,-1.080265
2450354.603756,0.641858,0.430541,-0.014661,-1.246137
2450354.612121,0.551978,0.334026,0.094609,-1.412010
2450354.616747,0.462097,0.237512,0.203878,-1.291815
2450354.621374,0.372216,0.297664,0.158900,-1.171621
2450354.626001,0.282335,0.357816,0.113921,-1.051427
2450354.630627,0.192454,0.417968,0.068943,-0.931232
2450354.635254,0.102573,0.478120,0.023965,-0.811038
2450354.639881,0.012692,0.538272,-0.021013,-0.690844
2450354.644508,0.040445,0.598424,-0.065991,-0.570650
2450354.649134,0.068198,0.658577,-0.110970,-0.450455
2450354.653761,0.095951,0.718729,-0.155948,-0.330261
2450354.658388,0.123703,0.778881,-0.200926,-0.210067
2450354.663014,0.151456,-0.108527,0.485217,-0.089873
2450354.760977,0.179209,-0.995936,1.171360,-0.093958
2450354.854021,0.206962,-0.378822,0.378333,-0.098043
2450354.680731,0.234715,0.238291,-0.414695,-0.102128
2450354.685363,0.262468,0.855404,-1.207722,-0.106213
2450354.689994,0.290220,1.472518,-2.000750,-0.110298
2450354.694626,0.317973,0.801808,-1.262941,-0.114383
2450354.699258,0.345726,0.131099,-0.525132,-0.174477
2450354.703890,0.373479,-0.539611,0.212677,-0.234570
2450354.708522,0.401232,-1.210320,0.950486,-0.294663
2450354.713154,0.428985,-1.881030,1.688295,-0.354756
2450354.717786,0.114929,-1.461985,1.314116,-0.414849
2450354.722418,-0.199126,-1.042940,0.939937,-0.474942
2450354.727050,-0.513182,-0.623895,0.565758,-0.535035
2450354.731682,-0.827237,-0.204850,0.191580,-0.595128
2450354.738562,-1.141292,0.214195,-0.182599,-0.655222
2450354.743197,-0.917680,0.633240,-0.556778,-0.715315
2450354.747832,-0.694067,1.052285,-0.930956,-0.775408
2450354.752467,-0.470455,0.994283,-0.879138,-0.835501
2450354.757102,-0.246843,0.936281,-0.827319,-0.895594
