timestamp,CH1,CH2,CH3,CH4
2448517.059242,1.695076,1.814966,-1.866777,-0.531336
2448517.064150,1.695076,1.814966,-1.866777,-0.531336
2448517.069057,1.695076,1.814966,-1.866777,-0.531336
2448517.073965,1.695076,1.814966,-1.866777,-0.531336
2448517.078873,1.695076,1.814966,-1.866777,-0.531336
2448517.083780,1.695076,1.814966,-1.866777,-0.531336
2448517.088688,1.695076,1.814966,-1.866777,-0.531336
2448517.093596,1.695076,1.814966,-1.866777,-0.531336
2448517.096108,1.695076,1.814966,-1.866777,-0.531336
2448517.101012,1.695076,1.814966,-1.866777,-0.531336
2448517.105917,1.695076,1.814966,-1.866777,-0.531336
2448517.110822,1.695076,1.814966,-1.866777,-0.531336
2448517.115727,1.695076,1.814966,-1.866777,-0.531336
2448517.120632,1.695076,1.814966,-1.866777,-0.531336
2448517.125537,1.695076,1.814966,-1.866777,-0.531336
2448517.130442,1.695076,1.814966,-1.866777,-0.531336
2448517.135346,1.695076,1.814966,-1.866777,-0.531336
2448517.140251,1.695076,1.814966,-1.866777,-0.531336
2448517.145156,1.695076,1.814966,-1.866777,-0.531336
2448517.150061,1.695076,1.814966,-1.866777,-0.531336
2448517.152432,1.695076,1.814966,-1.866777,-0.531336
2448517.157334,1.695076,1.814966,-1.866777,-0.531336
2448517.162235,1.695076,1.684829,-1.723473,-0.531336
2448517.167137,1.695076,1.554691,-1.580168,-0.531336
2448517.172039,1.695076,1.424553,-1.436864,-0.531336
2448517.176941,1.695076,1.294416,-1.293559,-0.531336
2448517.181842,1.695076,1.164278,-1.150254,-0.531336
2448517.186744,1.695076,1.034140,-1.006950,-0.531336
2448517.191646,1.695076,0.904003,-0.863645,-0.531336
2448517.196547,1.695076,0.773865,-0.720341,-0.531336
2448517.201449,1.695076,0.643727,-0.577036,-0.531336
2448517.206351,1.695076,0.513590,-0.433731,-0.531336
2448517.208762,1.695076,0.383452,-0.290427,-0.531336
2448517.213661,1.695076,0.253315,-0.147122,-0.531336
2448517.218559,1.695076,0.123177,-0.003817,-0.531336
2448517.223458,1.695076,-0.006961,0.139487,-0.531336
2448517.228356,1.695076,-0.137098,0.282792,-0.531336
2448517.233255,1.695076,-0.267236,0.426096,-0.531336
2448517.238153,1.695076,-0.397374,0.569401,-0.531336
2448517.243052,1.695076,-0.527511,0.712706,-0.531336
2448517.247950,1.695076,-0.657649,0.856010,-0.531336
2448517.252849,1.373089,-0.585141,0.744074,-0.531336
2448517.257748,1.051103,-0.512634,0.632138,-0.531336
2448517.262646,0.729117,-0.440126,0.520201,-0.531336
2448517.265038,0.407130,-0.367619,0.408265,-0.531336
2448517.269933,0.085144,-0.295111,0.296329,-0.531336
2448517.274828,-0.142161,-0.222604,0.184392,-0.274028
2448517.279724,-0.369466,-0.150097,0.072456,-0.016721
2448517.284619,-0.596770,-0.077589,-0.039480,0.240587
2448517.289514,-0.824075,-0.005082,-0.151416,0.497894
2448517.294410,-1.051380,0.067426,-0.263353,0.755202
2448517.299305,-1.177742,0.139933,-0.375289,0.920973
2448517.304200,-1.304104,0.046296,0.045117,1.086745
2448517.309095,-1.430467,-0.047341,0.465524,1.252517
2448517.313991,-1.556829,-0.140978,0.885930,1.418288
2448517.318886,-1.683191,-0.234616,1.306337,1.584060
2448517.321180,-1.462167,-0.328253,1.726743,1.258770
2448517.326072,-1.241143,-0.421890,1.688184,0.933479
2448517.330964,-1.020119,-0.515527,1.649625,0.608189
2448517.335856,-0.799095,-0.609164,1.611067,0.282898
2448517.340748,-0.578071,-0.702802,1.572508,-0.042392
2448517.345640,-0.357048,-0.796439,1.533949,-0.367683
2448517.350531,-0.454660,-0.890076,1.495390,-0.692973
2448517.355423,-0.552272,-0.983713,1.456831,-1.018264
2448517.360315,-0.649884,-1.077350,1.418272,-1.343554
2448517.365207,-0.747497,-1.170988,1.379714,-1.668845
2448517.370099,-0.845109,-0.949792,1.154161,-1.994135
2448517.374991,-0.942721,-0.728597,0.928609,-1.403239
2448517.378991,-1.040333,-0.507402,0.703056,-0.812343
2448517.383882,-1.137946,-0.286207,0.477503,-0.221447
2448517.388772,-1.235558,-0.065011,0.251951,0.369449
2448517.393663,-1.092547,0.138120,0.020681,0.960345
2448517.395887,-0.949536,0.341251,-0.210589,1.000848
2448517.400775,-0.806525,0.544382,-0.441859,1.041350
2448517.405662,-0.663514,0.747514,-0.673129,1.081853
2448517.410549,-0.520503,0.950645,-0.904399,1.122356
2448517.415436,-0.315331,1.442657,-1.045526,1.162858
2448517.420323,-0.110160,1.934669,-1.186653,1.203361
2448517.425210,0.095012,1.429115,-1.327780,1.243864
2448517.430097,0.300184,0.923561,-1.468907,1.284367
