timestamp,CH1,CH2,CH3,CH4
2444619.398928,0.126949,0.629738,0.328897,0.489768
2444619.399858,0.126949,0.513210,0.608430,0.489768
2444619.400788,0.126949,0.396681,0.887964,0.489768
2444619.401718,0.126949,0.280153,1.167497,0.489768
2444619.402648,0.126949,0.163625,1.447030,0.489768
2444619.403578,0.126949,0.047096,1.726563,0.489768
2444619.404508,0.126949,-0.069432,-1.562806,0.489768
2444619.405438,0.126949,-0.185960,-0.275618,0.489768
2444619.451439,0.126949,-0.302489,1.894761,0.489768
2444619.461027,0.126949,-0.419017,1.870085,0.711359
2444619.470615,0.126949,-0.535545,1.845408,0.103711
2444619.480203,0.126949,-0.652074,1.820731,-0.503937
2444619.489791,0.126949,-0.768602,1.796054,-1.111585
2444619.499380,0.126949,-0.885130,1.771377,-1.719233
2444619.508968,0.126949,-1.001659,1.746700,-1.707091
2444619.518556,-0.048185,-0.644932,1.344225,-1.694948
2444619.528144,-0.223318,-0.288205,0.941750,-1.682805
2444619.537732,-0.398452,0.068521,0.539275,-1.670663
2444619.547321,-0.573586,0.425248,0.136800,-1.658520
2444619.556909,-0.748720,0.781975,-0.265674,-1.646378
2444619.551362,-0.923854,0.985173,-0.355132,-1.634235
2444619.559807,-1.098988,1.188370,-0.264039,-1.622093
2444619.568253,-1.274122,1.391568,-0.172945,-1.609950
2444619.576698,-1.449256,1.594765,-0.081851,-1.597808
2444619.536447,-1.624389,1.797963,0.009243,-1.585665
2444619.541655,-1.799523,-0.316107,-0.110910,-1.573523
2444619.546863,-1.382989,0.064440,0.216199,-1.202462
2444619.552072,-0.966455,0.444986,0.543308,-0.831402
2444619.557280,-0.549920,0.825533,0.870417,-0.460342
2444619.562488,-0.133386,1.206080,1.197526,-0.089282
2444619.567696,0.283148,1.281191,-0.260985,0.281778
2444619.572905,0.174070,0.663186,0.092172,0.537084
2444619.578113,0.064992,0.045181,0.445328,0.792390
2444619.583321,-0.044087,-0.572824,0.798485,1.047696
2444619.588530,-0.153165,-1.190829,1.151641,1.303002
2444619.593738,-0.262244,-1.248303,-1.617341,1.558308
2444619.571680,-0.371322,-1.305777,-1.603333,1.467410
2444619.575721,-0.480400,-1.363251,-1.589325,1.376512
2444619.579762,-0.589479,-1.420725,-1.575317,1.285614
2444619.583803,-0.698557,-1.478199,-1.561309,1.194716
2444619.587844,-0.335736,-1.535673,-1.547301,1.103818
2444619.591885,0.027085,-1.593147,1.070107,1.012920
2444619.595926,0.389907,-1.650622,1.258248,0.922022
2444619.599967,0.752728,-1.708096,1.446389,0.831124
2444619.605820,1.115549,-1.765570,1.634531,0.740226
