timestamp,CH1,CH2,CH3,CH4
2449400.131627,-1.002623,1.633655,-2.046251,1.394727
2449400.136155,-1.002623,1.633655,-2.046251,1.394727
2449400.140684,-1.002623,1.633655,-2.046251,1.394727
2449400.145213,-1.002623,1.633655,-2.046251,1.394727
2449400.149742,-1.019534,1.633655,-2.046251,1.394727
2449400.154270,-1.036445,1.633655,-2.046251,1.394727
2449400.158799,-1.053356,1.633655,-2.046251,0.875030
2449400.163328,-1.070267,1.633655,-2.046251,0.355333
2449400.169686,-1.087177,1.633655,-2.046251,-0.164365
2449400.174216,-1.104088,1.633655,-2.046251,-0.684062
2449400.178746,-1.120999,-1.825120,1.504451,-1.203759
2449400.183276,-0.957870,-1.349294,1.089394,-1.234333
2449400.187806,-0.794742,-0.873469,0.674337,-1.264907
2449400.192336,-0.631613,-0.397643,0.259280,-1.295481
2449400.196865,-0.468484,0.078183,-0.155777,-1.326055
2449400.201395,-0.305355,0.554009,-0.570834,-1.356628
2449400.205925,-0.142227,1.029834,-0.985891,-1.387202
2449400.210455,-0.032095,0.895742,-0.919623,-1.417776
2449400.214985,0.078036,0.761650,-0.853355,-1.448350
2449400.219515,0.188167,0.627558,-0.787087,-1.478924
2449400.226109,0.298298,0.493465,-0.720819,-1.509498
2449400.230641,0.408430,0.359373,-0.654550,-1.540071
2449400.235172,0.518561,0.225281,-0.588282,-1.570645
2449400.239703,0.628692,0.091188,-0.522014,-1.601219
2449400.244235,0.738823,-0.042904,-0.455746,-1.631793
2449400.248766,0.848954,-0.176996,-0.389478,-1.238542
2449400.253297,0.959086,-0.148498,-0.017761,-0.845291
2449400.257829,1.069217,-0.120000,0.353955,-0.452040
2449400.262360,1.179348,-0.091502,0.725671,-0.058789
2449400.266892,1.289479,-0.063004,1.097388,0.334462
2449400.271423,1.399611,-0.034506,1.469104,0.541174
2449400.275954,1.509742,-0.006008,1.537090,0.747885
2449400.282814,1.619873,0.022491,1.605076,0.954597
2449400.287348,1.730004,0.050989,1.673062,1.161308
2449400.291881,1.840136,0.079487,1.741049,1.368020
2449400.296414,1.950267,0.107985,1.809035,1.574731
2449400.300947,1.624868,0.136483,1.877021,1.781443
2449400.305480,1.299470,0.164981,1.945007,1.988154
2449400.310014,0.974071,0.193479,1.477956,1.677598
2449400.314547,0.648672,0.221977,1.010904,1.367041
2449400.319080,0.323274,0.250475,0.543853,1.056485
2449400.323613,-0.067825,0.278973,0.076802,0.745928
2449400.328147,-0.458924,0.307472,-0.390249,0.435372
2449400.332680,-0.789683,0.343623,-0.441082,0.102296
2449400.339776,-1.120442,0.379774,-0.491914,-0.230780
2449400.344311,-1.451200,0.415925,-0.542746,-0.563856
2449400.348847,-1.454287,0.452076,-0.593579,-0.896932
2449400.353382,-1.457373,0.488227,-0.644411,-1.230007
2449400.357918,-1.460460,0.524378,-0.695243,-1.130980
2449400.362453,-1.463547,0.560529,-0.746075,-1.031952
2449400.366989,-1.466633,0.596680,-0.796908,-0.932925
2449400.371524,-1.469720,0.632831,-0.847740,-0.833897
2449400.376059,-1.472806,0.668983,-0.898572,-0.734870
2449400.380595,-1.475893,0.705134,-0.949405,-0.635842
2449400.385130,-1.478979,0.741285,-1.000237,-0.536815
2449400.389666,-1.482066,0.777436,-1.051069,-0.437787
2449400.395096,-1.485152,0.813587,-1.101901,-0.338759
2449400.399632,-1.488239,0.849738,-1.152734,-0.239732
2449400.404168,-1.491326,0.885889,-1.203566,-0.140704
2449400.408704,-1.494412,0.922040,-1.254398,-0.041677
2449400.416257,-1.497499,0.958191,-1.305230,0.057351
2449400.420796,-1.500585,0.994342,-1.356063,0.156378
2449400.425335,-1.503672,1.030493,-1.406895,0.255406
2449400.429874,-1.506758,1.066645,-1.457727,0.354433
2449400.434414,-1.509845,1.102796,-1.508560,0.453461
2449400.438953,-1.512931,1.138947,-1.559392,0.552489
2449400.443492,-1.516018,1.175098,-1.610224,0.651516
2449400.448031,-1.519105,1.211249,-1.661056,0.700136
2449400.452570,-1.522191,0.377482,-0.707667,0.748757
2449400.457109,-1.525278,-0.456285,0.245723,0.797377
2449400.461648,-1.057979,-0.654231,0.316379,0.845997
2449400.466188,-0.590680,-0.852177,0.387036,0.894618
2449400.474125,-0.123381,-1.050123,0.457692,0.943238
2449400.478668,0.343918,-0.998251,0.424720,0.991858
2449400.483211,0.811217,-0.946380,0.391748,1.040479
2449400.487753,0.925528,-0.894508,0.358776,0.704049
2449400.492296,1.039840,-0.842636,0.325803,0.367619
2449400.496839,1.154152,-0.790765,0.292831,0.031189
2449400.501381,0.864492,-0.738893,0.259859,-0.305241
2449400.505924,0.574832,-0.687021,0.226887,-0.641671
2449400.510467,0.285172,-0.635150,0.193915,-0.650068
2449400.515009,-0.004489,-0.583278,0.160943,-0.658465
2449400.519552,-0.294149,-0.531406,0.127970,-0.666862
2449400.524095,-0.568167,-0.479535,0.094998,-0.675259
2449400.532242,-0.842185,-0.427663,0.062026,-0.683655
2449400.536788,-1.116202,-0.375791,0.029054,-0.692052
2449400.541335,-1.390220,-0.323920,-0.003918,-0.700449
2449400.545881,-1.664238,-0.272048,-0.036891,-0.708846
2449400.550428,-1.627878,-0.220176,-0.069863,-0.717243
2449400.554974,-1.591517,-0.168305,-0.102835,-0.725640
2449400.559521,-1.555156,-0.116433,-0.135807,-0.734037
2449400.564068,-1.518796,-0.064561,-0.168779,-0.742434
2449400.568614,-1.482435,-0.012690,-0.201751,-0.750831
2449400.573161,-1.446075,0.039182,-0.234724,-0.759228
2449400.577707,-1.409714,0.091054,-0.267696,-0.767625
2449400.582254,-1.373354,0.142926,-0.300668,-0.776022
2449400.588019,-1.336993,0.194797,-0.333640,-0.784419
2449400.592566,-1.300633,0.246669,-0.366612,-0.792816
2449400.597114,-1.264272,0.298541,-0.399584,-0.632988
2449400.601662,-1.227912,0.350412,-0.432557,-0.473161
2449400.610105,-1.191551,0.402284,-0.465529,-0.313333
2449400.614657,-1.113971,0.371102,-0.452502,-0.153505
2449400.619209,-1.036391,0.339920,-0.439475,0.006322
2449400.623762,-0.958811,0.308737,-0.426448,0.166150
2449400.628314,-0.881231,0.277555,-0.413422,0.325977
2449400.632866,-0.803651,0.246373,-0.400395,0.485805
2449400.637418,-0.726071,0.215191,-0.387368,0.122383
2449400.641970,-0.648491,0.184009,-0.374341,-0.241038
2449400.646523,-0.570911,0.152826,-0.361315,-0.604460
2449400.651075,-0.493331,0.121644,-0.348288,-0.682493
2449400.655627,-0.415751,0.090462,-0.335261,-0.760526
2449400.660179,-0.338171,0.059280,-0.322234,-0.838559
2449400.668810,-0.260591,0.028098,-0.309207,-0.916592
2449400.673367,-0.183011,-0.003084,-0.296181,-0.994626
2449400.677924,-0.105431,-0.034267,-0.283154,-1.072659
2449400.682481,-0.027851,-0.123620,0.175117,-1.150692
2449400.687038,0.049729,-0.212973,0.633388,-1.228725
2449400.691595,0.127309,-0.302327,1.091659,-1.239238
2449400.696152,0.204889,-0.391680,1.549931,-1.249751
2449400.700709,0.282469,-0.481033,2.008202,-1.260263
2449400.705265,-0.054201,-0.570387,1.916903,-1.270776
2449400.709822,-0.390870,-0.659740,1.825604,-1.281289
2449400.714379,-0.727539,-0.749094,1.734305,-1.291802
2449400.718936,-1.064209,-0.838447,1.643006,-1.302315
2449400.727652,-1.400878,-0.927800,1.551707,-1.312828
2449400.732214,-1.435088,-1.017154,1.460408,-1.323340
2449400.736776,-1.469297,-1.106507,1.369109,-1.333853
2449400.741338,-1.503506,-1.195861,1.277810,-1.344366
2449400.745899,-1.537716,-0.831434,0.931658,-1.354879
2449400.750461,-1.571925,-0.467007,0.585506,-1.365392
2449400.755023,-1.606134,-0.102580,0.239355,-1.067334
2449400.759585,-1.640344,0.261847,-0.106797,-0.769277
2449400.764147,-1.674553,0.626274,-0.452949,-0.471219
2449400.768708,-1.276554,0.580968,-0.427133,-0.173162
2449400.773270,-0.878554,0.535662,-0.401318,0.124896
2449400.777832,-0.480555,0.490355,-0.375503,0.490965
2449400.786691,-0.082556,0.445049,-0.349688,0.857034
2449400.791258,0.315444,0.399743,-0.323873,1.223103
2449400.795825,0.183249,0.354437,-0.298058,1.589173
2449400.800392,0.051054,0.309131,-0.272243,1.955242
2449400.804959,-0.081141,0.263825,-0.246428,1.710928
2449400.809526,-0.213335,0.218519,-0.220612,1.466614
2449400.814093,-0.345530,0.173213,-0.194797,1.222300
2449400.818660,-0.477725,0.127907,-0.168982,0.977986
2449400.823227,-0.609919,0.082601,-0.143167,0.733672
2449400.827794,-0.742114,0.037295,-0.117352,0.489358
2449400.832361,-0.874309,-0.008011,-0.091537,0.245044
2449400.836928,-1.006504,-0.053317,-0.065722,0.000730
2449400.842988,-1.138698,-0.098623,-0.039907,0.064413
2449400.847556,-1.270893,-0.143929,-0.014091,0.128095
2449400.852125,-1.403088,-0.189235,0.011724,0.191778
2449400.856694,-1.535282,0.215938,-0.308837,0.255460
2449400.866092,-1.667477,0.621112,-0.629397,0.319143
2449400.870667,-1.799672,1.026285,-0.949957,0.382825
2449400.875242,-1.170029,1.004120,-0.944927,0.446507
2449400.879817,-0.540387,0.981954,-0.939897,0.510190
2449400.884392,0.089256,0.959789,-0.934867,0.638346
2449400.888967,0.718898,0.937624,-0.929837,0.766503
2449400.893542,1.348541,0.915458,-0.924807,0.894659
2449400.898117,1.333243,0.893293,-0.919777,1.022815
2449400.902692,1.317945,0.871128,-0.914747,1.150972
2449400.907267,1.302648,0.848962,-0.909717,1.279128
2449400.911842,1.287350,0.826797,-0.904686,1.407284
2449400.916416,1.272053,0.804632,-0.899656,1.535440
2449400.922652,1.256755,0.782467,-0.894626,1.191132
2449400.927229,1.241457,0.760301,-0.889596,0.846823
2449400.931806,1.226160,0.738136,-0.884566,0.502514
2449400.936383,1.210862,0.715971,-0.879536,0.158205
2449400.942225,1.195564,0.693805,-0.874506,-0.186104
2449400.946804,1.180267,0.671640,-0.869476,-0.478508
2449400.951383,1.164969,0.649475,-0.864446,-0.770912
2449400.961215,1.149672,0.627309,-0.859416,-1.063316
2449400.965800,1.134374,0.316362,-0.490428,-1.355720
2449400.970386,1.119076,0.005415,-0.121440,-1.648124
2449400.974971,1.103779,-0.305533,0.247548,-1.563148
2449400.979557,1.088481,-0.616480,0.616535,-1.478172
2449400.984142,1.073183,-0.927427,0.985523,-1.393196
2449400.988728,0.719063,-1.037183,1.242080,-1.308220
2449400.993313,0.364943,-1.146939,1.498637,-1.223244
2449400.997899,0.010823,-1.256694,1.755193,-1.138268
2449401.002484,-0.343297,-0.869036,1.285597,-1.053292
2449401.007070,-0.697417,-0.481377,0.816000,-0.968316
2449401.011655,-0.643049,-0.093719,0.346403,-0.883340
2449401.021667,-0.588682,0.293940,-0.123194,-0.798364
2449401.026259,-0.534314,0.681598,-0.592790,-0.713388
2449401.030852,-0.479946,0.635185,-0.492310,-0.628412
2449401.035445,-0.425579,0.588772,-0.391830,-0.543436
2449401.040038,-0.371211,0.542359,-0.291350,-0.213120
2449401.044630,-0.316843,0.495947,-0.190869,0.117196
2449401.049223,-0.262476,0.449534,-0.090389,0.447511
2449401.053816,0.051652,0.403121,0.010091,0.777827
2449401.058409,0.365781,0.356708,0.110572,1.108143
2449401.063001,0.679909,0.310295,0.211052,1.078668
2449401.067594,0.994037,0.263882,0.311532,1.049193
2449401.072187,1.308165,0.217469,0.412013,1.019718
2449401.080905,1.312283,0.171056,0.512493,0.990243
2449401.085504,1.316400,0.124643,0.612973,0.960768
2449401.090102,1.320517,0.078230,0.713453,0.931293
2449401.094700,1.324635,0.031817,0.813934,0.901818
2449401.099299,1.328752,-0.014596,0.914414,0.872343
2449401.103897,1.332869,-0.061009,1.014894,0.842868
2449401.108495,1.336986,-0.107422,1.115375,0.813393
2449401.113093,1.341104,-0.153834,1.215855,0.783918
2449401.117692,1.345221,-0.200247,1.316335,0.754444
2449401.127902,1.349338,-0.246660,1.416815,0.724969
2449401.132508,1.353455,-0.293073,1.517296,0.374015
2449401.137114,1.357573,0.397605,2.010900,0.023061
2449401.141720,1.361690,1.088283,1.656440,-0.327893
2449401.146326,1.365807,0.716187,1.301981,-0.678846
2449401.150932,1.369925,0.344090,0.947522,-1.029800
2449401.155538,1.374042,-0.028007,0.593063,-1.066763
2449401.160143,1.378159,-0.400103,0.238604,-1.103725
2449401.164749,1.382276,-0.772200,-0.115855,-1.140688
2449401.169355,1.078893,-0.745817,-0.008992,-1.177651
2449401.173961,0.775510,-0.719434,0.097871,-1.214614
2449401.178567,0.472126,-0.693050,0.204735,-1.251576
2449401.188803,0.168743,-0.666667,0.311598,-1.288539
2449401.193417,-0.134640,-0.640284,0.418461,-1.325502
2449401.198031,-0.428986,-0.613901,0.525324,-1.362465
2449401.202644,-0.723331,-0.587518,0.632187,-1.399427
2449401.207258,-1.017676,-0.561135,0.739050,-1.436390
2449401.211872,-1.312021,-0.247693,0.418913,-1.473353
2449401.216485,-1.606367,0.065749,0.098775,-1.510315
2449401.221099,-1.547109,0.379192,-0.221362,-1.159879
2449401.225713,-1.487851,0.692634,-0.541499,-0.809443
2449401.230326,-1.428594,1.006076,-0.861637,-0.459007
2449401.234940,-1.017166,0.901008,-0.770862,-0.108571
2449401.239554,-0.605738,0.795940,-0.680088,0.241865
2449401.246049,-0.194311,0.690873,-0.589314,0.593301
2449401.250666,0.217117,0.585805,-0.498539,0.944736
2449401.255282,0.628544,0.480737,-0.407765,1.296172
2449401.259898,1.039972,0.375669,-0.316991,0.887170
2449401.270248,1.513946,0.270601,-0.226216,0.478168
2449401.274872,1.987919,0.165533,-0.135442,0.338705
2449401.279496,1.749686,0.060466,-0.044667,0.199241
2449401.284121,1.511452,-0.044602,0.046107,0.059778
2449401.288745,1.273218,-0.149670,0.136881,-0.079686
2449401.293369,0.941670,-0.251012,0.314860,-0.219149
2449401.297994,0.610121,-0.352354,0.492839,-0.358613
2449401.302618,0.278572,-0.453697,0.670818,-0.498076
2449401.307242,-0.052977,-0.555039,0.848797,-0.637540
2449401.311866,-0.384525,-0.656381,1.026776,-0.777003
2449401.316491,-0.635638,-0.757723,1.204755,-0.916467
2449401.321115,-0.886750,-0.859066,1.382733,-1.055930
2449401.327658,-1.137862,-0.960408,1.560712,-1.195394
2449401.332285,-1.388974,-0.715994,1.203166,-1.334857
2449401.336912,-1.640086,-0.471581,0.845621,-1.474321
2449401.341539,-1.498852,-0.227167,0.488075,-1.190881
2449401.351894,-1.357618,0.017247,0.130529,-0.907442
2449401.356530,-1.216384,0.261660,-0.227017,-0.624002
2449401.361165,-1.075150,0.597408,-0.567729,-0.340563
2449401.365800,-0.933917,0.933155,-0.908442,-0.057123
2449401.370435,-0.792683,1.268902,-1.249155,0.317834
2449401.375070,-0.651449,1.604650,-1.589868,0.692792
2449401.379705,-0.510215,1.940397,-1.930581,1.067750
2449401.384340,-0.145680,1.929723,-1.913556,1.442707
