timestamp,CH1,CH2,CH3,CH4
2448370.653776,2.199254,0.307555,-1.869512,-1.298786
2448370.658374,2.199254,0.307555,-1.869512,-1.182807
2448370.662972,2.199254,0.307555,-1.869512,-1.066828
2448370.667570,2.199254,0.307555,-1.869512,-0.950849
2448370.672167,2.199254,0.307555,-1.869512,-0.834870
2448370.676765,2.199254,0.307555,-1.869512,-0.718891
2448370.681363,2.199254,0.307555,-1.869512,-0.283363
2448370.685961,2.199254,0.307555,-1.869512,0.152166
2448370.689126,2.199254,0.307555,-1.869512,0.587695
2448370.693720,2.199254,0.307555,-1.869512,1.023223
2448370.698314,2.199254,0.307555,-1.869512,1.458752
2448370.702908,2.199254,0.307555,-1.869512,1.486436
2448370.707502,2.199254,0.307555,-1.869512,1.514120
2448370.712096,2.199254,0.307555,-1.869512,1.541804
2448370.716690,2.199254,0.307555,-1.869512,1.569488
2448370.721284,2.199254,0.307555,-1.869512,1.597172
2448370.725878,1.956056,0.307555,-1.869512,1.624857
2448370.730472,1.712857,0.307555,-1.869512,1.652541
2448370.735066,1.469658,0.307555,-1.869512,1.680225
2448370.739660,1.226459,0.307555,-1.869512,1.707909
2448370.743028,0.983261,0.307555,-1.869512,1.735593
2448370.747618,0.773343,0.307555,-1.869512,1.763277
2448370.752209,0.563425,0.307555,-1.869512,1.790961
2448370.756799,0.353507,0.307555,-1.869512,1.818645
2448370.761390,0.143589,0.307555,-1.869512,1.846329
2448370.765980,-0.066329,0.307555,-1.869512,1.874014
2448370.770571,-0.267561,0.307555,-1.741039,1.901698
2448370.775161,-0.468792,0.307555,-1.612566,1.929382
2448370.779752,-0.670024,0.307555,-1.484093,1.957066
2448370.784342,-0.871256,0.307555,-1.355620,1.984750
2448370.788933,-1.072488,0.307555,-1.227147,2.012434
2448370.793523,-0.951765,0.307555,-0.793775,2.040118
2448370.797165,-0.831043,0.307555,-0.360404,2.067802
2448370.801752,-0.710320,0.307555,0.072967,2.095486
2448370.806339,-0.589598,0.307555,0.506338,2.123171
2448370.810927,-0.468875,0.307555,0.939710,1.906823
2448370.815514,-0.348152,0.202539,0.988507,1.690475
2448370.820102,-0.227430,0.097523,1.037304,1.474127
2448370.824689,-0.106707,-0.007492,1.086101,1.257780
2448370.829277,0.014015,-0.112508,1.134899,1.041432
2448370.833864,0.134738,-0.217523,1.183696,0.825084
2448370.838452,0.255461,-0.322539,1.232493,0.608736
2448370.843039,0.376183,-0.436002,1.318768,0.392389
2448370.847627,0.496906,-0.549466,1.405042,0.176041
2448370.851473,0.617628,-0.662930,1.491317,-0.040307
2448370.856057,0.738351,-0.776393,1.577591,-0.256654
2448370.860642,0.859073,-0.889857,1.663865,-0.473002
2448370.865227,0.979796,-1.025631,1.290475,-0.689350
2448370.869812,1.100519,-1.161406,0.917084,-0.905698
2448370.874397,1.221241,-1.297181,0.543693,-1.122045
2448370.878981,1.341964,-1.432955,0.170302,-1.338393
2448370.883566,1.462686,-1.568730,-0.203088,-1.554741
2448370.888151,1.583409,0.884417,-0.576479,-1.771089
2448370.892736,1.020907,0.666625,-0.096060,-0.467404
2448370.897320,0.458405,0.448833,0.384358,0.836280
2448370.901905,-0.104096,0.231041,0.864777,2.139964
2448370.905989,-0.666598,0.013248,1.345196,1.096914
2448370.910571,-1.229100,-0.204544,1.825615,0.053864
2448370.915154,-1.228214,-0.422336,1.824205,0.095043
2448370.919736,-1.227328,-0.640128,1.822796,0.136221
2448370.924318,-1.226443,-0.857920,1.821386,0.177400
2448370.928901,-1.225557,-1.075712,1.819977,-0.125674
2448370.933483,-1.224671,-0.823671,1.588767,-0.428748
2448370.938066,-1.223786,-0.571630,1.357558,-0.731822
2448370.942648,-1.222900,-0.319589,1.126348,-1.034896
2448370.947231,-1.222014,-0.067547,0.895138,-1.337971
2448370.951813,-1.221129,0.184494,0.663929,-1.321267
2448370.956395,-1.220243,0.462184,0.371799,-1.304564
2448370.960725,-1.219357,0.739875,0.079668,-1.287860
2448370.965306,-1.218472,1.017566,-0.212462,-1.271157
2448370.969886,-1.217586,1.295256,-0.504592,-1.254453
2448370.974467,-1.216700,1.572947,-0.796722,-1.237750
2448370.979047,-1.215815,1.553469,-0.869917,-1.221047
2448370.983628,-1.214929,1.533991,-0.943111,-1.204343
2448370.988208,-1.214043,1.514514,-1.016306,-1.187640
2448370.992789,-1.213158,1.495036,-1.089500,-1.170936
2448370.997369,-1.212272,1.475558,-1.162695,-1.154233
2448371.001950,-0.896062,1.456081,-1.235889,-1.137529
2448371.006530,-0.579853,1.436603,-1.309084,-1.120826
2448371.011111,-0.263643,0.872385,-0.772530,-1.104123
2448371.015575,0.052567,0.308168,-0.235977,-1.087419
2448371.020154,0.368776,-0.256050,0.300577,-1.070716
2448371.024733,0.514897,-0.820267,0.837130,-1.054012
2448371.029311,0.661018,-1.384485,1.373684,-1.037309
2448371.033890,1.021410,-1.309121,1.289996,-1.020605
2448371.038469,1.381801,-1.233756,1.206308,-1.003902
2448371.043048,1.742192,-1.158392,1.122620,-0.987199
2448371.047627,1.696294,-1.083027,1.038933,-0.970495
2448371.052206,1.650395,-1.007663,0.955245,-0.953792
2448371.056785,1.604497,-0.932299,0.871557,-0.588852
2448371.061363,1.558599,-0.856934,0.787869,-0.223912
2448371.065942,1.512701,-0.781570,0.704181,0.141027
2448371.070496,1.466802,-0.706205,0.620494,0.505967
2448371.075074,1.420904,-0.630841,0.536806,0.870907
2448371.079653,1.375006,-0.555476,0.453118,0.819099
2448371.084231,1.329108,-0.480112,0.369430,0.767290
2448371.088863,1.283209,-0.404747,0.285742,0.715482
2448371.093440,1.237311,-0.329383,0.202055,0.663674
2448371.098017,1.191413,-0.254019,0.118367,0.611865
2448371.102594,1.145515,-0.178654,0.034679,0.560057
2448371.107171,1.099617,-0.103290,-0.055679,0.508249
2448371.111748,1.053718,-0.027925,-0.146036,0.456440
2448371.116325,1.007820,0.047439,-0.236394,0.213157
2448371.120902,0.961922,0.122804,-0.326752,-0.030127
2448371.125479,0.916024,0.198168,-0.417110,-0.273410
2448371.130056,0.870125,0.273532,-0.507468,-0.516694
2448371.134633,0.824227,0.348897,-0.597825,-0.759978
2448371.139210,0.778329,0.424261,-0.688183,-0.939297
2448371.143879,0.732431,0.499626,-0.778541,-1.118617
2448371.148455,0.686532,0.574990,-0.868899,-1.297936
2448371.153031,0.640634,0.215096,-0.489463,-1.477256
2448371.157607,0.594736,-0.144798,-0.110027,-1.656576
2448371.162184,0.548838,-0.504692,0.269408,-1.323302
