timestamp,CH1,CH2,CH3,CH4
2446752.369152,1.735112,1.577727,-1.861682,0.565173
2446752.374005,1.735112,1.577727,-1.861682,0.565173
2446752.378858,1.735112,1.577727,-1.861682,0.565173
2446752.383710,1.735112,1.577727,-1.861682,0.565173
2446752.388563,1.735112,1.577727,-1.861682,0.565173
2446752.393415,1.735112,1.577727,-1.861682,0.565173
2446752.398268,1.735112,1.577727,-1.861682,0.565173
2446752.403121,1.735112,1.577727,-1.861682,0.565173
2446752.407973,1.735112,1.577727,-1.861682,0.565173
2446752.412826,1.735112,1.577727,-1.861682,0.565173
2446752.417678,1.735112,1.577727,-1.861682,0.565173
2446752.422531,1.735112,1.577727,-1.861682,0.565173
2446752.423941,1.735112,1.577727,-1.861682,0.565173
2446752.428789,1.735112,1.577727,-1.861682,0.565173
2446752.433638,1.735112,1.577727,-1.861682,0.565173
2446752.438486,1.735112,1.577727,-1.861682,0.565173
2446752.443334,1.735112,1.577727,-1.861682,0.565173
2446752.448182,1.735112,1.577727,-1.693665,0.565173
2446752.453030,1.735112,1.577727,-1.525648,0.565173
2446752.457878,1.735112,1.577727,-1.357631,0.565173
2446752.462726,1.735112,1.577727,-1.189614,0.565173
2446752.467575,1.735112,1.577727,-1.021597,0.650569
2446752.472423,1.735112,1.577727,-1.156717,0.735966
2446752.477271,1.735112,1.577727,-1.291838,0.821362
2446752.478565,1.735112,1.577727,-1.426958,0.906758
2446752.483408,1.735112,1.577727,-1.562079,0.992154
2446752.488252,1.735112,1.577727,-1.697199,1.077551
2446752.493095,1.735112,1.577727,-1.557995,1.162947
2446752.497939,1.735112,1.577727,-1.441940,1.248343
2446752.502782,1.735112,1.577727,-1.325884,1.333739
2446752.507626,1.735112,1.577727,-1.209829,1.419135
2446752.512469,1.735112,1.577727,-1.093773,1.504532
2446752.517313,1.735112,1.577727,-0.977718,1.168544
2446752.522156,1.735112,1.577727,-0.823882,0.832557
2446752.527000,1.735112,1.577727,-0.670046,0.496570
2446752.531843,1.735112,1.577727,-0.516210,0.160583
2446752.533058,1.735112,1.577727,-0.362373,-0.175405
2446752.537896,1.742104,1.577727,-0.208537,-0.324551
2446752.542735,1.749096,1.396707,-0.236616,-0.473697
2446752.547574,1.756088,1.215686,-0.264695,-0.622842
2446752.552412,1.763079,1.034666,-0.292773,-0.771988
2446752.557251,1.770071,0.853645,-0.320852,-0.921134
2446752.562090,0.918316,0.672625,-0.348931,-0.936633
2446752.566928,0.658990,0.503028,-0.246514,-0.952131
2446752.571767,0.399665,0.333431,-0.144097,-0.967629
2446752.576605,0.140339,0.163834,-0.041680,-0.983128
2446752.581444,-0.118986,-0.005763,0.060737,-0.998626
2446752.586283,-0.378312,-0.175359,0.163154,1.615454
2446752.589897,-0.287348,-0.309567,-1.520818,0.950416
2446752.594734,-0.196384,-0.443774,-1.403506,0.285378
2446752.599571,-0.105419,-0.577982,-1.286194,-0.379661
2446752.604408,-0.014455,-0.712189,-1.168883,-1.044699
2446752.605498,0.076509,-0.846397,-1.051571,-0.506613
2446752.610330,0.167474,-0.866757,1.682756,0.031473
2446752.615162,0.258438,-0.887118,-1.463217,-0.168565
2446752.619994,0.349402,-0.907478,-0.837998,-0.368603
2446752.624826,0.440367,-0.927838,-0.212779,-0.568641
2446752.629658,0.531331,-0.948199,0.412440,-0.768679
2446752.634490,0.622295,-0.968559,1.037659,-1.841889
2446752.639321,0.713259,-0.988919,0.452551,-1.183305
2446752.644153,0.804224,-1.009280,0.440398,-0.524720
2446752.648985,0.895188,-1.029640,0.428245,0.133864
2446752.653817,0.986152,-1.050000,0.416093,0.792449
2446752.658649,1.077117,-1.070361,0.403940,0.830958
2446752.662207,1.168081,-1.090721,0.979224,0.869468
2446752.667037,0.593517,-1.148011,0.702992,0.907977
2446752.671867,0.018952,-1.205300,0.426760,0.946486
2446752.676697,-0.555612,-1.262590,0.150528,0.984995
